nInst,pv_mean,pv_std,load_mean,load_std,sol,time,memory,ex_times,n_vars,n_constraints,sol_sol,sol_memory,sol_time,sol_hyperparam,ex_memory_mean,ex_memory_max
0.0,265.31458333333336,274.0186280845271,310.93958333333336,166.5787792101975,405.96,1.94,60.3,0.0416352748870849,21,46,,,,,136.83141468421056,170.210938
1.0,262.66770833333334,270.722787757911,310.025,159.83073859555302,400.7,1.46,60.07,0.0446033477783203,21,46,,,,,137.2299681538462,170.46875
2.0,263.81875,271.127500108536,311.83958333333334,162.92226832601202,410.42,1.85,60.33,0.0408670902252197,21,46,,,,,136.4310982222222,170.203125
3.0,273.4322916666667,282.4094580181082,320.453125,171.67819396155426,418.39,1.85,59.98,0.043914794921875,21,46,,,,,136.7412374054054,170.417969
4.0,270.70520833333336,279.0127044485727,319.5135416666667,164.7270568368271,412.99,1.57,60.04,0.0413694381713867,21,46,,,,,137.09200265789477,170.148438
5.0,271.8895833333333,279.4281923556743,321.38437500000003,167.9097663975884,423.01,2.21,60.33,0.046036958694458,21,46,,,,,137.70037997297297,170.316406
6.0,295.090625,304.7735922226138,345.84166666666664,185.27619791513663,451.56,1.72,60.31,0.0440375804901123,21,46,,,,,137.04793072972973,170.40625
7.0,292.15208333333334,301.1131694712024,344.81875,177.77185244981138,445.68,1.38,60.32,0.0437099933624267,21,46,,,,,136.37500002702703,170.105469
8.0,293.4239583333333,301.55676246520864,346.8447916666667,181.2081054281879,456.55,1.72,60.33,0.0460855960845947,21,46,,,,,137.32288228947368,170.328125
9.0,270.7270833333334,279.61320288002565,317.28541666666666,169.9782939446281,414.26,3.34,60.27,0.0434122085571289,21,46,,,,,136.69150913157895,170.722656
10.0,268.02708333333334,276.25142249979405,316.3489583333333,163.09529358807873,408.88,1.57,60.27,0.0436177253723144,21,46,,,,,136.7896048888889,170.4375
11.0,269.1979166666667,276.6617632519169,318.20625,166.24866027812325,418.84,2.11,60.32,0.045414924621582,21,46,,,,,135.84354444736843,170.109375
12.0,265.5833333333333,274.3005588715091,311.2572916666667,166.7453052467493,406.38,1.68,60.3,0.0432174205780029,21,46,,,,,136.62225524324325,170.300781
13.0,262.9375,271.0063053732945,310.3427083333333,159.99631033818122,401.12,1.81,60.35,0.0411779880523681,21,46,,,,,133.0961142631579,170.03125
14.0,264.08125,271.40611494911246,312.16041666666666,163.08534414479553,410.88,1.48,60.25,0.0510611534118652,21,46,,,,,138.70883405128205,170.269531
15.0,275.33229166666666,284.3675363470338,322.684375,172.8620923887769,421.31,1.59,60.3,0.0510845184326171,21,46,,,,,137.34786743243245,170.3125
16.0,272.58020833333336,280.94696364104607,321.73125,165.86233832138478,415.86,1.42,59.91,0.0461575984954834,21,46,,,,,132.80376239473685,170.078125
17.0,273.778125,281.3682189332176,323.6166666666666,169.07087189170767,425.95,1.42,60.31,0.0438089370727539,21,46,,,,,137.35814155263157,170.652344
18.0,267.4791666666667,276.2596306453506,313.48229166666664,167.93730228545095,409.3,1.69,60.2,0.0442726612091064,21,46,,,,,137.31630081081082,170.425781
19.0,264.81458333333336,272.93997736802817,312.5572916666667,161.13607587015267,403.98,1.56,60.3,0.0459880828857421,21,46,,,,,136.9379222162162,170.300781
20.0,265.96875,273.34187968568625,314.3895833333333,164.2528636731378,413.81,1.25,60.21,0.0407643318176269,21,46,,,,,130.84868436842106,170.535156
21.0,276.1395833333333,285.20777969723474,323.63125,173.37781439226154,422.55,1.41,60.31,0.0428407192230224,21,46,,,,,136.7748098108108,170.183594
22.0,273.38645833333334,281.78005925861737,322.67291666666665,166.35985435643136,417.06,2.18,60.29,0.0417754650115966,21,46,,,,,137.07875854054055,170.199219
23.0,274.5770833333333,282.1960287486219,324.5729166666667,169.57505742244757,427.25,2.43,60.22,0.0448968410491943,21,46,,,,,137.41570736842104,170.390625
24.0,249.0677083333333,257.24515969482286,291.90416666666664,156.37602245646727,381.11,1.29,60.31,0.0461008548736572,21,46,,,,,134.17977627272728,170.566406
25.0,246.58541666666667,254.15219725719413,291.04375,150.04309506806425,376.16,1.47,60.3,0.0438041687011718,21,46,,,,,136.3722827173913,170.300781
26.0,247.6604166666667,254.5271070531121,292.75,152.9459034266691,385.32,1.4,60.18,0.0441339015960693,21,46,,,,,135.01469485714287,170.550781
27.0,268.021875,276.81694997293374,314.1177083333333,168.27839903638332,410.12,1.59,60.24,0.0507965087890625,21,46,,,,,140.73203106666668,170.097656
28.0,265.3489583333333,273.4901426448766,313.184375,161.46353582680118,404.78,1.47,60.26,0.0839869976043701,21,46,,,,,140.08826280952383,170.105469
29.0,266.50625,273.8953361583049,315.028125,164.58755882959193,414.66,1.7,60.18,0.0422055721282959,21,46,,,,,134.1382067857143,170.375
