MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x320,lne,CPU,F32,43.8,0.3,0.2,0.9,2.5,24.2,1.9,28.7,34.9,6953674.6,11.3,0.6,0.0,0.0,0.0,0.0,39.5,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x320,onnxruntime,CPU,F32,43.8,0.3,0.2,0.9,3.3,39.8,3.7,46.8,21.4,4266077.9,10.0,0.5,0.0,0.0,0.0,0.0,52.1,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x185,lne,CPU,F32,31.9,0.2,0.2,0.9,1.2,14.8,0.8,16.8,59.4,11846711.6,10.9,0.6,0.0,0.0,0.0,0.0,36.9,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x185,onnxruntime,CPU,F32,31.9,0.2,0.2,0.9,0.9,12.0,1.0,13.9,72.0,14369498.9,11.0,0.6,0.0,0.0,0.0,0.0,47.5,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x250,lne,CPU,F32,41.7,0.3,0.2,0.9,1.6,19.9,1.2,22.7,44.0,8782271.8,11.1,0.6,0.0,0.0,0.0,0.0,38.2,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x250,onnxruntime,CPU,F32,41.7,0.3,0.2,0.9,1.2,15.0,2.7,18.8,53.1,10585336.2,10.7,0.6,0.0,0.0,0.0,0.0,47.3,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,lne,CPU,F32,73.9,1.3,0.2,0.9,6.4,95.2,7.2,108.8,9.2,1833158.5,13.8,0.8,0.0,0.0,0.0,0.0,46.0,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,onnxruntime,CPU,F32,73.9,1.3,0.2,0.9,10.3,98.8,20.9,130.1,7.7,1533863.7,10.9,0.6,0.0,0.0,0.0,0.0,51.3,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,lne,CPU,F32,67.2,0.8,0.2,0.9,3.5,58.5,3.1,65.1,15.4,3064907.2,11.6,0.7,0.0,0.0,0.0,0.0,43.3,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,onnxruntime,CPU,F32,67.2,0.8,0.2,0.9,5.7,44.8,16.5,67.0,14.9,2977046.8,9.9,0.5,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x480,lne,CPU,F32,72.3,1.0,0.2,0.9,5.4,73.0,5.7,84.0,11.9,2373587.4,11.6,0.7,0.0,0.0,0.0,0.0,45.0,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x480,onnxruntime,CPU,F32,72.3,1.0,0.2,0.9,5.5,65.7,8.3,79.5,12.6,2510646.2,10.1,0.5,0.0,0.0,0.0,0.0,51.8,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x320,lne,CPU,F32,53.4,0.5,0.4,1.7,2.5,32.9,1.9,37.3,26.8,5348586.5,11.0,0.6,0.0,0.0,0.0,0.0,40.7,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x320,onnxruntime,CPU,F32,53.4,0.5,0.4,1.7,1.5,32.7,2.5,36.7,27.2,5434308.8,10.1,0.5,0.0,0.0,0.0,0.0,52.1,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x185,lne,CPU,F32,42.2,0.3,0.4,1.7,1.2,19.3,0.9,21.4,46.7,9324508.9,11.6,0.6,0.0,0.0,0.0,0.0,38.0,0.0,0.0,-263.2,0.0,0.0,0.0
