MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
headpose-rankpose,mobilefacenetfc512,224x224,tensorrt,GPU,F16,4.43,1.9,6.3,12.6,6.0,22.5,0.5,29.0,34.4,234226.1,50.1,2.1,47.1,1.9,10.6,12.0,53.9,22.8,0.0,39.9,27.7,4.6,7.0
headpose-rankpose,mobilefacenetfc512,224x224,tensorrt,GPU,F32,4.43,1.9,6.3,25.3,5.9,22.9,0.5,29.4,34.0,231446.6,49.8,2.1,46.9,1.9,11.2,13.0,53.6,34.0,0.0,39.3,26.8,4.7,6.9
headpose-rankpose,mobilefacenetfc512,224x224,ncnn,GPU,F16,4.43,1.9,6.3,12.6,6.1,28.4,0.2,34.7,28.8,196251.2,23.9,1.1,23.2,0.9,7.6,9.0,51.2,56.8,0.0,37.8,26.6,4.7,5.9
headpose-rankpose,mobilefacenetfc512,224x224,ncnn,GPU,F32,4.43,1.9,6.3,25.3,5.9,28.5,0.2,34.6,28.9,196639.1,24.2,1.1,23.5,0.9,7.4,9.0,51.4,30.1,0.0,38.5,27.0,4.6,6.0
headpose-rankpose,mobilefacenetfc512,224x224,onnxruntime,CPU,F32,4.43,1.9,6.3,25.3,5.9,648.3,0.1,654.3,1.5,10397.7,19.8,1.0,19.7,0.8,3.0,6.0,63.9,0.0,0.0,36.8,25.5,3.8,0.4
headpose-rankpose,mobilefacenetfc512,96x112,lne,CPU,F32,4.63,0.4,6.2,25.0,2.3,58.2,0.0,60.6,16.5,112348.8,22.3,0.5,22.2,0.9,3.0,3.0,60.8,0.0,0.0,34.3,23.0,3.6,0.9
headpose-rankpose,mobilefacenetfc512,96x112,onnxruntime,CPU,F32,4.63,0.4,6.2,25.0,2.3,212.6,0.0,214.9,4.7,31653.2,22.3,0.5,22.3,0.9,2.0,3.0,63.9,0.0,0.0,34.6,23.6,3.5,0.3
headpose-rankpose,mobilefacenetfc512,96x112,tensorrt,GPU,F16,4.63,0.4,6.2,12.5,2.2,8.0,0.3,10.6,94.5,642752.3,48.0,2.1,44.1,1.9,5.7,6.0,58.1,15.8,0.0,36.3,25.3,3.9,5.0
headpose-rankpose,mobilefacenetfc512,96x112,tensorrt,GPU,F32,4.63,0.4,6.2,25.0,2.3,8.5,0.4,11.1,90.0,612404.0,47.9,2.1,44.1,1.9,6.4,7.0,57.8,11.6,0.0,35.4,24.5,3.8,4.9
headpose-rankpose,mobilefacenetfc512,96x112,onnxruntime,CPU,F32,4.63,0.4,6.2,25.0,2.2,210.6,0.0,212.9,4.7,31955.6,19.5,1.0,19.4,0.8,2.0,3.0,64.0,0.0,0.0,36.5,25.2,3.6,0.3
headpose-rankpose,mobilefacenetfc512onlypose,96x112,lne,CPU,F32,4.34,0.4,3.0,12.1,2.3,80.1,0.0,82.4,12.1,82570.3,22.3,0.5,22.1,0.9,3.0,3.0,61.5,0.0,0.0,34.4,23.2,3.7,0.7
headpose-rankpose,mobilefacenetfc512onlypose,96x112,onnxruntime,CPU,F32,4.34,0.4,3.0,12.1,2.3,179.9,0.3,182.5,5.5,37269.4,22.3,0.5,22.2,0.9,2.0,3.0,64.1,0.0,0.0,35.0,23.6,3.6,0.3
headpose-rankpose,mobilefacenetfc512onlypose,96x112,tensorrt,GPU,F16,4.34,0.4,3.0,6.0,2.2,7.0,0.3,9.6,104.3,709868.1,49.4,2.0,45.3,1.9,5.6,6.0,61.2,15.6,0.0,37.5,25.8,3.8,5.7
headpose-rankpose,mobilefacenetfc512onlypose,96x112,tensorrt,GPU,F32,4.34,0.4,3.0,12.1,2.3,7.8,0.4,10.4,96.3,655358.4,50.3,2.1,46.0,1.9,5.5,6.0,59.3,20.6,0.0,36.7,25.3,3.8,5.1
headpose-rankpose,mobilefacenetfc512onlypose,96x112,ncnn,GPU,F16,4.34,0.4,3.0,6.0,2.3,8.4,0.2,10.8,92.4,628612.3,23.6,1.0,22.8,0.9,3.6,4.0,55.7,12.9,0.0,35.8,24.7,3.8,4.9
headpose-rankpose,mobilefacenetfc512onlypose,96x112,ncnn,GPU,F32,4.34,0.4,3.0,12.1,2.2,8.4,0.2,10.8,92.8,631115.9,23.2,1.0,22.4,0.9,3.6,4.0,55.4,25.2,0.0,36.4,25.2,3.6,5.2
headpose-rankpose,mobilefacenetfc512onlypose,96x112,onnxruntime,CPU,F32,4.34,0.4,3.0,12.1,2.4,179.6,0.0,182.1,5.5,37366.0,20.2,0.9,20.1,0.8,2.0,3.0,64.4,0.0,0.0,36.4,25.1,3.7,0.3
headpose-rankpose,mobilefacenetonlyposefc512,112x112,lne,CPU,F32,4.38,0.5,3.0,12.1,2.5,93.9,0.0,96.4,10.4,70544.0,22.1,0.5,22.0,0.9,3.0,3.0,61.7,0.0,0.0,34.4,23.3,3.6,0.7
headpose-rankpose,mobilefacenetonlyposefc512,112x112,onnxruntime,CPU,F32,4.38,0.5,3.0,12.1,2.6,202.1,0.0,204.7,4.9,33227.8,22.9,0.5,22.8,0.9,2.0,3.0,64.0,0.0,0.0,35.2,24.0,3.6,0.3
headpose-rankpose,mobilefacenetonlyposefc512,112x112,lne,GPU/CPU,F32,4.38,0.5,3.0,12.1,2.6,31.9,0.0,34.5,29.0,197260.3,39.8,1.6,39.2,1.6,5.5,7.0,61.9,23.2,0.0,34.9,24.2,4.1,1.7
headpose-rankpose,mobilefacenetonlyposefc512,112x112,tensorrt,GPU,F16,4.38,0.5,3.0,6.1,2.5,8.3,0.4,11.2,89.5,608528.9,50.6,2.1,46.4,2.0,5.5,6.0,59.6,26.9,0.0,37.2,25.8,4.0,5.3
headpose-rankpose,mobilefacenetonlyposefc512,112x112,tensorrt,GPU,F32,4.38,0.5,3.0,12.1,2.5,8.2,0.3,11.0,90.5,615793.2,50.0,2.0,45.8,1.9,5.5,6.0,59.2,16.5,0.0,36.2,24.9,3.9,5.5
headpose-rankpose,mobilefacenetonlyposefc512,112x112,ncnn,GPU,F16,4.38,0.5,3.0,6.1,2.5,9.3,0.2,12.0,83.1,565306.0,23.5,1.0,22.7,0.9,3.7,4.0,55.6,16.7,0.0,35.1,24.3,3.9,5.1
headpose-rankpose,mobilefacenetonlyposefc512,112x112,ncnn,GPU,F32,4.38,0.5,3.0,12.1,2.5,9.2,0.2,12.0,83.5,568005.8,23.7,1.0,22.9,0.9,3.6,4.0,55.8,6.9,0.0,35.2,24.6,3.7,5.3
headpose-rankpose,mobilefacenetonlyposefc512,112x112,onnxruntime,CPU,F32,4.38,0.5,3.0,12.1,2.6,199.5,0.0,202.2,4.9,33643.1,20.7,0.9,20.6,0.8,2.1,3.0,64.0,0.0,0.0,35.1,24.3,3.7,0.3
