MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
emotion-classic-light-112x96,moonshine_onnx,96x112,ncnn,GPU,F32,0.2,0.1,0.6,3.3,7.9,0.8,12.0,83.4,869182.2,10.2,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.2,37.5,9.2,1.0
emotion-classic-light-112x96,moonshine_onnx,96x112,onnxruntime,CPU,F32,0.2,0.1,0.6,4.5,66.2,0.4,71.1,14.1,146438.4,9.7,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.2,37.5,9.2,0.2
emotion-classic-light-112x96,student_g1,96x112,lne,CPU,F32,0.6,0.4,1.6,1.8,13.6,0.0,15.5,64.7,674289.1,7.4,2.2,7.4,2.3,1.9,2.0,66.3,0.0,0.0,39.8,39.0,7.7,2.6
emotion-classic-light-112x96,student_g1,96x112,onnxruntime,CPU,F32,0.6,0.4,1.6,1.8,69.5,0.1,71.4,14.0,146015.7,7.4,2.2,7.4,2.3,1.0,1.0,68.6,0.0,0.0,40.0,39.0,8.1,0.5
emotion-classic-light-112x96,student_g1,96x112,lne,GPU/CPU,F32,0.6,0.4,1.6,3.0,34.3,0.3,37.6,26.6,277216.8,13.0,6.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,0.9
emotion-classic-light-112x96,student_g1,96x112,tensorrt,NPU/GPU,S8,0.6,0.4,0.4,4.3,13.8,1.1,19.3,51.9,540602.5,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,1.7
emotion-classic-light-112x96,student_g1,96x112,tensorrt,GPU,S8,0.6,0.4,0.4,4.1,11.1,2.1,17.3,57.8,602497.8,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,1.9
emotion-classic-light-112x96,student_g1,96x112,tensorrt,NPU/GPU,F16,0.6,0.4,0.8,3.4,15.0,0.8,19.1,52.4,545555.1,14.0,6.4,9.7,3.0,2.0,2.0,100.0,0.0,1.0,40.5,37.5,9.2,1.7
emotion-classic-light-112x96,student_g1,96x112,tensorrt,GPU,F16,0.6,0.4,0.8,3.7,13.3,0.8,17.8,56.1,584495.1,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,1.9
emotion-classic-light-112x96,student_g1,96x112,tensorrt,GPU,F32,0.6,0.4,1.6,3.3,11.9,0.8,16.0,62.5,650690.9,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,2.1
emotion-classic-light-112x96,student_g1,96x112,ncnn,GPU,F16,0.6,0.4,0.8,3.9,7.9,0.5,12.4,80.9,842725.3,10.1,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,2.7
emotion-classic-light-112x96,student_g1,96x112,ncnn,GPU,F32,0.6,0.4,1.6,3.5,7.7,0.6,11.8,84.6,881252.9,10.2,5.2,9.7,3.0,2.0,2.0,99.8,0.0,0.0,40.2,37.5,9.2,2.8
emotion-classic-light-112x96,student_g1,96x112,onnxruntime,CPU,F32,0.6,0.4,1.6,3.5,110.0,0.2,113.7,8.8,91605.7,9.8,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,0.3
emotion-classic-light-112x96,student_g16,96x112,lne,CPU,F32,0.1,0.1,0.3,2.6,13.7,0.0,16.3,61.3,639191.1,7.6,2.2,7.6,2.4,1.9,2.0,66.0,0.0,0.0,39.5,38.8,7.7,0.5
emotion-classic-light-112x96,student_g16,96x112,onnxruntime,CPU,F32,0.1,0.1,0.3,2.3,30.4,0.1,32.7,30.6,318793.8,7.7,2.2,7.6,2.4,1.0,1.0,68.8,0.0,0.0,39.6,38.8,8.0,0.2
emotion-classic-light-112x96,student_g16,96x112,lne,GPU/CPU,F32,0.1,0.1,0.3,3.6,19.4,0.1,23.1,43.4,451700.5,13.3,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.5,37.5,9.2,0.3
emotion-classic-light-112x96,student_g16,96x112,tensorrt,NPU/GPU,S8,0.1,0.1,0.1,4.6,11.9,0.5,17.0,58.7,611420.0,15.6,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.2,37.5,9.2,0.4
emotion-classic-light-112x96,student_g16,96x112,tensorrt,GPU,S8,0.1,0.1,0.1,2.9,8.5,0.6,11.9,83.8,873308.6,15.6,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.6
emotion-classic-light-112x96,student_g16,96x112,tensorrt,NPU/GPU,F16,0.1,0.1,0.2,4.1,13.6,0.6,18.3,54.6,568843.8,13.8,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.2,37.5,9.2,0.4
emotion-classic-light-112x96,student_g16,96x112,tensorrt,GPU,F16,0.1,0.1,0.2,3.2,5.8,0.5,9.5,105.7,1101671.2,15.6,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.5,37.5,9.2,0.7
emotion-classic-light-112x96,student_g16,96x112,tensorrt,GPU,F32,0.1,0.1,0.3,4.7,9.0,0.8,14.5,68.7,716286.8,15.6,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.2,37.5,9.2,0.5
emotion-classic-light-112x96,student_g16,96x112,ncnn,GPU,F16,0.1,0.1,0.2,3.2,8.3,0.6,12.1,82.7,861879.3,10.0,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.2,37.5,9.2,0.6
emotion-classic-light-112x96,student_g16,96x112,ncnn,GPU,F32,0.1,0.1,0.3,3.1,5.7,0.5,9.3,107.2,1116716.7,9.9,5.1,9.7,3.0,2.0,2.0,99.9,0.0,0.0,38.5,37.5,9.2,0.7
emotion-classic-light-112x96,student_g16,96x112,onnxruntime,CPU,F32,0.1,0.1,0.3,3.9,52.8,0.2,56.9,17.6,183247.9,9.6,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.2,37.5,9.2,0.1
emotion-classic-light-112x96,student_g2,96x112,lne,CPU,F32,0.4,0.2,0.9,2.1,11.3,0.0,13.4,74.5,776605.4,7.6,2.2,7.5,2.4,1.9,2.0,65.9,0.0,0.0,39.5,38.7,7.6,1.7
emotion-classic-light-112x96,student_g2,96x112,onnxruntime,CPU,F32,0.4,0.2,0.9,1.6,48.1,0.1,49.8,20.1,209138.2,7.5,2.2,7.5,2.3,1.0,1.0,68.3,0.0,0.0,39.9,38.9,8.0,0.4
emotion-classic-light-112x96,student_g2,96x112,lne,GPU/CPU,F32,0.4,0.2,0.9,3.3,29.4,0.1,32.8,30.5,317429.0,12.8,6.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.5,37.5,9.2,0.6
emotion-classic-light-112x96,student_g2,96x112,tensorrt,NPU/GPU,S8,0.4,0.2,0.2,3.6,11.2,0.9,15.6,64.0,666866.8,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.5,37.5,9.2,1.2
emotion-classic-light-112x96,student_g2,96x112,tensorrt,GPU,S8,0.4,0.2,0.2,4.1,8.7,1.1,13.9,71.8,747668.0,15.8,6.9,9.7,3.0,2.0,2.0,99.9,0.0,0.0,40.0,37.5,9.2,1.4
emotion-classic-light-112x96,student_g2,96x112,tensorrt,NPU/GPU,F16,0.4,0.2,0.5,4.0,14.7,0.6,19.4,51.5,536688.9,14.0,6.3,9.7,3.0,2.0,2.0,100.0,0.0,1.0,40.0,37.5,9.2,1.0
emotion-classic-light-112x96,student_g2,96x112,tensorrt,GPU,F16,0.4,0.2,0.5,4.4,8.3,0.7,13.4,74.6,777184.7,15.8,6.9,9.7,3.0,2.0,2.0,99.8,0.0,0.0,40.0,37.5,9.2,1.4
emotion-classic-light-112x96,student_g2,96x112,tensorrt,GPU,F32,0.4,0.2,0.9,4.5,9.6,0.5,14.6,68.5,713556.8,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.0,37.5,9.2,1.3
emotion-classic-light-112x96,student_g2,96x112,ncnn,GPU,F16,0.4,0.2,0.5,3.6,8.6,0.6,12.9,77.7,809205.0,10.2,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.0,37.5,9.2,1.5
emotion-classic-light-112x96,student_g2,96x112,ncnn,GPU,F32,0.4,0.2,0.9,4.6,6.5,0.4,11.5,86.8,904095.9,10.2,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.0,37.5,9.2,1.7
emotion-classic-light-112x96,student_g2,96x112,onnxruntime,CPU,F32,0.4,0.2,0.9,3.3,82.7,0.1,86.2,11.6,120862.1,9.7,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.2,37.5,9.2,0.2
emotion-classic-light-112x96,student_g32,96x112,lne,CPU,F32,0.1,0.1,0.3,2.6,15.1,0.0,17.8,56.2,586000.4,7.6,2.2,7.6,2.4,1.9,2.0,65.8,0.0,0.0,39.7,38.8,7.8,0.4
emotion-classic-light-112x96,student_g32,96x112,onnxruntime,CPU,F32,0.1,0.1,0.3,2.5,27.2,0.1,29.7,33.6,350389.5,7.6,2.2,7.5,2.4,1.0,1.0,69.3,0.0,0.0,39.9,39.0,7.9,0.2
emotion-classic-light-112x96,student_g32,96x112,lne,GPU/CPU,F32,0.1,0.1,0.3,4.4,32.8,0.2,37.3,26.8,279079.6,13.4,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.2
emotion-classic-light-112x96,student_g32,96x112,tensorrt,NPU/GPU,S8,0.1,0.1,0.1,4.3,12.5,0.7,17.6,57.0,593599.8,15.7,6.9,9.7,3.0,2.0,2.0,100.0,0.0,1.0,38.0,37.5,9.2,0.3
emotion-classic-light-112x96,student_g32,96x112,tensorrt,GPU,S8,0.1,0.1,0.1,4.1,8.5,0.9,13.5,74.0,771510.3,15.7,6.9,9.7,3.0,2.0,2.0,99.9,0.0,0.0,37.5,37.5,9.2,0.4
emotion-classic-light-112x96,student_g32,96x112,tensorrt,NPU/GPU,F16,0.1,0.1,0.1,3.4,15.3,0.6,19.3,51.8,539472.2,13.8,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.3
emotion-classic-light-112x96,student_g32,96x112,tensorrt,GPU,F16,0.1,0.1,0.1,4.8,7.4,0.9,13.1,76.4,795995.5,15.7,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,0.4
emotion-classic-light-112x96,student_g32,96x112,tensorrt,GPU,F32,0.1,0.1,0.3,4.1,10.9,0.7,15.8,63.4,660196.3,15.6,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.8,37.5,9.2,0.4
emotion-classic-light-112x96,student_g32,96x112,ncnn,GPU,F16,0.1,0.1,0.1,3.5,7.8,0.7,12.0,83.4,868748.8,10.0,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.5
emotion-classic-light-112x96,student_g32,96x112,ncnn,GPU,F32,0.1,0.1,0.3,3.9,9.6,0.4,13.9,72.1,751571.6,10.1,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.4
emotion-classic-light-112x96,student_g32,96x112,onnxruntime,CPU,F32,0.1,0.1,0.3,5.7,51.1,0.1,56.9,17.6,183168.7,9.6,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.1
emotion-classic-light-112x96,student_g4,96x112,lne,CPU,F32,0.2,0.1,0.6,2.2,11.4,0.0,13.6,73.5,765403.4,6.6,2.2,6.5,2.1,1.9,2.0,66.5,0.0,0.0,40.0,39.0,7.9,1.0
emotion-classic-light-112x96,student_g4,96x112,onnxruntime,CPU,F32,0.2,0.1,0.6,2.2,40.1,0.1,42.4,23.6,245891.8,6.6,2.2,6.6,2.1,1.0,1.0,69.0,0.0,0.0,40.2,39.2,8.0,0.3
emotion-classic-light-112x96,student_g4,96x112,lne,GPU/CPU,F32,0.2,0.1,0.6,3.8,20.3,0.0,24.2,41.3,429882.4,13.2,6.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,41.5,37.5,9.2,0.5
emotion-classic-light-112x96,student_g4,96x112,tensorrt,NPU/GPU,S8,0.2,0.1,0.1,5.2,11.5,0.7,17.5,57.2,595495.6,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,35.0,37.5,9.2,0.7
emotion-classic-light-112x96,student_g4,96x112,tensorrt,GPU,S8,0.2,0.1,0.1,3.9,6.8,0.7,11.4,87.7,913272.8,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,35.5,37.5,9.2,1.1
emotion-classic-light-112x96,student_g4,96x112,tensorrt,NPU/GPU,F16,0.2,0.1,0.3,3.9,15.0,0.4,19.3,51.9,540490.1,14.0,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,35.8,37.5,9.2,0.6
emotion-classic-light-112x96,student_g4,96x112,tensorrt,GPU,F16,0.2,0.1,0.3,3.7,9.8,0.7,14.1,70.7,736846.9,15.8,6.9,9.7,3.0,2.0,2.0,99.9,0.0,0.0,36.0,37.5,9.2,0.9
emotion-classic-light-112x96,student_g4,96x112,tensorrt,GPU,F32,0.2,0.1,0.6,3.3,6.6,1.0,10.9,91.5,953061.3,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.0,37.5,9.2,1.1
emotion-classic-light-112x96,student_g4,96x112,ncnn,GPU,F16,0.2,0.1,0.3,3.4,8.0,0.4,11.8,84.9,884100.4,10.2,5.1,9.7,3.0,2.0,2.0,99.9,0.0,0.0,37.5,37.5,9.2,1.0
emotion-classic-light-112x96,student_g4,96x112,ncnn,GPU,F32,0.2,0.1,0.6,4.1,6.6,0.6,11.2,88.9,926266.7,10.2,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,1.1
emotion-classic-light-112x96,student_g4,96x112,onnxruntime,CPU,F32,0.2,0.1,0.6,3.5,70.3,0.3,74.1,13.5,140533.8,9.7,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,40.0,37.5,9.2,0.2
emotion-classic-light-112x96,student_g8,96x112,lne,CPU,F32,0.2,0.1,0.4,2.6,10.9,0.0,13.6,73.7,767780.2,7.6,2.2,7.6,2.4,1.9,2.0,66.5,0.0,0.0,39.3,38.6,7.7,0.7
emotion-classic-light-112x96,student_g8,96x112,onnxruntime,CPU,F32,0.2,0.1,0.4,2.2,34.0,0.1,36.3,27.6,287189.2,7.6,2.2,7.5,2.4,1.0,1.0,70.4,0.0,0.0,39.5,38.8,8.0,0.3
emotion-classic-light-112x96,student_g8,96x112,lne,GPU/CPU,F32,0.2,0.1,0.4,2.4,27.2,0.1,29.7,33.7,351077.9,13.2,6.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,0.3
emotion-classic-light-112x96,student_g8,96x112,tensorrt,NPU/GPU,S8,0.2,0.1,0.1,3.3,11.9,0.5,15.6,63.9,665851.2,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.8,37.5,9.2,0.5
emotion-classic-light-112x96,student_g8,96x112,tensorrt,GPU,S8,0.2,0.1,0.1,4.5,6.7,0.8,12.0,83.2,867368.2,15.9,6.9,9.7,3.0,2.0,2.0,99.9,0.0,0.0,39.0,37.5,9.2,0.7
emotion-classic-light-112x96,student_g8,96x112,tensorrt,NPU/GPU,F16,0.2,0.1,0.2,3.9,13.8,0.6,18.3,54.6,568405.9,14.1,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.8,37.5,9.2,0.5
emotion-classic-light-112x96,student_g8,96x112,tensorrt,GPU,F16,0.2,0.1,0.2,4.3,6.9,1.1,12.3,81.3,847230.2,15.9,6.9,9.7,3.0,2.0,2.0,99.9,0.0,0.0,39.0,37.5,9.2,0.7
emotion-classic-light-112x96,student_g8,96x112,tensorrt,GPU,F32,0.2,0.1,0.4,4.1,8.5,1.5,14.1,71.2,741421.8,15.9,6.9,9.7,3.0,2.0,2.0,99.9,0.0,0.0,39.0,37.5,9.2,0.6
emotion-classic-light-112x96,student_g8,96x112,ncnn,GPU,F16,0.2,0.1,0.2,3.0,8.0,0.4,11.4,87.5,911202.6,10.2,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,0.7
emotion-classic-light-112x96,student_g8,96x112,ncnn,GPU,F32,0.2,0.1,0.4,2.9,7.3,0.7,10.9,91.8,956908.4,10.3,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,0.8
emotion-classic-light-112x96,student_g8,96x112,onnxruntime,CPU,F32,0.2,0.1,0.4,5.4,62.8,0.6,68.7,14.6,151607.9,9.8,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,0.1
emotion-classic-light-112x96,teacher_onnx,96x112,lne,CPU,F32,0.5,8.5,33.8,1.8,12.8,0.0,14.6,68.6,714407.7,7.6,2.2,7.5,2.4,2.6,3.0,67.3,0.0,0.0,40.1,39.2,8.0,2.2
emotion-classic-light-112x96,teacher_onnx,96x112,onnxruntime,CPU,F32,0.5,8.5,33.8,1.8,68.3,0.1,70.1,14.3,148585.8,7.5,2.2,7.5,2.3,1.0,1.0,68.2,0.0,0.0,40.2,39.4,8.2,0.5
emotion-classic-light-112x96,teacher_onnx,96x112,lne,GPU/CPU,F32,0.5,8.5,33.8,3.2,25.8,0.2,29.1,34.3,357763.9,13.5,6.4,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,1.0
emotion-classic-light-112x96,teacher_onnx,96x112,tensorrt,NPU/GPU,S8,0.5,8.5,8.5,3.4,14.3,0.9,18.6,53.8,560598.3,16.1,7.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.2,37.5,9.2,1.5
emotion-classic-light-112x96,teacher_onnx,96x112,tensorrt,GPU,S8,0.5,8.5,8.5,3.2,11.5,0.8,15.5,64.3,670257.2,16.1,7.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.2,37.5,9.2,1.8
emotion-classic-light-112x96,teacher_onnx,96x112,tensorrt,NPU/GPU,F16,0.5,8.5,16.9,2.9,18.5,0.5,21.9,45.7,475969.9,16.0,7.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,1.3
emotion-classic-light-112x96,teacher_onnx,96x112,tensorrt,GPU,F16,0.5,8.5,16.9,3.1,7.9,1.0,12.1,82.9,864048.6,16.0,7.0,9.7,3.0,2.0,2.0,99.9,0.0,0.0,39.0,37.5,9.2,2.3
emotion-classic-light-112x96,teacher_onnx,96x112,tensorrt,GPU,F32,0.5,8.5,33.8,3.2,11.0,0.8,14.9,66.9,697212.7,16.2,7.0,9.7,3.0,2.0,2.0,99.8,0.0,0.0,39.0,37.5,9.2,1.9
emotion-classic-light-112x96,teacher_onnx,96x112,ncnn,GPU,F16,0.5,8.5,16.9,3.2,8.3,0.7,12.1,82.7,861770.9,10.4,5.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,2.3
emotion-classic-light-112x96,teacher_onnx,96x112,ncnn,GPU,F32,0.5,8.5,33.8,3.6,9.4,0.4,13.5,74.2,773116.7,10.3,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,2.1
emotion-classic-light-112x96,teacher_onnx,96x112,onnxruntime,CPU,F32,0.5,8.5,33.8,3.0,103.4,0.1,106.4,9.4,97888.9,9.7,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,39.0,37.5,9.2,0.3
