MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
body-pose-openpifpaf,resnet50-012,161x129,lne,GPU/CPU,F32,14.9,25.6,102.3,3.9,289.0,6.5,299.4,3.3,22720.9,45.4,1.8,45.1,1.8,20.3,23.0,57.7,42.2,0.0,40.1,27.5,5.6,4.4
body-pose-openpifpaf,resnet50-012,161x129,tensorrt,GPU,F16,14.9,25.6,51.2,4.1,47.5,10.0,61.6,16.2,110368.0,52.6,2.2,50.8,2.0,12.0,14.0,50.4,38.8,0.0,41.9,28.5,5.1,23.6
body-pose-openpifpaf,resnet50-012,161x129,tensorrt,GPU,F32,14.9,25.6,102.3,4.1,88.7,9.8,102.6,9.7,66319.5,56.0,2.2,54.6,2.2,18.0,21.0,47.4,53.0,0.0,43.4,29.8,6.1,11.8
body-pose-openpifpaf,resnet50-012,161x129,onnxruntime,CPU,F32,14.9,25.6,102.3,4.0,2734.6,18.1,2756.8,0.4,2467.7,23.4,1.2,23.4,0.9,2.2,8.0,63.8,0.0,0.0,39.4,27.5,3.8,0.7
body-pose-openpifpaf,resnet50-012,321x241,lne,CPU,F32,53.1,25.6,102.3,9.0,4337.4,40.0,4386.5,0.2,1550.9,31.9,0.9,31.9,1.2,4.0,5.0,64.1,0.0,0.0,41.3,29.4,4.1,1.5
body-pose-openpifpaf,resnet50-012,321x241,onnxruntime,CPU,F32,53.1,25.6,102.3,8.9,7649.0,63.2,7721.1,0.1,881.1,28.9,0.8,28.9,1.1,3.0,4.0,64.0,0.0,0.0,41.9,30.0,4.0,0.9
body-pose-openpifpaf,resnet50-012,321x241,lne,GPU/CPU,F32,53.1,25.6,102.3,9.0,584.4,17.7,611.2,1.6,11130.4,47.5,1.8,47.3,1.9,30.7,33.0,53.1,61.5,0.0,41.9,28.8,6.4,6.8
body-pose-openpifpaf,resnet50-012,321x241,tensorrt,GPU,F16,53.1,25.6,51.2,9.2,148.3,32.9,190.4,5.3,35738.1,57.7,2.3,56.7,2.2,22.9,25.0,47.2,63.3,0.0,44.9,31.0,6.4,21.8
body-pose-openpifpaf,resnet50-012,321x241,tensorrt,GPU,F32,53.1,25.6,102.3,9.3,274.0,33.1,316.4,3.2,21501.1,62.9,2.3,62.2,2.4,31.8,34.0,44.9,72.7,0.0,46.9,32.2,7.3,11.5
body-pose-openpifpaf,resnet50-012,321x241,onnxruntime,CPU,F32,53.1,25.6,102.3,8.8,7710.4,64.1,7783.4,0.1,874.0,25.0,1.3,25.0,1.0,3.0,10.0,64.1,0.0,0.0,41.0,29.2,4.0,0.9
body-pose-openpifpaf,resnet50-012,321x321,lne,CPU,F32,70.3,25.6,102.4,12.0,5793.9,53.7,5859.5,0.2,1161.0,32.4,0.9,32.4,1.3,4.1,5.0,64.2,0.0,0.0,41.8,29.7,4.1,1.4
body-pose-openpifpaf,resnet50-012,321x321,onnxruntime,CPU,F32,70.3,25.6,102.4,11.5,10048.6,72.7,10132.8,0.1,671.4,31.3,0.9,31.3,1.2,3.1,5.0,64.1,0.0,0.0,42.0,29.9,4.0,0.9
body-pose-openpifpaf,resnet50-012,321x321,lne,GPU/CPU,F32,70.3,25.6,102.4,12.6,743.8,33.7,790.1,1.3,8610.4,47.5,1.8,47.4,1.9,32.9,36.0,50.9,65.1,0.0,43.5,30.2,6.6,6.7
body-pose-openpifpaf,resnet50-012,321x321,tensorrt,GPU,F16,70.3,25.6,51.2,12.2,202.6,58.2,273.0,3.7,24916.4,57.7,2.3,57.0,2.3,24.0,26.0,47.4,58.2,0.0,45.2,31.4,6.3,20.4
body-pose-openpifpaf,resnet50-012,321x321,tensorrt,GPU,F32,70.3,25.6,102.4,12.1,374.3,59.0,445.4,2.2,15275.5,63.1,2.3,62.5,2.5,32.1,34.0,44.6,70.0,0.0,47.1,32.8,7.2,11.0
body-pose-openpifpaf,resnet50-012,321x321,onnxruntime,CPU,F32,70.3,25.6,102.4,11.4,10056.0,72.8,10140.3,0.1,670.9,25.2,1.3,25.2,1.0,3.0,11.0,64.2,0.0,0.0,41.5,29.6,4.0,0.9
body-pose-openpifpaf,resnet50-012,641x481,lne,CPU,F32,206.9,25.6,102.4,33.4,16809.2,117.7,16960.4,0.1,401.1,39.8,1.2,39.8,1.6,4.2,6.0,64.2,0.0,0.0,42.5,30.3,4.2,1.5
body-pose-openpifpaf,resnet50-012,641x481,onnxruntime,CPU,F32,206.9,25.6,102.4,32.2,28317.4,120.3,28469.8,0.0,239.0,41.7,1.3,41.7,1.7,3.2,5.0,64.2,0.0,0.0,42.1,30.1,4.0,0.9
body-pose-openpifpaf,resnet50-012,641x481,lne,GPU/CPU,F32,206.9,25.6,102.4,37.9,1730.3,81.5,1849.6,0.5,3678.1,51.7,1.9,51.6,2.1,38.4,41.0,46.9,79.1,0.0,47.7,33.6,7.2,7.7
body-pose-openpifpaf,resnet50-012,641x481,tensorrt,GPU,F16,206.9,25.6,51.2,32.8,555.3,134.3,722.3,1.4,9418.6,60.9,2.3,60.6,2.4,29.9,32.0,45.7,71.7,0.0,48.9,34.5,7.0,20.5
body-pose-openpifpaf,resnet50-012,641x481,tensorrt,GPU,F32,206.9,25.6,102.4,33.1,1033.8,112.6,1179.5,0.8,5767.8,68.0,2.4,67.8,2.7,36.6,38.0,42.9,82.5,0.0,51.4,36.3,7.8,11.2
body-pose-openpifpaf,resnet50-012,641x481,onnxruntime,CPU,F32,206.9,25.6,102.4,33.1,28707.9,166.6,28907.6,0.0,235.3,37.6,1.8,37.6,1.5,3.2,13.0,64.3,0.0,0.0,42.0,30.2,4.0,0.9
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,lne,CPU,F32,14.5,45.2,180.9,4.0,1988.7,34.6,2027.4,0.5,3355.6,32.3,0.9,32.3,1.3,3.4,5.0,63.7,0.0,0.0,39.2,27.1,4.0,0.9
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,onnxruntime,CPU,F32,14.5,45.2,180.9,3.7,2873.6,55.1,2932.3,0.3,2320.0,27.5,0.7,27.5,1.1,2.9,3.0,63.6,0.0,0.0,39.4,27.3,3.8,0.6
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,lne,GPU/CPU,F32,14.5,45.2,180.9,3.8,585.9,33.7,623.3,1.6,10914.7,54.3,2.0,54.1,2.1,12.2,13.0,58.4,27.4,0.0,38.2,26.3,4.9,2.4
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,tensorrt,GPU,F16,14.5,45.2,90.5,3.7,108.5,37.8,150.0,6.7,45358.6,58.7,2.3,57.6,2.3,13.9,15.0,51.0,48.3,0.0,40.6,28.0,5.5,8.9
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,tensorrt,GPU,F32,14.5,45.2,180.9,3.7,160.5,37.9,202.1,4.9,33664.3,65.1,2.3,64.2,2.5,16.9,18.0,47.4,95.0,0.0,43.2,28.6,6.7,5.3
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,onnxruntime,CPU,F32,14.5,45.2,180.9,3.7,2866.3,54.9,2924.9,0.3,2325.9,24.8,1.1,24.8,1.0,2.9,5.0,63.8,0.0,0.0,38.0,26.5,3.8,0.6
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,lne,CPU,F32,43.9,45.2,181.0,6.8,6057.4,98.1,6162.3,0.2,1104.0,32.8,0.9,32.7,1.3,3.8,4.0,64.0,0.0,0.0,40.8,28.5,4.0,0.9
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,onnxruntime,CPU,F32,43.9,45.2,181.0,6.9,7688.5,113.1,7808.5,0.1,871.2,28.4,0.8,28.3,1.2,3.0,4.0,63.8,0.0,0.0,40.6,28.5,3.9,0.7
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,lne,GPU/CPU,F32,43.9,45.2,181.0,7.0,1581.7,89.3,1678.0,0.6,4054.3,55.2,2.0,55.1,2.2,14.7,16.0,58.2,27.8,0.0,40.9,28.9,5.0,2.6
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,tensorrt,GPU,F16,43.9,45.2,90.5,7.0,288.6,93.3,388.9,2.6,17494.4,59.0,2.3,58.5,2.3,18.8,20.0,47.9,64.8,0.0,42.8,29.4,6.0,9.5
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,tensorrt,GPU,F32,43.9,45.2,181.0,7.1,412.3,93.6,513.0,1.9,13261.9,65.3,2.3,64.9,2.5,22.5,24.0,45.5,72.6,0.0,44.4,30.2,6.6,6.5
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,onnxruntime,CPU,F32,43.9,45.2,181.0,6.8,7665.0,113.2,7785.1,0.1,873.9,26.2,1.2,26.2,1.1,3.0,6.0,64.0,0.0,0.0,39.6,28.2,3.9,0.7
body-pose-openpifpaf-shufflenet-sk30,320x240,320x240,lne,CPU,F32,56.6,45.2,181.0,8.8,7880.4,141.0,8030.2,0.1,847.2,32.6,1.0,32.6,1.4,3.8,4.0,64.1,0.0,0.0,40.6,28.5,4.0,0.9
body-pose-openpifpaf-shufflenet-sk30,320x240,320x240,onnxruntime,CPU,F32,56.6,45.2,181.0,8.8,10013.6,162.2,10184.6,0.1,668.0,29.0,0.8,29.0,1.2,3.2,4.0,63.9,0.0,0.0,40.8,28.6,3.9,0.7
body-pose-openpifpaf-shufflenet-sk30,320x240,320x240,lne,GPU/CPU,F32,56.6,45.2,181.0,8.9,2001.6,127.5,2138.0,0.5,3182.0,54.6,2.1,54.5,2.2,14.9,16.0,58.8,30.0,0.0,40.7,28.5,5.0,2.7
