MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x320,lne,CPU,F32,43.8,0.3,0.2,0.9,10.4,68.2,6.3,84.9,11.8,83364.9,35.5,1.1,0.0,0.0,0.0,0.0,54.5,0.0,0.0,70.7,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x320,onnxruntime,CPU,F32,43.8,0.3,0.2,0.9,11.5,148.1,12.4,172.1,5.8,41137.4,34.9,1.1,0.0,0.0,0.0,0.0,55.3,0.0,0.0,70.6,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x185,lne,CPU,F32,31.9,0.2,0.2,0.9,5.9,40.3,3.6,49.8,20.1,142201.9,35.7,1.1,0.0,0.0,0.0,0.0,54.5,0.0,0.0,69.8,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x185,onnxruntime,CPU,F32,31.9,0.2,0.2,0.9,4.4,76.6,11.8,92.8,10.8,76263.6,35.0,1.1,0.0,0.0,0.0,0.0,55.6,0.0,0.0,70.4,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x250,lne,CPU,F32,41.7,0.3,0.2,0.9,8.0,54.0,4.8,66.8,15.0,105966.2,35.5,1.1,0.0,0.0,0.0,0.0,54.9,0.0,0.0,69.8,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,320x250,onnxruntime,CPU,F32,41.7,0.3,0.2,0.9,5.9,127.9,6.6,140.4,7.1,50415.9,35.2,1.1,0.0,0.0,0.0,0.0,54.9,0.0,0.0,70.0,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,lne,CPU,F32,73.9,1.3,0.2,0.9,43.4,311.0,38.1,392.4,2.5,18041.2,37.0,1.2,0.0,0.0,0.0,0.0,56.8,0.0,0.0,71.8,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x640,onnxruntime,CPU,F32,73.9,1.3,0.2,0.9,44.3,539.2,46.8,630.4,1.6,11230.8,36.0,1.1,0.0,0.0,0.0,0.0,55.5,0.0,0.0,72.8,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,lne,CPU,F32,67.2,0.8,0.2,0.9,16.6,172.9,16.0,205.4,4.9,34461.6,38.7,1.2,0.0,0.0,0.0,0.0,55.8,0.0,0.0,70.6,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x380,onnxruntime,CPU,F32,67.2,0.8,0.2,0.9,27.0,318.5,31.1,376.6,2.7,18798.9,35.4,1.1,0.0,0.0,0.0,0.0,55.3,0.0,0.0,71.2,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x480,lne,CPU,F32,72.3,1.0,0.2,0.9,32.7,229.9,27.7,290.2,3.4,24394.2,36.6,1.2,0.0,0.0,0.0,0.0,56.4,0.0,0.0,71.1,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-12-48,640x480,onnxruntime,CPU,F32,72.3,1.0,0.2,0.9,25.6,406.3,35.3,467.3,2.1,15152.1,35.5,1.1,0.0,0.0,0.0,0.0,55.3,0.0,0.0,72.5,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x320,lne,CPU,F32,53.4,0.5,0.4,1.7,10.6,84.1,6.6,101.2,9.9,69930.4,35.7,1.1,0.0,0.0,0.0,0.0,53.7,0.0,0.0,69.6,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x320,onnxruntime,CPU,F32,53.4,0.5,0.4,1.7,7.3,204.9,13.2,225.4,4.4,31414.3,35.5,1.1,0.0,0.0,0.0,0.0,55.1,0.0,0.0,71.3,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x185,lne,CPU,F32,42.2,0.3,0.4,1.7,5.9,49.6,3.7,59.2,16.9,119648.0,35.8,1.1,0.0,0.0,0.0,0.0,54.8,0.0,0.0,68.7,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x185,onnxruntime,CPU,F32,42.2,0.3,0.4,1.7,4.5,124.0,4.7,133.2,7.5,53173.0,35.4,1.1,0.0,0.0,0.0,0.0,55.6,0.0,0.0,69.5,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x250,lne,CPU,F32,51.9,0.4,0.4,1.7,8.0,66.1,4.9,79.0,12.7,89574.9,36.2,1.1,0.0,0.0,0.0,0.0,53.9,0.0,0.0,69.0,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,320x250,onnxruntime,CPU,F32,51.9,0.4,0.4,1.7,6.1,171.0,6.9,184.1,5.4,38455.8,35.4,1.1,0.0,0.0,0.0,0.0,55.9,0.0,0.0,70.1,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x640,lne,CPU,F32,79.9,2.1,0.4,1.7,43.8,380.2,37.6,461.7,2.2,15335.1,37.3,1.2,0.0,0.0,0.0,0.0,56.7,0.0,0.0,71.7,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x640,onnxruntime,CPU,F32,79.9,2.1,0.4,1.7,33.1,753.6,47.5,834.2,1.2,8486.8,35.7,1.1,0.0,0.0,0.0,0.0,55.8,0.0,0.0,72.7,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,lne,CPU,F32,75.0,1.3,0.4,1.7,16.7,218.0,16.1,250.8,4.0,28226.1,36.4,1.1,0.0,0.0,0.0,0.0,56.4,0.0,0.0,70.1,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,onnxruntime,CPU,F32,75.0,1.3,0.4,1.7,27.3,462.1,31.3,520.6,1.9,13598.7,35.4,1.1,0.0,0.0,0.0,0.0,55.5,0.0,0.0,71.9,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,lne,CPU,F32,78.7,1.6,0.4,1.7,32.6,278.9,27.6,339.1,2.9,20880.5,36.7,1.2,0.0,0.0,0.0,0.0,56.9,0.0,0.0,71.1,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,onnxruntime,CPU,F32,78.7,1.6,0.4,1.7,33.5,560.7,37.8,632.0,1.6,11201.7,35.8,1.1,0.0,0.0,0.0,0.0,55.8,0.0,0.0,70.7,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,lne,CPU,F32,61.9,0.9,0.7,2.9,10.6,142.1,6.6,159.3,6.3,44453.7,36.0,1.1,0.0,0.0,0.0,0.0,55.4,0.0,0.0,69.7,0.0,0.0,0.0
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,onnxruntime,CPU,F32,61.9,0.9,0.7,2.9,7.1,347.8,12.6,367.5,2.7,19266.7,35.6,1.1,0.0,0.0,0.0,0.0,55.4,0.0,0.0,70.5,0.0,0.0,0.0
