MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
incar-object-detection-nanodet,resnet50,320x320,lne,CPU,F32,17.4,24.4,97.4,15.1,2980.4,2.6,2998.1,0.3,896.6,74.6,0.7,0.0,0.0,0.0,0.0,58.3,0.0,0.0,70.2,0.0,0.0,0.0
incar-object-detection-nanodet,resnet50,320x320,onnxruntime,CPU,F32,17.4,24.4,97.4,15.1,5950.3,8.3,5973.7,0.2,450.0,48.7,0.4,0.0,0.0,0.0,0.0,57.4,0.0,0.0,69.5,0.0,0.0,0.0
