MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
body-pose-openpifpaf,regnety400mf-59p,128x96,lne,CPU,F32,0.2,4.7,19.0,0.9,18.0,3.1,22.0,45.4,9065653.9,10.0,0.5,0.0,0.0,0.0,0.0,38.6,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-59p,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,0.7,10.7,0.9,12.4,80.9,16134211.1,11.5,0.6,0.0,0.0,0.0,0.0,46.6,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-59p,192x144,lne,CPU,F32,0.5,4.7,19.0,2.8,38.8,4.6,46.2,21.6,4317483.3,10.4,0.5,0.0,0.0,0.0,0.0,42.0,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-59p,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,2.9,24.8,22.8,50.4,19.8,3958883.3,11.4,0.6,0.0,0.0,0.0,0.0,51.5,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-59p,256x192,lne,CPU,F32,0.9,4.7,19.0,2.0,35.9,6.6,44.5,22.5,4487711.2,11.7,0.7,0.0,0.0,0.0,0.0,41.6,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-59p,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,2.5,34.5,31.4,68.4,14.6,2914693.9,10.7,0.6,0.0,0.0,0.0,0.0,50.5,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,128x96,lne,CPU,F32,0.2,4.7,19.0,0.6,12.0,3.6,16.2,61.8,12324844.3,10.9,0.6,0.0,0.0,0.0,0.0,36.7,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,0.6,10.0,1.7,12.2,81.7,16299152.4,11.4,0.6,0.0,0.0,0.0,0.0,47.9,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,192x144,lne,CPU,F32,0.5,4.7,19.0,1.6,22.9,6.1,30.5,32.7,6531606.7,11.6,0.6,0.0,0.0,0.0,0.0,39.4,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,1.7,13.9,24.1,39.7,25.2,5019715.5,11.3,0.6,0.0,0.0,0.0,0.0,49.2,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,256x192,lne,CPU,F32,0.9,4.7,19.0,2.2,40.3,11.2,53.7,18.6,3715292.9,11.6,0.7,0.0,0.0,0.0,0.0,42.1,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,2.9,41.4,55.4,99.7,10.0,2001125.7,11.3,0.6,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,128x96,lne,CPU,F32,0.2,4.7,19.0,1.1,19.7,2.5,23.3,42.9,8562617.0,11.1,0.6,0.0,0.0,0.0,0.0,39.0,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,1.0,12.4,0.9,14.3,69.7,13909118.9,10.9,0.6,0.0,0.0,0.0,0.0,47.9,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,192x144,lne,CPU,F32,0.5,4.7,19.0,1.6,22.6,6.4,30.6,32.7,6519622.6,10.7,0.6,0.0,0.0,0.0,0.0,39.4,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,1.6,13.7,15.0,30.4,32.9,6569786.6,11.1,0.6,0.0,0.0,0.0,0.0,48.7,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,256x192,lne,CPU,F32,0.9,4.7,19.0,3.7,60.6,13.1,77.4,12.9,2578539.2,11.1,0.6,0.0,0.0,0.0,0.0,44.1,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,2.1,28.0,21.9,52.0,19.2,3836818.9,11.4,0.6,0.0,0.0,0.0,0.0,50.9,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,128x96,lne,CPU,F32,0.2,4.7,19.0,0.6,11.7,5.0,17.3,57.8,11524389.9,11.2,0.6,0.0,0.0,0.0,0.0,37.2,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,128x96,onnxruntime,CPU,F32,0.2,4.7,19.0,0.7,10.2,8.7,19.6,51.1,10203622.3,11.8,0.7,0.0,0.0,0.0,0.0,47.4,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,192x144,lne,CPU,F32,0.5,4.7,19.0,1.6,22.7,11.5,35.8,27.9,5567030.0,11.1,0.6,0.0,0.0,0.0,0.0,40.6,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,192x144,onnxruntime,CPU,F32,0.5,4.7,19.0,2.9,35.6,56.2,94.7,10.6,2105948.7,10.6,0.6,0.0,0.0,0.0,0.0,50.4,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,256x192,lne,CPU,F32,0.9,4.7,19.0,2.9,52.7,24.9,80.5,12.4,2479415.6,11.4,0.6,0.0,0.0,0.0,0.0,44.2,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,256x192,onnxruntime,CPU,F32,0.9,4.7,19.0,2.0,37.1,74.6,113.8,8.8,1752487.9,12.0,0.7,0.0,0.0,0.0,0.0,48.4,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,128x96,lne,CPU,F32,0.4,7.2,28.6,0.8,22.4,2.8,26.0,38.5,7676025.1,10.7,0.6,0.0,0.0,0.0,0.0,39.0,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,128x96,onnxruntime,CPU,F32,0.4,7.2,28.6,0.6,13.2,1.3,15.1,66.3,13222661.2,11.9,0.7,0.0,0.0,0.0,0.0,47.2,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,192x144,lne,CPU,F32,1.0,7.2,28.6,1.6,34.7,3.7,40.1,25.0,4977293.6,11.6,0.6,0.0,0.0,0.0,0.0,40.9,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,192x144,onnxruntime,CPU,F32,1.0,7.2,28.6,2.2,36.9,19.7,58.8,17.0,3392216.1,10.7,0.6,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,256x192,lne,CPU,F32,1.8,7.2,28.6,3.4,97.8,8.4,109.5,9.1,1821320.3,11.8,0.7,0.0,0.0,0.0,0.0,45.5,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,256x192,onnxruntime,CPU,F32,1.8,7.2,28.6,2.2,49.2,32.5,84.0,11.9,2376166.5,11.0,0.6,0.0,0.0,0.0,0.0,50.5,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-86p,128x96,lne,CPU,F32,0.4,7.2,28.6,0.6,17.7,1.6,19.9,50.3,10028781.5,11.2,0.6,0.0,0.0,0.0,0.0,38.0,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-86p,128x96,onnxruntime,CPU,F32,0.4,7.2,28.6,1.0,20.9,3.2,25.1,39.8,7948261.9,11.9,0.7,0.0,0.0,0.0,0.0,51.1,0.0,0.0,-263.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-86p,192x144,lne,CPU,F32,1.0,7.2,28.6,1.7,37.0,6.2,44.9,22.3,4441697.8,10.7,0.6,0.0,0.0,0.0,0.0,41.5,0.0,0.0,-263.2,0.0,0.0,0.0
