MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
face-landmarks-detection-3ddfa,default,120x120,lne,CPU,F32,0.4,3.3,13.0,1.7,38.4,0.2,40.3,24.8,175709.5,35.4,1.1,0.0,0.0,0.0,0.0,52.9,0.0,0.0,71.9,0.0,0.0,0.0
face-landmarks-detection-3ddfa,default,120x120,onnxruntime,CPU,F32,0.4,3.3,13.0,1.7,116.4,0.2,118.3,8.5,59867.2,35.7,1.1,0.0,0.0,0.0,0.0,56.4,0.0,0.0,71.8,0.0,0.0,0.0
