MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
face-landmarks-detection-3ddfa,default,120x120,lne,CPU,F32,0.4,3.3,13.0,0.5,15.7,0.1,16.3,61.5,12259583.5,10.2,0.5,0.0,0.0,0.0,0.0,37.5,0.0,0.0,-263.2,0.0,0.0,0.0
face-landmarks-detection-3ddfa,default,120x120,onnxruntime,CPU,F32,0.4,3.3,13.0,0.6,12.3,0.1,13.0,76.7,15299888.9,10.4,0.5,0.0,0.0,0.0,0.0,47.9,0.0,0.0,-263.2,0.0,0.0,0.0
