var_0,var_1,var_2,time,memory
40,25,23,29.58580636978149,11.339618
42,28,27,29.569576501846317,11.340436
37,27,5,29.360466241836548,7.458216
49,7,39,29.54131484031677,11.339457
48,44,18,29.483201026916504,10.989234
48,32,33,29.3222439289093,11.340462
18,41,47,29.613850116729736,11.341131
16,14,39,29.458287000656128,11.340197
25,8,12,28.9537410736084,9.285534
48,10,30,29.36358904838562,11.340837
22,22,14,29.22816109657288,9.863582
11,12,39,29.507049322128296,11.335646
52,47,36,29.72487854957581,11.339893
45,45,4,28.82562470436096,7.375162
29,4,18,29.58969497680664,10.991171
43,32,51,29.542771816253666,11.340118
6,9,48,29.223082065582275,11.340238
17,35,36,29.54481339454651,11.338148
13,40,28,29.613035440444943,11.337831
8,21,8,29.33450746536255,8.151189
15,16,12,29.829132556915283,9.287113
31,21,7,29.32428812980652,7.887845
51,7,19,29.415825605392456,11.187717
36,49,10,29.508552074432373,8.71118
7,27,41,29.834614753723145,11.339395
38,30,13,29.773338079452515,9.5758
42,23,6,29.79850935935974,7.644788
48,40,47,29.698546648025516,11.336766
29,15,11,29.796358585357662,8.998768
11,35,50,29.88731932640076,11.341086
41,38,18,29.895111799240112,10.991154
13,16,39,30.073745489120483,11.339758
21,33,49,29.67068862915039,11.341208
44,30,25,29.50042176246643,11.340544
27,42,44,30.010422945022583,11.339005
10,8,44,29.83504366874695,11.341115
14,38,6,28.89194369316101,7.648768
44,18,49,29.669039726257324,11.341083
13,27,30,29.076223611831665,11.336926
23,16,48,29.406233310699463,11.340783
19,46,14,29.47164988517761,9.867438
48,44,24,29.72980308532715,11.339498
6,46,43,29.494109392166138,11.341132
40,45,23,29.641902446746823,11.341883
32,30,26,29.75812411308289,11.3424
28,24,50,29.50058102607727,11.337745
35,39,29,29.379404067993164,11.340872
40,8,28,29.292821168899536,11.342285
4,43,34,29.3893039226532,11.341232
26,30,22,29.432862758636475,11.3295
10,15,43,29.380057096481323,11.342375
34,35,18,29.1862895488739,10.991161
5,26,30,29.394169330596924,11.33966
38,37,52,29.463930130004883,11.342559
38,28,8,29.1467182636261,8.152119
16,29,42,29.370245933532715,11.341247
10,26,18,29.417882919311523,10.992266
48,44,4,29.246031284332275,7.377602
32,40,11,29.53838515281677,8.998922
40,8,16,28.961870908737183,10.444262
36,20,11,29.283779621124268,8.999522
46,10,4,29.146524906158447,7.377755
46,18,21,29.6300106048584,11.330567
19,19,14,29.378530502319336,9.86571
37,15,22,29.41461586952209,11.330957
37,15,31,29.25004744529724,11.341702
9,35,46,29.75410461425781,11.34226
15,40,49,29.32703447341919,11.341503
8,48,8,29.17907977104187,8.151511
12,28,41,29.39988946914673,11.342236
23,6,18,29.35214161872864,10.988603
32,13,26,29.272016286849976,11.34204
5,33,52,29.56389331817627,11.341637
40,36,4,29.15112519264221,7.37825
50,49,38,30.114309787750244,11.342784
5,46,7,29.72904944419861,7.889383
50,42,39,29.59928798675537,11.342666
46,44,10,29.28444743156433,8.712724
38,40,34,29.882851600646973,11.342986
41,28,10,29.39809536933899,8.712755
39,7,7,29.35112237930298,7.889383
23,52,24,30.011746644973755,11.341234
31,7,19,29.62300109863281,11.189292
17,9,19,29.38088321685791,11.18931
12,41,38,29.59523725509644,11.34279
15,26,36,29.911535263061523,11.343071
40,13,14,29.332768201828003,9.867417
8,35,9,29.234039545059204,8.429361
38,19,43,29.668752908706665,11.342995
52,4,51,30.198505640029907,11.342888
24,15,31,29.772507190704346,11.342926
6,24,30,29.65457558631897,11.342908
39,12,10,29.4912850856781,8.71276
39,10,14,29.036696910858154,9.859703
16,23,4,29.0291690826416,7.378955
12,27,28,29.631351709365845,11.335312
48,29,38,29.159395217895508,11.335135
43,12,47,28.94729876518249,11.343988
49,13,11,28.8559513092041,8.992512
43,5,28,29.67745351791382,11.335349
33,20,32,29.33684992790222,11.343825
48,48,43,29.47496771812439,11.33537
27,36,20,29.35646629333496,11.278941
10,41,23,29.229024171829224,11.343075
52,48,6,29.3411602973938,7.651209
23,42,39,29.276763916015625,11.343371
13,38,50,29.10314464569092,11.335648
16,15,21,29.641684770584103,11.326386
13,45,49,29.55061149597168,11.343885
19,46,19,28.89930629730225,11.189711
34,39,27,29.345988750457764,11.343339
16,42,27,29.16903328895569,11.335135
37,27,43,29.112292528152462,11.34368
20,5,32,29.258323907852173,11.339045
40,40,43,29.42967319488525,11.337905
14,9,27,29.56831789016724,11.338301
5,13,52,29.601128339767456,11.338811
44,14,16,29.337268829345703,10.441063
5,11,9,29.36251783370972,8.423693
8,34,11,29.41686987876892,8.995086
27,14,51,29.70378088951111,11.338851
47,42,8,29.87369394302368,8.148719
21,5,42,29.911068201065063,11.338914
32,52,24,29.75772523880005,11.336143
19,45,39,30.063072204589844,11.337571
42,41,4,29.485239267349243,7.37316
12,51,41,29.994190454483032,11.339131
29,13,18,29.3047194480896,10.987095
46,11,36,29.73080372810364,11.338501
20,6,48,29.54115295410156,11.338178
34,32,15,29.78196930885315,10.15066
34,34,31,29.68876838684082,11.338848
18,43,9,29.13399291038513,8.424272
22,12,40,29.3495614528656,11.339814
16,14,20,29.354990005493164,11.28367
46,46,22,29.462141036987305,11.330836
46,38,47,29.551509380340576,11.339801
7,27,5,29.248933792114254,7.45931
13,11,46,29.51732635498047,11.33939
27,27,32,29.352635860443115,11.339169
28,22,34,29.34879207611084,11.340155
8,12,48,29.133304834365845,11.340265
17,11,14,28.93864393234253,9.86403
23,6,44,29.52728390693665,11.339974
12,21,14,29.25137424468994,9.864288
17,51,25,29.51419258117676,11.338692
52,46,8,28.83743453025818,8.149807
37,51,12,29.26460266113281,9.285321
28,28,46,29.11141848564148,11.339185
43,32,26,29.1599600315094,11.339269
44,9,28,29.23510241508484,11.339156
10,11,9,29.174102067947388,8.425823
41,11,17,29.39421510696411,10.725598
5,21,42,29.421969175338745,11.340859
32,4,15,29.41358017921448,10.15419
49,13,36,29.7288875579834,11.340374
40,28,11,29.41291356086731,8.997987
50,17,29,29.6127405166626,11.340669
6,45,22,29.67811226844788,11.331164
48,40,9,29.351189136505127,8.426731
52,14,27,29.347935676574707,11.340134
30,17,12,29.614256143569943,9.286066
47,51,20,29.669109582901,11.283807
9,34,5,29.06982517242432,7.460078
18,41,32,29.668232679367065,11.34061
7,12,34,29.919156551361084,11.340332
44,13,48,29.9130756855011,11.340567
46,49,16,29.872194528579712,10.443242
7,33,49,30.03286480903625,11.34059
16,13,7,29.194281578063965,7.8872
47,33,28,29.857651472091675,11.340064
34,27,29,29.68250608444214,11.340059
29,43,13,29.8805034160614,9.574745
44,22,52,29.54330062866211,11.342264
46,32,24,29.32856130599976,11.339985
37,26,45,29.370736360549927,11.341629
7,14,22,29.926560640335083,11.33262
21,38,38,29.619848012924194,11.342464
17,31,27,29.589736461639404,11.3414
46,6,5,29.00008487701416,7.4621
33,35,19,29.20457100868225,11.187778
16,52,12,29.316503047943115,9.287057
14,6,30,29.321137189865112,11.341719
8,19,45,29.358551025390625,11.341856
42,45,19,29.420312643051147,11.187782
20,14,10,28.96348237991333,8.711404
45,18,18,29.340240001678467,10.991642
15,50,35,29.16482901573181,11.341378
11,20,22,29.376996994018555,11.332476
27,10,31,29.62487936019897,11.341719
5,30,35,29.0532021522522,11.341704
39,47,4,29.51684045791626,7.377194
15,18,33,29.36107611656189,11.341867
31,18,20,29.27554392814636,11.287102
32,47,50,29.971733808517456,11.338699
32,21,9,29.58304214477539,8.430206
6,5,13,29.661745071411133,9.579513
46,34,48,29.755237102508545,11.340138
15,47,38,29.9106719493866,11.342114
47,39,52,30.074333906173703,11.342482
8,29,35,29.851738452911377,11.342828
19,32,9,29.73447847366333,8.428683
32,19,39,29.81788921356201,11.343379
37,26,33,29.48989605903625,11.34383
12,25,44,29.810840606689453,11.342848
24,33,35,29.685029983520508,11.342249
14,31,19,29.756781578063965,11.188327
6,42,14,29.538841724395752,9.867245
51,52,11,29.352907419204712,8.999498
28,25,18,29.44355320930481,10.992195
16,9,17,29.56939649581909,10.729189
27,8,39,29.513572216033936,11.344441
43,5,30,29.626156330108643,11.342267
40,36,6,29.18239450454712,7.64189
6,52,37,29.611069202423096,11.343676
34,12,38,29.46047043800354,11.331902
48,16,23,29.209144830703732,11.33306
41,38,30,29.71818518638611,11.334355
44,26,41,29.41892910003662,11.343472
39,34,7,29.21461796760559,7.89012
8,30,15,29.26379871368408,10.148088
4,32,11,29.282160997390747,9.000881
12,47,8,29.016023635864254,8.142601
47,29,48,29.30992603302002,11.330811
18,42,37,29.253893613815308,11.335659
35,16,31,29.313754320144653,11.343692
20,23,22,29.18979239463806,11.334208
48,36,24,29.493385314941406,11.34194
26,7,25,29.351635694503784,11.34284
49,26,21,29.508697509765625,11.33403
36,8,50,29.526177883148197,11.333937
4,23,33,29.872461557388306,11.335682
29,9,30,29.052815198898315,11.344415
28,44,10,29.40009951591492,8.703125
34,30,29,29.820013999938965,11.338185
7,46,52,29.42690944671631,11.338271
45,47,25,29.770987510681152,11.337867
46,47,13,29.62446236610413,9.572952
46,46,31,29.649844646453857,11.33736
29,5,43,29.832632064819336,11.336146
39,37,35,30.00317335128784,11.336449
15,39,19,29.35908341407776,11.184582
30,49,14,29.44135785102844,9.863501
24,15,23,29.568706274032596,11.336083
13,37,34,29.46721172332764,11.338459
34,5,46,29.371159076690677,11.336481
37,20,51,29.22128462791443,11.335999
25,29,50,30.18476152420044,11.337921
46,25,52,29.71233463287353,11.332942
11,22,14,29.48881721496582,9.862015
49,33,44,29.61926960945129,11.33866
17,5,24,29.519856214523315,11.336562
17,52,16,29.49666428565979,10.437067
22,18,21,29.54698181152344,11.330734
37,12,52,29.95746779441833,11.339032
37,40,49,29.875314235687256,11.339678
33,40,39,30.19963788986206,11.339469
40,26,35,30.036157608032227,11.339554
10,15,14,30.09178066253662,9.864376
5,24,7,30.0127866268158,7.887185
36,35,4,29.967273950576782,7.37497
11,38,20,30.107472896575928,11.280207
32,14,18,30.47612452507019,10.989098
37,11,31,30.572826385498047,11.339655
12,5,10,30.10123920440674,8.710915
32,42,42,29.819270133972168,11.340691
21,42,31,30.129899501800537,11.336051
23,9,38,30.24976110458374,11.338893
18,16,21,30.35254549980164,11.330084
12,27,14,30.02054572105408,9.864074
24,16,32,30.565877199172974,11.337579
35,31,17,30.411728143692017,10.724823
32,33,37,30.579625844955444,11.339753
10,47,10,31.2727644443512,8.710563
20,31,9,31.464019060134888,8.426371
50,48,33,31.648700952529907,11.340826
44,38,8,31.3809666633606,8.150575
8,6,4,31.35525631904602,7.3781
13,12,19,31.75444507598877,11.186276
51,10,32,31.7521607875824,11.340824
17,13,20,31.154449701309204,11.283692
7,34,4,31.42365884780884,7.376057
4,52,45,31.451529264450077,11.340431
12,24,35,32.447319746017456,11.33959
17,38,49,31.70553708076477,11.340535
48,14,33,32.25680613517761,11.340172
5,11,11,31.082457780838013,8.997185
42,32,16,31.860804319381717,10.442885
27,20,23,31.76486849784851,11.339613
27,21,36,31.45930027961731,11.339996
48,39,48,31.53247046470642,11.340249
47,16,22,31.564270734786987,11.331601
16,20,52,31.872743606567383,11.340695
50,22,11,30.31950616836548,8.998973
16,22,34,31.127334117889404,11.341348
28,16,28,30.49187994003296,11.341563
16,47,12,30.6600604057312,9.287057
49,11,32,30.7355592250824,11.34179
33,13,50,30.84273743629456,11.340998
10,13,40,30.707570552825928,11.340993
24,47,21,30.788453102111816,11.332108
35,46,8,30.13712859153748,8.151
20,51,28,30.703096389770508,11.3415
22,10,22,30.81750965118408,11.332087
50,39,49,30.96886157989502,11.341546
41,36,44,30.577332973480225,11.341407
5,17,36,31.427148818969727,11.341307
42,35,43,30.98264789581299,11.341196
52,43,30,30.30855917930603,11.341198
9,15,49,30.950942754745483,11.341236
42,32,44,30.977658987045288,11.341074
38,17,25,30.831677436828613,11.34077
11,45,5,30.28214955329895,7.461047
17,7,11,30.351572036743164,9.000512
40,39,30,30.335344314575195,11.342284
24,28,39,30.67382216453552,11.342552
18,21,19,30.70078468322754,11.188992
40,50,25,30.437737464904785,11.342291
47,27,15,30.631471872329712,10.155056
11,11,20,30.480440616607662,11.286539
47,51,45,30.48129510879517,11.342611
43,17,24,30.24884343147278,11.341155
12,29,49,30.371849060058597,11.342
13,18,24,30.583685636520386,11.341193
47,47,31,30.478676319122314,11.342191
20,50,51,30.833532094955444,11.342051
40,48,39,30.43988561630249,11.342011
22,27,49,30.91303396224976,11.342751
43,8,47,30.709453105926517,11.342584
29,41,13,30.407459259033203,9.576697
16,39,16,30.352351427078247,10.445873
33,24,19,30.785690546035767,11.188599
7,15,33,30.948474884033203,11.343161
31,12,41,30.70366215705872,11.343629
23,13,39,30.28721523284912,11.342664
20,28,6,29.91058921813965,7.65124
14,34,49,30.57587766647339,11.343938
45,42,10,30.4218168258667,8.713491
30,44,42,30.53024244308472,11.343136
12,23,28,30.40758180618286,11.342942
46,12,18,30.486273765563965,10.993044
29,29,43,30.425560235977173,11.343717
26,52,16,30.61575961112976,10.445842
20,16,38,30.39521288871765,11.342865
14,7,27,30.79307007789612,11.34308
52,12,6,30.188212156295776,7.651274
35,40,39,30.279531955718998,11.342718
40,29,18,30.8748459815979,10.99287
20,18,38,30.706087350845337,11.342784
21,40,52,30.58344292640686,11.343913
37,13,24,30.18851399421692,11.342141
14,46,42,30.820149898529053,11.343231
27,19,21,30.43884301185608,11.333554
5,6,51,30.70568919181824,11.337749
6,36,14,30.66042304039001,9.859511
9,7,32,30.30532479286194,11.33782
33,21,42,30.787114143371586,11.337829
19,7,44,31.033706426620483,11.337649
23,49,38,31.131866455078125,11.334424
41,13,25,30.70685696601868,11.336766
34,13,26,31.11035799980164,11.334328
17,14,28,30.81549882888794,11.337595
8,33,4,30.655558586120605,7.369837
41,15,38,31.149420976638797,11.334514
47,6,39,31.05302119255066,11.337519
21,28,52,31.19204545021057,11.334514
44,46,18,31.145812273025516,10.987674
25,34,26,31.043046236038208,11.334447
50,45,7,31.100069999694824,7.881002
26,51,51,30.674360275268555,11.334151
4,25,24,30.9505774974823,11.336102
45,5,40,31.36233329772949,11.337633
17,46,34,31.51430583000183,11.334546
17,14,13,33.502641439437866,9.574322
27,40,8,33.17118787765503,8.149199
20,26,12,33.92836308479309,9.284003
23,26,8,33.42064833641052,8.149196
48,29,17,33.39364981651306,10.724541
43,39,6,32.87143683433533,7.646936
11,13,22,33.527968406677246,11.329531
40,29,28,33.495558738708496,11.338479
39,47,31,33.59289741516113,11.339302
46,8,12,33.3612265586853,9.284845
38,4,11,33.43478584289551,8.996446
33,41,52,33.66343140602112,11.338586
38,34,41,34.03978896141052,11.338625
21,52,12,33.91771578788757,9.284713
26,52,20,33.899309158325195,11.282159
49,17,23,33.20610761642456,11.338185
48,7,13,33.631646156311035,9.573738
51,48,32,33.7226984500885,11.339233
8,45,15,33.484951972961426,10.152179
41,38,33,33.70055031776428,11.338738
51,18,24,33.34550189971924,11.338593
16,52,31,33.141212463378906,11.339559
10,13,42,33.71876502037048,11.340246
12,20,8,33.00819253921509,8.150157
18,24,44,34.05338835716248,11.340046
42,16,43,33.32529020309448,11.340323
52,27,9,33.262611865997314,8.426051
39,25,42,33.16384148597717,11.340104
35,28,32,33.55020570755005,11.339369
48,14,45,33.779234170913696,11.340748
41,6,32,33.963380336761475,11.339775
39,12,40,33.658485889434814,11.339463
36,21,47,33.43974161148071,11.339846
14,28,7,33.18717813491821,7.886104
18,43,20,33.464083194732666,11.283127
25,10,18,33.82609248161316,10.990166
33,7,39,33.438215494155884,11.339417
19,20,20,33.41348671913147,11.283838
48,51,52,33.6736626625061,11.340101
6,46,48,33.38952898979187,11.339565
6,4,21,33.49874711036682,11.329917
51,51,29,33.16477990150452,11.340381
8,33,43,33.1097993850708,11.34122
38,34,19,32.785571813583374,11.182844
34,42,30,32.588600873947144,11.340008
44,7,44,32.29978108406067,11.340648
23,26,49,32.834550619125366,11.341134
9,16,30,32.3817994594574,11.341771
27,41,18,32.87429642677307,10.990674
11,14,38,32.2830011844635,11.34069
4,11,34,32.429566860198975,11.340756
5,39,31,32.82715177536011,11.341129
11,45,37,32.532259702682495,11.340294
31,37,51,32.46434664726257,11.340581
26,28,6,32.54411602020264,7.648281
36,44,18,32.42351031303406,10.991161
5,38,23,32.70349597930908,11.340146
4,42,47,32.40139102935791,11.341079
18,17,47,32.67835474014282,11.338252
18,27,37,32.36074495315552,11.340805
15,33,29,30.68001818656921,11.341925
22,21,34,30.438408374786377,11.341628
52,52,7,30.67457675933838,7.887983
37,49,47,31.276386260986328,11.342552
37,5,48,30.77807068824768,11.342599
38,36,12,30.6773464679718,9.287026
34,24,24,30.94068932533264,11.337634
24,27,20,30.937052488327023,11.285627
30,6,18,30.42102861404419,10.991435
36,4,37,30.746020078659058,11.341516
11,29,36,30.728566884994507,11.341825
29,38,16,30.660496950149536,10.445505
23,22,20,30.74574184417725,11.285107
42,8,16,30.455809831619263,10.443655
13,30,24,30.86160182952881,11.340026
8,23,29,30.848009824752808,11.340723
36,4,36,30.58746361732483,11.341555
46,38,46,30.55131983757019,11.338138
18,21,19,30.592408180236816,11.188344
14,12,22,30.828471422195435,11.332648
45,43,49,30.651726961135864,11.343765
35,35,31,30.061348915100098,11.343594
52,19,51,30.33185648918152,11.341017
39,39,50,30.259284257888797,11.343438
22,33,40,29.675750017166138,11.338052
13,30,12,30.063719987869263,9.28902
8,4,37,30.29595923423767,11.343506
12,32,11,30.087172508239743,9.000146
41,46,16,30.30882287025452,10.44241
25,9,43,30.72274351119995,11.343598
16,26,43,30.116995096206665,11.342761
19,42,38,30.225277423858643,11.34308
