var_0,var_1,time,memory
44,10,611.8101975917816,28.069357
40,3,575.6742172241211,24.811453
4,16,606.5855348110199,39.127816
23,15,621.8229727745056,37.236338
12,17,617.0832197666168,41.026585
25,38,618.3786985874176,49.397288
50,33,588.5230479240417,49.400313
46,27,592.1662337779999,49.398535
17,41,606.6976642608643,49.396097
35,25,585.7632410526276,49.401639
41,28,588.6487622261047,49.399202
14,20,595.6682016849518,46.682652
29,6,665.9273147583008,24.481151
3,5,669.4904284477234,24.522144
23,6,677.6124749183655,24.473025
29,8,682.1505279541016,25.325908
21,20,686.972053527832,46.685717
12,15,687.5870914459229,37.245437
47,3,688.1778054237366,24.818544
35,15,691.7548577785492,37.234603
45,43,694.7132844924927,49.40846
27,34,697.3421905040741,49.401115
38,32,698.4111042022705,49.401999
49,52,698.5341453552246,49.406828
3,19,702.5528600215912,44.814753
45,29,702.876651763916,49.411728
28,42,706.3376080989838,49.405195
10,47,711.2877700328827,49.405086
35,44,712.1552286148071,49.41074
20,34,712.6941075325012,49.41285
22,38,714.6095910072327,49.400244
39,25,717.3292756080627,49.405345
26,5,613.3110568523407,24.50174
24,36,626.5549142360687,49.384065
5,13,609.729362487793,33.470695
40,43,632.9718444347382,49.382457
8,4,611.33012342453,24.619566
9,8,610.2026042938232,25.317272
35,47,634.4632744789124,49.40304
27,51,631.2619214057922,49.386337
38,28,625.3154566287994,49.384691
31,7,611.6287777423859,24.663008
45,30,620.2869429588318,49.403546
3,24,625.1186602115631,49.222538
12,36,636.0783398151398,49.403917
36,51,627.2206535339355,49.385217
13,33,631.9827139377594,49.40169
36,36,622.9592111110687,49.387897
10,26,629.6050810813904,49.401886
8,49,646.2824413776398,49.403338
15,43,631.7633328437805,49.404362
13,52,636.9507286548615,49.386058
25,15,590.7320513725281,37.230152
25,32,597.2499868869781,49.397357
17,7,587.8808665275574,24.652459
52,30,605.708580493927,49.397795
43,22,603.6334798336029,48.965743
22,50,606.8136131763458,49.397234
23,6,583.3291053771973,24.464006
33,45,607.7742488384247,49.391
48,38,601.6209387779236,49.397289
20,9,587.3910729885101,26.513741
20,30,609.1446423530579,49.39946
48,31,602.5390293598175,49.397575
43,33,607.1185083389282,49.392072
47,34,608.8395447731018,49.396312
19,20,605.1471021175385,46.678826
8,44,605.7487835884094,49.397587
35,26,595.2811465263367,49.397692
7,31,614.790997505188,49.398276
8,20,602.6019072532654,46.681544
20,32,614.184515953064,49.395214
39,8,577.9143133163452,25.315761
43,23,590.7462377548218,49.399598
3,34,596.9344120025635,49.235399
45,32,590.9476230144501,49.397356
41,6,568.1915543079376,24.47382
43,52,590.4816861152649,49.397288
50,32,582.6233773231506,49.397356
35,20,588.2192008495331,46.677026
24,32,581.4804627895355,49.398869
32,24,593.047839641571,49.389755
4,14,581.4836225509644,35.339953
30,19,582.144150018692,44.825704
38,28,585.0073866844177,49.399202
33,10,587.0440888404846,28.070581
51,36,595.4146211147308,49.398008
43,22,597.4141416549683,48.96944
50,35,585.4695837497711,49.401369
39,20,587.1584069728851,46.675681
30,21,599.0836262702942,48.350215
8,43,588.7391355037689,49.397586
39,19,590.1990346908569,44.810191
51,22,599.0670592784882,48.96628
24,8,585.67200756073,25.29496
31,47,590.9979567527771,49.395193
50,47,597.6389873027802,49.385696
9,15,589.8429429531097,37.230997
24,38,593.341569185257,49.387784
26,30,603.5508260726929,49.393651
21,11,582.2299454212189,29.789834
24,6,578.1779489517212,24.463436
21,4,575.920120716095,24.608196
36,44,591.1450681686401,49.38208
33,35,586.1965045928955,49.394169
47,47,592.0219507217407,49.38832
30,51,595.1519796848297,49.389392
18,30,607.7837162017822,49.380795
9,37,590.725474357605,49.396724
24,14,593.9712042808533,35.332188
11,13,587.3547775745392,33.453751
10,40,600.6821274757385,49.395972
39,5,570.0867123603821,24.512155
26,11,579.3787002563477,29.79627
45,10,583.7741868495941,28.068012
28,18,580.9284451007843,42.924328
11,37,589.8068482875824,49.396974
6,17,577.877279996872,41.025189
42,13,580.1710677146912,33.467418
15,31,597.0151607990265,49.398611
33,35,595.9990918636322,49.397288
19,41,595.5613069534302,49.39736
3,38,580.5052125453949,49.235399
25,46,583.8534286022186,49.397288
8,49,596.716628074646,49.397587
32,37,594.064022064209,49.397289
7,48,587.0647602081299,49.398275
24,19,585.8195960521698,44.824696
12,25,594.1831021308899,49.398555
22,39,584.8032972812653,49.397233
24,51,596.2342219352722,49.397288
7,36,587.127562046051,49.398276
19,46,581.0225560665131,49.383048
38,52,577.4778015613556,49.398129
45,33,591.0448591709137,49.397288
3,42,584.0629992485046,49.235399
51,45,580.9293208122253,49.397288
18,5,567.897198677063,24.493302
21,44,579.8922393321991,49.382118
25,45,591.3323571681976,49.377177
20,29,589.6237344741821,49.399834
6,27,586.229630947113,49.396692
10,21,589.1088435649872,48.34754
5,4,569.8141493797302,24.631021
20,22,586.4317927360535,48.945162
11,30,592.1991853713989,49.378975
52,31,578.2481532096863,49.397574
21,26,597.188236951828,49.396273
40,39,588.5484011173248,49.397456
47,7,563.6275324821472,24.643649
25,44,590.5598151683807,49.384529
45,44,585.9309630393982,49.397288
13,6,560.9244246482849,24.471145
42,34,567.9928133487701,49.391792
17,5,552.2874066829681,24.511206
33,43,586.5964601039886,49.397289
28,39,578.335798740387,49.385408
23,50,590.0750286579132,49.392228
24,51,586.5782012939453,49.397289
32,24,582.8783557415009,49.389756
17,43,584.8199996948242,49.395378
9,50,578.7727379798889,49.393339
24,9,561.9157569408417,26.503107
15,16,580.900132894516,39.123013
9,10,570.0041773319244,28.066554
40,31,576.2580876350403,49.392782
42,18,571.3739397525787,42.924328
44,47,583.6982529163361,49.397289
48,52,584.3380937576294,49.394608
51,26,582.5327038764954,49.397692
34,39,592.2707893848419,49.395824
44,25,590.2201755046844,49.392166
5,4,560.0158448219299,24.631022
7,6,567.409628868103,24.475671
23,9,577.2641417980194,26.514129
50,25,590.0449006557465,49.399071
33,38,585.2752814292908,49.397289
10,44,588.7850980758667,49.396363
47,19,588.1450927257538,44.824696
17,40,591.6287817955017,49.395378
32,40,583.3786773681641,49.397289
43,3,564.7998249530792,24.811454
3,33,588.9485425949097,49.235399
36,23,583.9274501800537,49.397581
38,24,587.5529577732086,49.389755
27,22,581.6837146282196,48.967207
37,44,579.1803207397461,49.397288
45,23,598.785849571228,49.397582
30,13,583.3179776668549,33.467417
3,31,597.185544013977,49.2354
41,38,599.1590375900269,49.397289
13,20,592.4137785434723,46.683404
45,33,612.9544608592987,49.383072
24,12,614.4280848503113,31.60853
20,13,608.3334381580353,33.450855
38,20,622.2320692539215,46.675816
13,38,626.5064787864685,49.387913
20,13,601.8530941009521,33.467462
3,51,611.42023229599,49.21611
7,35,623.0117149353027,49.388843
18,49,626.8579499721527,49.397666
42,37,609.2056124210358,49.376591
40,13,614.7889857292175,33.467552
23,43,625.7497913837433,49.388996
6,46,625.2387185096741,49.389387
26,20,627.4918048381805,46.662025
29,52,608.719199180603,49.380111
42,17,611.4903914928436,41.01758
9,33,622.0916435718536,49.385179
11,40,627.1986441612244,49.378389
43,26,616.7419440746307,49.391195
27,21,614.745124578476,48.346653
14,6,601.1657123565674,24.472221
10,32,628.9387073516846,49.397778
41,8,598.0247194766998,25.313815
33,41,609.6197023391724,49.393334
6,4,596.3627495765686,24.619382
41,15,619.0731043815613,37.234639
18,9,605.6098103523254,26.515351
51,52,617.7198314666748,49.398702
21,22,615.9370291233063,48.964016
45,46,613.1569855213165,49.398703
25,27,624.3211350440979,49.393268
6,19,615.1452951431274,44.827164
11,20,622.1244719028473,46.686573
23,7,597.3773579597473,24.6586
52,52,627.6469459533691,49.395446
28,8,611.6528987884521,25.313814
35,42,621.4837892055511,49.398703
3,36,628.061550617218,49.236813
25,4,597.9927549362183,24.612729
44,14,614.5035524368286,35.344395
14,3,499.1357431411743,24.813038
31,4,517.6286404132843,24.620526
42,49,519.7952380180359,49.401115
35,45,522.138058423996,49.402747
37,35,522.3703436851501,49.401931
25,27,522.9047994613647,49.399529
33,11,524.936039686203,29.805809
31,51,526.3849747180939,49.409964
40,24,526.939201593399,49.39195
28,40,527.5864353179932,49.410724
8,12,529.9162340164185,31.618468
30,48,530.7982933521271,49.404379
18,12,531.7945828437805,31.620379
23,28,532.7839241027832,49.412135
46,21,533.0626714229584,48.35997
36,13,534.4466392993927,33.480813
20,48,534.5652122497559,49.412962
5,37,539.4251627922058,49.404651
38,23,547.0626339912415,49.403856
8,20,547.7411177158356,46.692083
31,32,479.64832878112793,49.403108
39,3,471.8002316951752,24.800502
47,7,479.2933044433594,24.663008
40,40,484.1554138660431,49.40304
20,17,486.6589601039887,41.031445
48,17,487.179128408432,41.034172
36,33,485.7013981342316,49.403041
41,51,489.1664445400238,49.40304
14,16,478.9281413555145,39.117281
41,18,482.5317854881287,42.914448
26,49,490.9871263504028,49.40304
49,8,479.19088196754456,25.300329
41,46,487.3923554420471,49.384065
43,20,489.5012757778168,46.681433
5,11,472.8127431869507,29.798994
42,43,490.8821918964386,49.382993
24,8,476.070912361145,25.318152
15,40,497.46109199523926,49.386003
17,29,497.5953562259674,49.380547
36,26,496.9131166934967,49.3883
47,6,469.4463596343994,24.470796
39,32,495.9481072425842,49.390532
45,7,477.47239685058594,24.657257
18,7,476.3566806316376,24.657371
25,10,482.3290500640869,28.068013
27,43,494.1129107475281,49.392608
31,18,491.5840995311737,42.920087
35,5,482.11849880218506,24.512156
6,4,480.27357602119446,24.620521
12,20,499.6522696018219,46.68107
21,45,501.7280445098877,49.392693
21,9,491.7239167690277,26.512907
7,38,496.46122908592224,49.395203
51,16,492.03348183631897,39.131567
43,23,496.44750356674194,49.391293
10,19,492.0358717441559,44.826969
26,34,492.0266499519348,49.397289
34,28,503.2765350341797,49.397522
22,22,503.8721444606781,48.964575
41,24,498.11492800712585,49.389756
6,47,508.76008129119873,49.399732
15,9,485.0315279960632,26.519007
19,17,495.6014034748077,41.027105
4,50,510.004154920578,49.390583
32,5,482.4062275886536,24.515852
41,18,494.7040500640869,42.927688
45,48,500.20624232292175,49.397288
9,38,496.8475375175476,49.398236
17,33,498.8289315700531,49.396097
23,25,498.7925758361816,49.397906
43,36,504.6331164836884,49.397288
17,37,506.4487609863281,49.397394
6,50,497.080513715744,49.39894
4,23,500.8353888988495,49.382823
14,31,514.3684475421906,49.397389
11,32,501.4375953674317,49.396974
40,47,498.23539543151855,49.398633
15,20,500.2301459312439,46.681587
51,32,497.57980251312256,49.397356
47,46,500.96998143196106,49.401369
35,3,484.7721240520477,24.809358
48,45,496.9100708961487,49.396897
13,4,487.1303091049194,24.603695
15,30,512.7437615394592,49.395491
13,13,498.9233548641205,33.462202
14,44,516.7019324302673,49.39003
22,45,509.906619310379,49.396306
15,14,492.4132182598114,35.341593
46,49,518.8620750904083,49.379848
11,9,488.644061088562,26.498134
14,51,507.347368478775,49.382885
23,5,490.689414024353,24.495415
32,38,498.9400269985199,49.38208
23,33,499.2822513580322,49.397637
52,46,511.1270670890808,49.385696
3,12,501.2295134067536,31.590428
35,33,506.6876711845398,49.38832
14,44,506.4963626861572,49.387885
27,46,507.0770902633667,49.386496
43,26,521.4634578227997,49.397692
11,44,526.2687170505524,49.396975
16,6,495.4045956134796,24.470572
12,3,500.3547148704529,24.810998
20,28,514.8644607067108,49.399135
22,46,521.0765731334686,49.397233
24,35,512.5524644851685,49.397289
10,16,508.7214939594269,39.129794
9,13,509.91610741615295,33.466021
23,18,526.7367820739746,42.92739
30,16,508.1848909854889,39.132544
15,28,522.1510856151581,49.398607
34,29,517.3233861923218,49.398236
20,26,519.6010329723358,49.398771
38,27,525.3935720920563,49.396518
44,47,518.0938217639923,49.397289
6,33,523.5348799228668,49.396707
41,9,490.84485912323,26.514284
23,22,525.4817793369293,48.964439
46,43,516.2822453975677,49.397288
9,44,527.6313869953156,49.396723
15,32,509.7017288208008,49.382819
43,27,511.0604429244995,49.396855
9,30,501.9470582008362,49.379476
20,34,531.5377893447876,49.385143
34,38,528.7129936218262,49.383681
17,41,519.5735049247742,49.395377
18,18,505.4182960987091,42.924327
51,19,524.2549912929535,44.824863
20,41,519.4284751415253,49.381455
44,21,525.9420590400696,48.346518
50,34,508.076504945755,49.398129
47,43,540.5043385028839,49.377177
50,43,530.5041844844818,49.397288
52,17,516.4027397632599,41.02842
38,11,507.0496895313263,29.796269
28,37,538.4713609218597,49.397288
23,46,551.5218796730042,49.382541
29,47,535.0885319709778,49.384529
11,23,536.2859117984772,49.398022
48,41,541.475063085556,49.397288
34,36,602.7748374938965,49.396361
16,33,615.9382033348083,49.395929
9,7,593.7783420085907,24.657623
15,11,594.9600529670715,29.782631
51,7,588.8966765403748,24.657257
9,32,601.0141410827637,49.396724
50,13,596.4480366706848,33.456241
50,34,629.7447879314423,49.397289
41,45,616.167768239975,49.395824
18,48,627.7135665416718,49.385651
51,23,618.2066435813904,49.397582
20,38,613.0617005825043,49.399455
14,28,614.3309056758881,49.391884
4,33,631.8802011013031,49.381567
28,21,611.5823624134064,48.341726
50,11,601.6697618961334,29.79627
4,24,613.1464502811432,49.374878
24,28,617.7793366909027,49.398987
33,23,610.873083114624,49.394197
22,25,617.1431953907013,49.394992
29,8,594.8331515789032,25.312401
21,39,602.1525228023529,49.39791
45,48,611.118273973465,49.397289
39,32,604.0654549598694,49.397356
40,37,604.5844068527222,49.397289
5,42,612.5943925380707,49.39116
43,48,596.6988179683685,49.397289
18,17,597.7101135253906,41.026058
39,51,604.5063028335571,49.397288
50,40,601.8377468585968,49.397289
7,3,589.0003426074982,24.815946
5,35,605.8640637397766,49.39116
7,49,610.5611391067505,49.398275
3,30,602.9993097782135,49.235399
41,3,572.6408219337463,24.811453
23,42,605.6169810295105,49.401244
28,49,597.8454389572144,49.397288
30,6,590.8224954605103,24.470796
9,3,595.9732687473297,24.811583
15,18,613.1107790470123,42.92734
23,11,563.7987377643585,29.786874
28,34,571.0355303287506,49.380816
19,8,561.3170435428619,25.305493
24,12,576.4420750141144,31.608362
36,27,587.4310081005096,49.388494
50,37,580.0919051170349,49.385744
23,6,562.8444662094116,24.470965
46,6,575.6050436496735,24.453618
52,6,561.8302774429321,24.457139
38,15,583.764732837677,37.222384
38,25,582.7782337665558,49.384854
49,32,580.2583572864532,49.397659
18,3,567.324853181839,24.792201
20,9,575.1094737052917,26.501397
47,22,593.8587498664856,48.94651
12,42,593.1950733661652,49.3983
51,20,585.2998611927032,46.675816
33,45,588.8266384601593,49.378703
5,47,589.8828699588776,49.391294
34,52,589.9242544174194,49.390792
7,6,591.1012592315674,24.477086
26,41,606.3655340671539,49.398703
26,7,589.0747482776642,24.658671
18,12,605.4368896484375,31.610622
46,29,613.9685685634613,49.396394
40,27,618.1625113487244,49.397933
48,47,614.8506009578705,49.398703
30,13,599.7273054122925,33.468832
3,31,615.3623082637787,49.232149
14,29,614.1848456859589,49.398802
20,11,586.1411499977112,29.794042
25,37,606.2162528038025,49.398702
37,31,613.1670029163361,49.398988
4,32,616.6951942443848,49.391998
31,18,615.6552708148956,42.925253
14,42,628.1674432754517,49.398804
4,4,601.9999494552612,24.613218
18,33,622.7316703796387,49.393577
47,49,618.0333740711212,49.39615
14,33,628.7587893009186,49.398803
47,34,595.4043619632721,49.397289
46,6,577.0415403842926,24.470796
34,49,594.4701571464539,49.397289
44,43,594.704428434372,49.397289
48,36,600.0380623340607,49.397289
24,32,593.8106896877289,49.397357
52,25,604.577742099762,49.39907
38,46,601.8107223510742,49.397289
51,36,597.1901619434357,49.397288
11,44,600.3200616836548,49.396974
18,35,600.0623228549957,49.397531
48,10,576.2137684822083,28.068012
29,46,602.9273648262024,49.397288
35,32,599.4393827915192,49.397356
15,30,589.8402798175812,49.39861
32,46,591.5346012115479,49.397289
26,18,598.4699597358704,42.924328
3,25,599.8208467960358,49.235353
30,41,599.8418164253235,49.397288
17,43,599.6408779621124,49.395377
11,29,590.912273645401,49.394207
45,25,592.3031351566315,49.389263
3,12,569.099232673645,31.5913
29,4,568.1803066730499,24.610444
37,42,593.3266360759735,49.390297
43,7,569.5073385238647,24.646744
38,32,597.7538833618164,49.396701
15,23,593.5097217559814,49.380152
19,38,591.7314682006836,49.376943
12,27,599.9441680908203,49.393964
49,15,587.5286731719971,37.219192
27,32,584.6512775421143,49.379052
4,12,581.6260616779327,31.590067
44,35,584.977837562561,49.391705
28,25,594.3772168159485,49.38387
13,32,596.2690448760986,49.388362
28,34,599.2094440460205,49.384664
16,28,588.0133020877838,49.396008
16,31,594.0007808208466,49.374808
3,43,587.8838679790497,49.223479
36,34,619.673107624054,49.397289
30,16,604.8151969909668,39.132544
7,49,627.6257407665253,49.398276
49,17,604.4840662479401,41.028421
9,39,622.0401637554169,49.396724
19,19,612.2825338840485,44.824695
10,12,601.2044100761414,31.613401
29,23,613.9222733974457,49.397582
26,30,607.5041122436523,49.397794
45,45,604.9378960132599,49.397288
33,44,615.2645082473755,49.397289
27,11,601.2772176265717,29.796269
51,8,594.9481499195099,25.3124
46,52,600.7647910118103,49.397289
5,46,609.0359237194061,49.391159
25,12,596.0040040016174,31.608228
49,10,598.7250826358795,28.068013
48,33,615.2380604743958,49.397288
35,17,610.0869390964508,41.02842
20,40,621.2991404533386,49.399454
30,7,557.577846288681,24.638953
12,11,562.6003017425537,29.77341
8,8,559.166835308075,25.312401
7,11,567.622899055481,29.794845
34,14,561.4425466060638,35.326085
27,15,570.5412833690643,37.233224
42,19,572.2518033981323,44.824695
12,36,582.4615368843079,49.398165
29,18,577.4084143638611,42.908136
10,17,574.4734122753143,41.027782
47,48,578.9160311222076,49.377577
30,14,567.2500455379486,35.34298
27,30,582.7285113334656,49.397794
36,30,580.1782665252686,49.397794
32,36,578.7596399784088,49.376169
12,40,577.8695299625397,49.398166
7,46,582.2289998531342,49.382348
12,38,576.6776955127716,49.398165
36,39,573.9119455814362,49.397288
6,24,582.7993545532227,49.390043
49,33,572.7346067428589,49.397289
9,9,554.9810900688171,26.514284
14,46,574.144721031189,49.394574
30,15,564.9374942779541,37.233225
52,27,566.6224036216736,49.396519
19,30,573.8915100097656,49.393829
17,11,554.5073223114014,29.787638
26,51,566.0892355442047,49.383912
30,44,564.7871153354645,49.38532
27,3,552.7270386219025,24.811454
49,34,576.8943099975586,49.397289
45,51,569.2851150035858,49.388136
10,19,569.6762232780457,44.815704
37,31,562.5671608448029,49.396871
22,33,581.0165271759033,49.388833
50,48,581.1716487407684,49.397289
46,52,566.8610670566559,49.397289
9,41,572.4299848079681,49.391091
20,40,578.3969559669495,49.394526
6,36,567.9273684024811,49.382627
12,5,557.0942215919495,24.512312
3,30,576.2045550346375,49.2354
10,19,567.4933784008026,44.826969
7,3,546.8647737503052,24.815946
15,34,580.5520107746124,49.398611
29,45,571.2311644554138,49.397289
18,10,562.8836455345154,28.067131
35,43,573.0133469104767,49.397288
7,8,546.1528971195221,25.311915
29,20,572.10231590271,46.675682
17,19,575.684342622757,44.826411
17,7,554.8889858722687,24.657139
51,52,578.5063800811768,49.397289
52,9,558.4110195636749,26.514283
12,26,569.4892625808716,49.398416
11,50,570.6355926990509,49.396975
17,40,591.4389667510986,49.395378
43,49,577.4958515167236,49.397288
20,39,571.2854125499725,49.399454
22,36,579.451771736145,49.397233
17,21,558.4414310455322,48.339438
9,47,560.0855782032013,49.383529
15,5,542.6193447113037,24.493322
33,7,539.4949007034302,24.647582
37,23,555.0584983825684,49.379459
6,43,563.4780824184418,49.380865
50,3,539.563462972641,24.811634
49,48,556.3219316005707,49.397469
19,50,565.56316447258,49.384869
7,36,578.2442905902863,49.398456
28,48,566.1741003990173,49.397469
35,11,543.291410446167,29.79645
8,16,555.3452033996582,39.12075
33,22,562.9715430736542,48.967388
42,5,546.2111659049988,24.503185
31,5,539.9998416900635,24.496145
41,26,567.9212200641632,49.383793
29,4,543.6416306495667,24.591568
41,10,551.194753408432,28.047073
29,18,553.850063085556,42.924508
34,51,562.0947494506836,49.397289
11,50,557.6473140716553,49.396975
46,17,558.1228482723236,41.02842
19,40,566.3590092658997,49.39736
14,51,550.3844020366669,49.39739
29,13,543.3225612640381,33.467417
23,28,567.6763288974762,49.400148
22,4,530.7944703102112,24.605461
50,11,536.3207201957703,29.794861
34,20,549.6662266254425,46.675682
14,39,564.1064639091492,49.395277
10,32,555.6325619220734,49.391435
30,6,537.5823001861572,24.470796
38,34,566.0210285186768,49.397289
11,45,564.5648558139801,49.39275
52,20,550.412023305893,46.675682
19,12,542.5110311508179,31.608958
11,13,542.9879815578461,33.466823
11,26,560.998521566391,49.397085
25,37,559.6860036849976,49.390248
15,32,570.9227414131165,49.398611
11,24,570.2292814254761,49.39069
7,4,551.6353743076324,24.616556
43,46,566.0168309211731,49.397288
40,12,557.6156830787659,31.608227
10,29,570.1362478733063,49.396364
34,15,561.9650321006775,37.233224
5,7,537.9464108943939,24.65699
20,29,569.3616609573364,49.399498
39,9,560.4548397064209,26.514283
16,8,554.9910914897919,25.311865
24,36,562.6637172698975,49.397289
48,7,543.297057390213,24.657257
27,29,565.1105890274048,49.398237
17,27,559.5284056663513,49.395257
26,45,564.8399395942688,49.397288
26,3,535.3667573928833,24.811454
9,30,566.7010004520416,49.396723
14,31,571.3131792545319,49.397389
22,43,572.3988225460052,49.397233
27,18,560.530481338501,42.920104
27,12,555.999273777008,31.599076
25,46,560.8664963245392,49.390953
8,11,560.5479035377502,29.785291
30,3,547.9415016174316,24.808638
12,24,568.3635556697845,49.37342
27,7,543.2296650409698,24.651625
