MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,QUALITY_VALUE,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,onnxruntime,CPU,F32,75.0,1.3,0.4,1.7,14.1,207.7,18.8,240.6,4.2,43303.7,4.3,2.1,4.3,1.3,1.0,1.0,68.4,0.0,0.0,44.6,43.6,8.2,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,lne,GPU/CPU,F32,75.0,1.3,0.4,1.7,21.9,150.8,13.9,186.6,5.4,55837.3,13.8,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.5,37.5,9.2,0.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,tensorrt,NPU/GPU,S8,75.0,1.3,0.4,0.4,18.3,89.4,11.2,118.8,8.4,87674.3,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.5,37.5,9.2,0.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,tensorrt,NPU/GPU,F16,75.0,1.3,0.4,0.8,17.8,53.6,12.4,83.8,11.9,124357.3,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,3.0,36.5,37.5,9.2,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,tensorrt,GPU,F32,75.0,1.3,0.4,1.7,17.4,17.5,17.4,52.3,19.1,199318.1,15.9,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.5,37.5,9.2,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,ncnn,GPU,F16,75.0,1.3,0.4,0.8,16.4,26.1,11.7,54.1,18.5,192502.6,10.4,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.5,37.5,9.2,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,ncnn,GPU,F32,75.0,1.3,0.4,1.7,19.5,26.3,13.0,58.8,17.0,177330.1,10.3,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.2,37.5,9.2,1.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x380,onnxruntime,CPU,F32,75.0,1.3,0.4,1.7,37.0,357.2,37.0,431.2,2.3,24164.6,9.6,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.5,37.5,9.2,0.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,lne,CPU,F32,78.7,1.6,0.4,1.7,8.6,102.3,5.4,116.3,8.6,89597.1,4.6,2.2,4.5,1.4,2.9,3.0,66.9,0.0,0.0,44.4,43.5,8.4,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,onnxruntime,CPU,F32,78.7,1.6,0.4,1.7,17.5,257.4,20.4,295.4,3.4,35271.1,4.3,2.1,4.3,1.4,1.0,2.0,68.5,0.0,0.0,44.8,43.8,8.3,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,lne,GPU/CPU,F32,78.7,1.6,0.4,1.7,24.0,149.6,17.9,191.5,5.2,54395.3,13.6,6.3,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.5,37.5,9.2,0.5
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,tensorrt,NPU/GPU,S8,78.7,1.6,0.4,0.4,23.4,101.5,10.9,135.8,7.4,76724.4,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,1.0,37.2,37.5,9.2,0.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,tensorrt,NPU/GPU,F16,78.7,1.6,0.4,0.8,21.2,64.1,10.9,96.3,10.4,108228.0,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,3.0,37.0,37.5,9.2,0.9
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,tensorrt,GPU,F32,78.7,1.6,0.4,1.7,21.9,16.3,17.8,56.1,17.8,185759.0,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.0,37.5,9.2,1.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,ncnn,GPU,F16,78.7,1.6,0.4,0.8,20.2,30.2,14.3,64.6,15.5,161178.7,10.4,5.2,9.7,3.0,2.0,2.0,99.4,0.0,0.0,37.0,37.5,9.2,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,ncnn,GPU,F32,78.7,1.6,0.4,1.7,21.7,29.4,14.2,65.3,15.3,159618.0,10.5,5.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.0,37.5,9.2,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-16-64,640x480,onnxruntime,CPU,F32,78.7,1.6,0.4,1.7,46.3,425.6,41.0,512.9,1.9,20313.8,9.8,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,36.8,37.5,9.2,0.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,lne,CPU,F32,61.9,0.9,0.7,2.9,6.1,64.3,3.7,74.2,13.5,140493.0,4.4,2.1,4.4,1.4,1.9,2.0,65.0,0.0,0.0,43.8,43.0,8.0,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,onnxruntime,CPU,F32,61.9,0.9,0.7,2.9,3.4,156.5,5.4,165.3,6.0,63012.7,4.3,2.1,4.3,1.4,1.0,1.0,68.1,0.0,0.0,44.2,43.1,8.2,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,lne,GPU/CPU,F32,61.9,0.9,0.7,2.9,9.0,122.3,10.3,141.6,7.1,73567.3,13.4,6.3,9.7,3.0,2.0,2.0,99.9,0.0,0.0,37.0,37.5,9.2,0.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,tensorrt,NPU/GPU,S8,61.9,0.9,0.7,0.7,7.7,64.9,6.3,78.9,12.7,132020.3,15.8,6.9,9.7,3.0,2.0,2.0,100.0,0.0,2.0,37.5,37.5,9.2,0.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,tensorrt,NPU/GPU,F16,61.9,0.9,0.7,1.5,6.8,42.6,6.6,56.0,17.9,186212.0,15.7,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,0.9
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,tensorrt,GPU,F32,61.9,0.9,0.7,2.9,8.1,13.6,9.1,30.8,32.4,338010.5,15.7,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.2,37.5,9.2,1.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,ncnn,GPU,F16,61.9,0.9,0.7,1.5,7.6,21.6,8.3,37.5,26.6,277607.5,10.1,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.0,37.5,9.2,1.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,ncnn,GPU,F32,61.9,0.9,0.7,2.9,9.0,24.1,9.2,42.3,23.7,246425.4,10.1,5.1,9.7,3.0,2.0,2.0,99.8,0.0,0.0,37.0,37.5,9.2,1.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x320,onnxruntime,CPU,F32,61.9,0.9,0.7,2.9,7.9,248.5,11.3,267.6,3.7,38928.0,9.5,4.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.0,37.5,9.2,0.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,lne,CPU,F32,50.5,0.6,0.7,2.9,2.8,39.8,2.8,45.5,22.0,229188.3,4.5,2.1,4.5,1.4,1.4,2.0,64.6,0.0,0.0,43.9,43.0,8.0,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,onnxruntime,CPU,F32,50.5,0.6,0.7,2.9,2.2,89.4,4.6,96.2,10.4,108254.3,4.6,2.1,4.5,1.4,1.0,1.0,66.9,0.0,0.0,44.2,43.2,8.1,0.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,lne,GPU/CPU,F32,50.5,0.6,0.7,2.9,6.4,101.7,6.8,114.9,8.7,90674.6,13.0,6.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,tensorrt,NPU/GPU,S8,50.5,0.6,0.7,0.7,5.2,55.9,4.7,65.8,15.2,158409.0,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,1.0,37.8,37.5,9.2,0.5
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,tensorrt,NPU/GPU,F16,50.5,0.6,0.7,1.5,4.2,35.5,4.5,44.2,22.6,235929.3,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.7
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,tensorrt,GPU,F32,50.5,0.6,0.7,2.9,4.5,16.1,7.8,28.4,35.2,366515.4,16.0,6.9,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,1.1
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,ncnn,GPU,F16,50.5,0.6,0.7,1.5,4.2,22.2,8.0,34.4,29.1,303010.7,10.3,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,0.9
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,ncnn,GPU,F32,50.5,0.6,0.7,2.9,4.5,23.7,6.9,35.1,28.5,296533.6,10.3,5.1,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.7,37.5,9.2,0.9
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x185,onnxruntime,CPU,F32,50.5,0.6,0.7,2.9,5.6,154.6,6.2,166.4,6.0,62626.5,9.8,5.0,9.7,3.0,2.0,2.0,100.0,0.0,0.0,37.5,37.5,9.2,0.2
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,lne,CPU,F32,60.3,0.7,0.7,2.9,4.9,50.5,3.2,58.6,17.1,177949.6,4.6,2.1,4.6,1.5,1.7,2.0,64.5,0.0,0.0,43.6,42.6,7.9,0.8
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,onnxruntime,CPU,F32,60.3,0.7,0.7,2.9,2.9,119.5,4.4,126.8,7.9,82163.7,4.5,2.1,4.5,1.4,1.0,1.0,67.6,0.0,0.0,43.8,42.8,8.2,0.4
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,lne,GPU/CPU,F32,60.3,0.7,0.7,2.9,9.2,117.1,9.8,136.1,7.3,76558.2,13.0,6.2,9.7,3.0,2.0,2.0,100.0,0.0,0.0,38.0,37.5,9.2,0.3
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,tensorrt,NPU/GPU,S8,60.3,0.7,0.7,0.7,6.5,58.5,5.6,70.6,14.2,147508.5,15.7,6.9,9.7,3.0,2.0,2.0,100.0,0.0,3.0,39.0,37.5,9.2,0.6
face-landmarks-detection-retinaface,mobile0.25mod4lite-32-72,320x250,tensorrt,NPU/GPU,F16,60.3,0.7,0.7,1.5,6.6,38.7,4.8,50.1,20.0,208094.5,15.7,6.9,9.7,3.0,2.0,2.0,100.0,0.0,2.0,38.7,37.5,9.2,0.8
