var_0,var_1,var_2,time,memory
41,41,11,327.8341917991638,4.986197
50,37,12,335.7615487575531,5.276477
45,39,9,328.46737027168274,4.415588
7,30,43,332.35723876953125,7.32875
23,17,42,335.0074224472046,7.328845
8,20,45,327.7363724708557,7.329371
8,27,27,337.41292691230774,7.328639
23,47,16,336.4231832027436,6.433151
33,14,7,336.11008191108704,3.863238
13,22,19,336.2549455165863,7.17057
5,18,19,334.77561259269714,7.177427
28,18,36,339.6182153224945,7.312695
46,8,32,335.3481409549713,7.331686
25,19,50,334.0925805568695,7.321832
40,28,33,337.6104817390442,7.310935
23,21,37,341.7538137435913,7.321072
16,13,15,332.82127237319946,6.144279
8,13,49,335.9089844226837,7.317997
46,37,43,337.99845147132874,7.315579
36,52,19,337.94477343559265,7.177027
31,7,26,340.4158329963684,7.320215
12,15,29,336.624139547348,7.319936
34,4,36,337.7147867679596,7.318429
43,19,24,339.139413356781,7.323503
21,43,47,337.0151183605194,7.33031
52,52,31,341.1544337272644,7.311411
27,51,36,340.70909547805786,7.313162
35,30,37,338.9145390987396,7.323202
36,48,49,262.34129190444946,7.328687
42,52,5,256.33917117118835,3.449234
19,16,22,263.11462020874023,7.319798
20,50,20,260.57240748405457,7.272443
28,6,52,265.6016345024109,7.328971
33,35,10,264.75338101387024,4.698392
16,50,22,257.90704321861267,7.318873
12,13,16,264.1893856525421,6.431234
52,51,51,262.80641889572144,7.328517
15,8,25,263.46816778182983,7.324787
45,16,28,259.6031014919281,7.328793
14,34,50,264.1701138019562,7.328809
43,21,11,257.12491488456726,4.986198
22,10,29,259.8678424358368,7.328866
52,49,13,259.03413701057434,5.563391
41,16,19,267.93820428848267,7.175479
17,50,37,254.85054636001587,7.328528
47,19,35,258.4068093299866,7.326147
44,42,23,254.53688955307007,7.328375
10,47,38,252.3937649726868,7.328799
11,14,20,207.91554069519043,7.273274
40,49,51,206.94544625282288,7.328647
22,11,11,206.77668404579163,4.986197
51,26,19,204.2633488178253,7.175185
10,13,47,214.56863737106323,7.329266
11,46,5,205.3519115447998,3.449234
42,12,48,208.73497200012207,7.329231
35,42,37,206.52184224128723,7.328544
48,43,44,209.92823958396912,7.329068
4,21,44,208.66679906845093,7.329171
39,39,48,211.81083798408508,7.309838
31,42,24,208.284303188324,7.327408
50,21,20,209.66855597496036,7.272581
49,52,42,209.7370274066925,7.329263
41,25,37,207.4799506664276,7.329499
28,15,48,209.65039563179016,7.311126
29,25,27,207.1746392250061,7.328658
9,9,34,214.69193363189697,7.328961
21,17,23,207.904545545578,7.328469
29,15,18,209.63767051696777,6.978843
21,44,9,207.2402400970459,4.407979
42,7,11,207.43372750282288,4.973934
8,16,10,206.9961724281311,4.69412
48,8,21,205.8263428211212,7.301537
45,44,40,205.1344211101532,7.313528
21,27,30,210.57318449020383,7.318154
52,50,4,204.9916307926178,3.363997
37,52,22,209.8349964618683,7.313602
40,43,47,207.95490193367004,7.324711
38,41,29,206.872043132782,7.327149
21,16,9,203.70096611976624,4.41543
11,27,35,208.7386713027954,7.314309
6,11,35,209.8351261615753,7.314769
21,47,51,207.58401727676392,7.325723
38,6,6,210.12054443359372,3.636985
25,6,12,207.69948148727417,5.27392
33,13,44,205.4958648681641,7.311254
40,47,20,203.02249598503116,7.262675
35,20,15,205.8780016899109,6.130153
32,46,36,209.23414397239685,7.328439
28,34,42,239.00286722183228,7.329022
16,7,48,239.18120670318604,7.329202
24,38,25,241.13309288024905,7.328296
44,30,38,243.08794569969177,7.329071
4,17,34,239.28755140304563,7.328922
35,35,45,243.12863612174988,7.329261
51,23,45,240.48310589790344,7.329167
7,47,33,238.20657181739807,7.329024
38,5,21,242.38018441200256,7.319833
24,21,42,241.70595979690552,7.329058
48,13,18,243.38458728790283,6.978192
25,40,8,245.64106345176697,4.13889
30,41,7,243.62757658958435,3.87564
14,38,24,242.404283285141,7.327238
23,6,24,239.84807515144348,7.327443
32,46,39,243.7729845046997,7.328692
52,22,24,245.38293027877808,7.327208
7,4,26,242.04659414291385,7.328662
47,45,20,246.35059928894043,7.272443
26,32,21,235.5835316181183,7.319335
52,18,19,203.89680099487305,7.175243
20,10,42,210.96191120147705,7.328939
40,34,15,210.38051581382751,6.120923
41,48,16,212.30597043037412,6.431878
42,15,12,210.5387465953827,5.274301
39,43,45,212.21536684036252,7.310848
24,31,5,209.88325786590576,3.436147
17,29,22,212.66693449020383,7.308105
47,40,45,210.9972381591797,7.329244
23,35,48,210.27173900604248,7.328847
44,44,44,212.66579246521,7.329025
44,14,16,214.86784768104556,6.413805
52,17,51,212.37544965744016,7.329249
20,6,10,209.96446347236636,4.681271
30,41,38,216.49766778945923,7.308699
9,40,18,211.8641822338104,6.962999
32,41,42,216.79709815979004,7.329159
4,30,48,208.97162556648252,7.328707
36,22,19,212.2155623435974,7.175249
43,14,31,215.1886122226715,7.313979
36,40,13,221.4033718109131,5.557592
36,12,27,220.9451780319214,7.328641
4,5,39,224.87604141235352,7.327917
8,26,17,219.74891591072085,6.705482
16,21,31,221.85713934898376,7.329177
22,23,13,225.73091197013852,5.551975
15,14,13,220.2770380973816,5.56423
15,51,22,225.07044386863708,7.320124
15,13,30,226.4767010211945,7.321081
47,24,38,225.11131405830383,7.325146
21,35,5,224.68247270584104,3.449557
17,42,5,228.11965322494507,3.449557
11,41,37,226.6992402076721,7.317807
50,36,24,228.5050232410431,7.327563
36,16,43,227.1870319843292,7.321794
14,44,39,234.710529088974,7.32899
25,50,40,235.31095433235168,7.329206
5,44,32,229.48325967788696,7.32587
37,39,26,232.4257688522339,7.323787
13,25,37,232.92335891723636,7.329437
19,49,52,225.47017884254456,7.328822
52,45,11,221.2447476387024,4.986197
45,23,9,224.25892972946167,4.415422
11,31,48,224.57393622398376,7.32834
42,37,5,220.72199034690857,3.449234
27,33,13,222.44914054870603,5.563391
10,34,12,223.52354073524475,5.274293
6,52,4,215.0607073307037,3.366045
27,13,48,216.80902314186096,7.329203
15,5,45,216.60912227630612,7.329384
22,37,37,224.7759323120117,7.32853
10,17,51,220.5442306995392,7.329249
26,5,9,208.3056628704071,4.417053
41,24,41,218.10723304748532,7.328833
42,41,45,217.17988753318787,7.329404
24,46,30,216.38914918899536,7.328968
47,32,52,211.14924550056455,7.328836
45,24,34,212.96430087089536,7.328922
14,37,29,212.8212616443634,7.328606
49,52,29,210.6098289489746,7.32861
26,17,26,203.5231227874756,7.328737
4,43,41,203.08360505104065,7.329114
40,46,25,201.9445691108704,7.314265
12,29,46,205.76520228385925,7.311888
4,29,41,201.02073335647583,7.318359
38,37,40,205.7479453086853,7.317511
6,24,17,207.29272866249084,6.714147
27,29,22,204.1764750480652,7.314905
18,46,26,201.40957069396973,7.328881
42,48,19,206.0466408729553,7.155299
22,7,18,206.62058401107788,6.972354
45,52,35,206.46413159370425,7.328638
13,30,33,206.15815114974976,7.315486
47,48,19,210.83396744728088,7.159084
27,36,17,205.03941655159,6.702183
17,48,13,207.56726002693176,5.554287
44,42,52,207.11744952201843,7.309844
46,36,15,209.89007306098935,6.141753
46,19,42,207.10006380081177,7.307811
47,52,10,208.1234755516052,4.690505
43,26,15,208.0198721885681,6.141761
22,26,5,206.0392861366272,3.449235
41,46,32,214.4891700744629,7.326694
31,20,32,210.33158326148987,7.329125
11,40,46,215.35986351966855,7.329151
43,9,41,208.4841763973236,7.323996
23,10,52,210.3488917350769,7.328889
32,33,39,210.21248936653137,7.32871
14,9,21,208.78902339935303,7.318429
46,41,24,213.5490469932556,7.323015
28,4,48,215.47450065612796,7.32923
49,13,47,210.83340549468997,7.329266
32,36,21,208.7345850467682,7.319338
11,28,36,212.17414593696597,7.329359
5,7,42,208.8746333122253,7.32896
20,26,10,216.53757500648496,4.698785
50,13,48,211.4427545070648,7.329203
44,17,39,212.6496939659119,7.328214
26,24,5,211.20493841171265,3.449234
35,18,46,209.74049997329712,7.329107
49,38,22,220.092479467392,7.319801
24,32,32,219.2114133834839,7.328807
6,41,46,216.2779924869537,7.329248
27,28,50,217.88964295387268,7.328982
51,36,31,220.6183195114136,7.328887
40,21,44,219.66334676742557,7.329171
51,15,17,220.5769910812378,6.714683
16,50,47,220.19598054885864,7.329183
49,25,37,217.50963306427,7.308699
26,46,19,216.93269848823547,7.175012
47,12,17,220.41994309425357,6.714922
13,7,21,220.99714875221247,7.319797
32,9,19,217.6282081604004,7.175348
29,28,20,218.29143285751343,7.27246
19,29,22,217.739750623703,7.319785
8,38,10,216.64314556121823,4.698785
42,44,44,219.70829033851624,7.329025
19,21,13,216.49369406700131,5.563481
4,33,30,219.09279227256772,7.328952
39,31,16,219.0189390182495,6.431875
46,18,51,203.85327625274655,7.313507
43,20,41,202.81499791145325,7.319128
14,6,26,204.21600484848025,7.325191
10,11,35,202.1146845817566,7.32153
9,41,21,204.04332065582275,7.301737
30,37,14,203.44207549095157,5.833514
17,8,39,201.7053420543671,7.324488
27,8,52,202.9216320514679,7.316222
37,52,8,197.16130757331848,4.138891
46,19,41,204.0925679206848,7.328918
36,31,6,203.06533002853396,3.630649
45,41,31,202.27959752082825,7.309161
37,12,29,202.32982683181763,7.311947
4,44,50,202.7101447582245,7.326741
10,9,23,204.87249493598935,7.323503
12,47,18,204.53137636184687,6.969799
12,28,6,200.8347020149231,3.625016
16,52,52,203.14745807647705,7.314572
37,23,26,206.2007293701172,7.312752
16,46,40,205.1732392311096,7.32745
9,6,38,251.4082245826721,7.328932
41,17,34,247.6725807189941,7.328922
20,21,5,244.92667746543884,3.449233
28,44,12,251.96259808540344,5.274293
9,42,39,254.3489286899567,7.328671
21,30,8,247.57043170928955,4.138891
24,16,34,256.6010150909424,7.328936
28,13,44,256.159559249878,7.328839
22,31,17,252.3461880683899,6.714108
45,43,13,252.80293464660645,5.563391
28,7,51,251.98784732818604,7.328899
16,46,17,251.5404531955719,6.714102
25,14,22,250.6751518249512,7.319851
7,39,8,255.7903463840485,4.13889
23,26,17,253.77888560295105,6.714097
35,23,28,254.5758557319641,7.328978
12,7,49,258.4350211620331,7.328909
9,10,5,253.27585530281067,3.449251
11,24,46,255.60092782974243,7.329112
6,52,46,259.12206864356995,7.328859
24,27,36,242.0734646320343,7.329144
41,46,11,243.046422958374,4.986378
47,27,27,245.8525342941284,7.309813
26,12,4,236.8709304332733,3.346565
35,49,7,241.47097420692444,3.875821
16,5,10,248.6815321445465,4.700418
27,13,28,249.9545066356659,7.32895
50,22,7,246.1306953430176,3.875822
32,31,35,245.8824200630188,7.313892
5,12,41,250.49405121803284,7.32908
30,5,12,245.6599762439728,5.274725
47,41,5,240.0406978130341,3.431816
12,16,15,245.8647599220276,6.141414
35,23,40,252.1893789768219,7.315591
7,20,16,252.43938064575195,6.431816
28,30,24,246.59172987937927,7.327467
37,41,37,245.59988260269165,7.328714
44,51,52,251.7378256320953,7.308472
5,25,50,248.72201347351077,7.328985
19,37,29,253.33158946037287,7.311892
47,30,11,255.62015914916992,4.977749
52,45,17,257.95816445350647,6.714103
46,36,13,260.633695602417,5.550014
28,26,47,256.1226603984833,7.328666
10,42,10,254.3987648487091,4.698785
38,16,7,250.2867877483368,3.875619
38,14,50,256.12812781333923,7.325941
19,18,46,258.20418787002563,7.318546
12,16,12,254.08294773101807,5.268716
25,10,26,251.03728246688843,7.318824
19,13,34,249.87041783332825,7.328959
47,18,45,256.2883656024933,7.329003
43,29,28,255.65905284881592,7.326652
47,36,18,256.8610830307007,6.978903
39,51,46,256.3708550930023,7.323952
37,15,43,262.2806704044342,7.316195
4,21,21,259.503698348999,7.312297
42,46,44,263.28294825553894,7.328917
31,47,17,255.77729725837708,6.70495
22,10,11,262.9854621887207,4.984926
43,23,11,221.16649389266968,4.98622
21,5,18,225.08183217048645,6.978669
22,39,41,225.45964288711548,7.328931
29,44,18,220.90813875198364,6.978902
24,17,11,225.6513056755066,4.98624
14,31,8,229.3456780910492,4.138891
39,13,23,226.24888920784,7.328341
36,42,38,227.2471969127655,7.328805
40,14,52,225.59816026687625,7.328813
23,32,37,222.6723666191101,7.328914
46,41,21,222.952849149704,7.319338
29,20,35,223.97343015670776,7.328902
28,40,48,223.15844869613647,7.32931
51,32,42,224.81385231018064,7.328887
43,10,19,217.510689496994,7.175406
22,25,8,223.34245371818545,4.138887
32,17,14,216.9092926979065,5.854168
24,33,41,222.26189255714417,7.328866
46,42,46,218.9895601272583,7.328772
22,46,42,210.71358466148376,7.329268
32,42,33,208.46634793281555,7.329021
29,21,27,202.46422290802,7.316799
5,32,13,205.84560227394104,5.56339
12,5,42,203.96672296524048,7.316303
31,51,30,205.17996263504028,7.307848
18,35,33,205.39772605896,7.313003
46,41,48,203.49420475959775,7.310904
48,18,38,203.44228386878967,7.32882
9,52,18,202.0640332698822,6.963583
19,11,45,205.8459460735321,7.320851
18,10,52,205.49026322364807,7.322553
39,5,48,205.88046503067017,7.329259
23,29,28,203.49776339530945,7.318204
10,13,37,207.68394112586972,7.31114
19,19,50,203.28218722343445,7.308287
27,4,14,206.42713260650635,5.853063
40,43,33,204.45663499832156,7.315648
5,16,48,205.88967990875244,7.32918
12,46,44,205.11131119728088,7.328916
46,5,22,203.47961258888245,7.310084
36,23,24,199.83286547660828,7.325779
36,33,26,202.92346572875977,7.328869
17,33,11,202.07713985443115,4.979861
21,50,22,200.81298518180847,7.319802
6,20,9,202.030458688736,4.415425
46,9,19,201.90302205085757,7.175347
42,25,31,201.60229563713077,7.328872
19,8,46,205.6225593090057,7.329034
39,23,40,205.12389254570007,7.325265
18,5,49,201.3963689804077,7.326128
15,30,24,204.2622001171112,7.327287
19,22,43,207.25440979003903,7.328747
47,7,32,203.76134514808652,7.329031
16,44,6,203.36981892585757,3.636985
20,20,38,203.5470893383026,7.328805
42,41,40,199.52378964424133,7.32872
11,36,21,204.07727980613708,7.313705
48,22,51,200.979975938797,7.328793
51,42,33,198.97451186180115,7.326909
7,11,40,202.72320938110352,7.32882
14,30,14,199.8559308052063,5.85393
43,14,38,197.4435579776764,7.328919
51,40,40,201.0365204811096,7.328878
29,30,15,199.5474798679352,6.141757
16,24,47,201.7728109359741,7.328552
36,36,31,196.02867078781128,7.328887
11,41,37,196.0259144306183,7.328534
8,27,11,202.54811668396,4.986197
27,7,29,201.15743589401245,7.328852
7,52,8,200.0607657432556,4.138891
22,14,24,206.6630027294159,7.327453
14,25,30,203.4688103199005,7.328753
16,4,35,198.8528287410736,7.328597
34,11,19,202.6716341972351,7.175272
11,29,23,195.75842881202695,7.328334
38,48,25,202.3833901882172,7.328297
9,20,50,202.88719272613525,7.328841
5,45,41,201.99658226966855,7.329131
6,16,20,199.2349989414215,7.273779
33,8,50,198.56857299804688,7.328758
52,15,13,200.34452295303345,5.546756
13,14,33,202.2439756393433,7.324241
25,8,15,201.2586479187012,6.142643
29,45,13,197.56380343437195,5.544382
14,20,22,201.73257446289065,7.310585
48,33,47,201.70153164863584,7.323645
17,39,37,200.1242070198059,7.314462
12,15,22,203.72093176841736,7.31977
21,13,25,202.99123215675357,7.31673
4,12,26,203.6632339954376,7.320224
46,35,9,205.11813139915463,4.414012
35,49,43,201.3351767063141,7.318319
38,39,41,197.638281583786,7.307811
41,22,32,206.8910501003265,7.310492
44,31,9,202.85565853118896,4.4119
11,40,8,199.33570218086243,4.132555
33,51,44,203.0792441368103,7.313001
48,20,52,204.4523458480835,7.315516
37,42,51,206.62607955932617,7.311253
17,51,51,202.9337441921234,7.325701
13,39,9,218.64663434028623,4.415419
29,29,29,220.5495917797089,7.32861
48,16,17,222.90663743019104,6.714295
22,48,31,220.8958339691162,7.328876
49,7,52,225.77637219429016,7.32889
44,10,30,220.3129196166992,7.328942
52,38,37,226.4656250476837,7.328656
12,47,48,226.37383675575256,7.328797
46,41,18,229.97041153907776,6.978903
4,24,35,226.8982894420624,7.328587
45,47,5,223.1057469844818,3.449234
7,52,25,227.31578016281128,7.328297
14,29,23,225.48499584198,7.328334
6,21,32,224.3648076057434,7.328846
51,52,31,226.04940557479856,7.328876
17,40,18,225.90262150764465,6.978903
50,22,12,226.491247177124,5.274284
7,27,47,228.59881711006165,7.328372
35,52,28,228.691312789917,7.328729
34,46,17,227.99770426750183,6.714103
47,5,49,228.1195731163025,7.328944
35,16,29,226.08426809310916,7.308504
22,29,29,224.83461833000183,7.328609
18,49,51,222.2870795726776,7.328647
38,20,42,225.8541784286499,7.308051
49,25,36,221.1637020111084,7.328999
36,34,35,226.07303857803345,7.328588
22,35,36,220.46542191505432,7.328465
6,15,15,218.91073203086853,6.141754
27,16,28,219.78857827186584,7.328792
36,7,25,222.47135424613955,7.312636
35,36,23,218.3615760803223,7.328374
22,28,29,221.81336379051208,7.311836
34,39,38,221.12936401367188,7.328877
16,16,8,217.20435547828677,4.1389
33,31,15,221.40568351745603,6.141757
39,21,40,223.973160982132,7.309606
52,25,33,222.27261781692505,7.328747
15,12,36,217.59434747695923,7.310242
17,7,30,220.07492756843567,7.32893
49,12,17,196.2397964000702,6.705066
20,51,14,201.99342608451843,5.853931
13,24,23,198.0545971393585,7.321284
33,10,48,201.66205430030823,7.317258
30,9,18,201.5982322692871,6.978704
8,15,28,201.4890298843384,7.326726
23,33,41,204.1658809185028,7.313546
24,11,7,197.67048859596247,3.864597
29,4,4,200.74595522880557,3.364637
18,43,20,204.53617882728577,7.268219
24,43,17,199.30320358276367,6.714103
10,26,22,199.5877156257629,7.305694
40,22,15,199.72879004478452,6.141829
22,7,17,200.01439452171329,6.711624
13,27,37,202.6642506122589,7.329034
47,39,30,203.9463074207306,7.319816
44,30,9,203.4434576034546,4.41542
52,24,38,205.73584270477292,7.322448
41,52,34,200.03908467292783,7.318407
51,7,41,202.75631594657895,7.328942
24,28,17,205.75929522514343,6.714091
37,10,20,208.14074778556824,7.27328
9,4,41,208.31578969955444,7.328946
24,29,51,204.5375838279724,7.329046
25,29,39,210.5508279800415,7.328935
20,47,12,208.67783904075625,5.274293
45,20,27,207.6906454563141,7.328716
31,8,7,205.29284071922305,3.875837
36,27,46,202.0173959732056,7.328642
22,46,45,204.86153531074524,7.328672
22,50,19,208.8619389533997,7.175011
27,39,43,208.24869632720947,7.328618
10,31,23,208.37093997001648,7.328361
45,8,18,205.1542284488678,6.978642
30,29,11,204.0248634815216,4.9862
33,27,28,203.3787200450897,7.328816
4,44,15,198.99181628227237,6.141753
32,52,16,204.02009224891663,6.431879
4,37,5,203.5633285045624,3.449234
51,9,30,206.04366445541385,7.328933
19,39,17,215.52309465408325,6.714102
10,17,34,215.57985305786133,7.315546
13,31,26,212.3092849254608,7.328886
35,37,23,212.1966767311096,7.328374
34,18,41,216.6177110671997,7.311593
9,35,47,212.79731035232544,7.328668
15,49,14,211.59812259674072,5.837035
41,8,40,212.64461827278137,7.318969
22,29,41,217.7794806957245,7.314791
21,37,6,214.70528268814087,3.636984
38,24,26,215.97421026229856,7.329146
48,34,34,212.35068678855896,7.313648
34,12,24,215.31679773330688,7.307691
19,8,22,217.1982316970825,7.311423
26,25,26,213.66573190689087,7.328969
17,51,34,213.28903436660767,7.317
28,19,44,220.0772271156311,7.310267
23,24,28,218.3122410774231,7.32878
13,32,11,209.80025482177732,4.974934
52,25,28,216.65424513816836,7.328901
15,16,4,211.40326380729675,3.363231
13,25,19,208.85953187942505,7.175225
5,25,38,214.37449169158936,7.328919
7,9,32,211.53414750099185,7.329016
38,36,35,213.4328293800354,7.323678
13,42,5,210.11081194877625,3.440786
42,33,6,209.33002018928528,3.636985
23,14,48,216.00033044815063,7.329198
28,4,42,214.5476622581482,7.328959
21,46,24,210.7934820652008,7.327239
12,52,31,214.6381459236145,7.321835
34,37,8,212.94447255134585,4.134666
33,48,43,210.5105378627777,7.328875
39,24,30,213.5409405231476,7.328915
26,44,52,209.23248386383057,7.328703
41,22,44,209.08400225639343,7.329019
17,38,6,212.60253190994263,3.636984
30,40,52,211.95361495018005,7.32707
33,14,42,209.38337993621823,7.328877
45,14,34,210.6746211051941,7.325436
29,39,44,211.0634253025055,7.32872
19,25,24,213.5053877830505,7.327331
17,50,30,217.88382697105408,7.328968
21,50,45,214.86295247077945,7.328623
13,5,16,214.8763427734375,6.430717
19,34,40,215.7069661617279,7.328966
37,48,41,217.2140395641327,7.329182
8,40,29,217.11291003227237,7.328617
26,5,5,218.17803978919983,3.449234
18,34,47,221.035608291626,7.328748
43,33,45,219.94811344146729,7.32926
38,37,14,218.59712171554563,5.853931
34,23,50,216.36823534965515,7.328659
24,31,39,220.50924253463745,7.329173
34,27,47,219.74208283424375,7.328373
15,7,46,221.41118264198303,7.329032
17,12,19,220.00297617912287,7.175273
33,41,38,219.8743917942047,7.328826
51,49,37,225.50232911109924,7.328528
8,39,48,221.97268724441528,7.329245
44,46,17,223.1690456867218,6.696031
52,34,42,224.79410600662231,7.32292
49,51,14,213.76457571983337,5.854163
29,32,19,217.21805930137637,7.172431
49,15,35,222.3442270755768,7.312857
49,51,48,222.0055899620056,7.308739
7,39,31,223.96921610832212,7.318545
32,48,7,215.4463243484497,3.875873
34,31,43,215.1751353740692,7.327567
44,42,8,220.59967970848083,4.132084
46,18,26,217.45374059677124,7.313657
39,39,11,214.22243213653564,4.974463
45,26,47,216.12235522270203,7.323971
38,20,44,217.41056203842163,7.309962
18,34,16,220.4588770866394,6.422256
21,11,47,214.94328546524048,7.311899
47,11,51,224.7353239059448,7.316467
30,4,22,223.30668807029724,7.311684
39,29,17,216.21253895759585,6.710124
17,8,49,218.62761306762692,7.310128
29,22,9,230.7021329402924,4.41558
27,23,26,229.18725037574768,7.329103
10,50,49,231.7506377696991,7.327501
27,9,52,229.5427048206329,7.32906
13,42,29,230.51427483558652,7.328771
35,21,13,229.5817303657532,5.56364
37,7,16,232.89576172828677,6.430957
22,24,4,224.0689971446991,3.366203
43,26,45,228.7022466659546,7.329017
24,44,31,229.81057810783383,7.32903
29,17,43,230.3712980747223,7.329125
7,13,44,226.9435393810272,7.328996
26,33,40,229.2504484653473,7.328967
42,8,37,230.46159076690677,7.328841
43,31,46,227.5949230194092,7.328968
32,24,20,230.9494428634644,7.272524
24,26,19,230.3458905220032,7.175342
35,16,16,230.47463750839236,6.432037
48,24,36,227.22625088691711,7.329007
11,33,7,232.2628424167633,3.875799
36,37,37,212.05387711524963,7.328529
20,20,25,213.86295247077945,7.32814
23,15,19,215.95552587509155,7.157228
8,11,9,216.52706170082087,4.41484
18,35,6,213.52544736862183,3.636984
7,41,38,216.2043333053589,7.328827
30,6,4,213.67143297195437,3.368293
42,13,49,215.6073501110077,7.328884
12,22,34,212.15077710151672,7.329121
24,28,11,213.7890429496765,4.986199
32,21,6,211.97933840751648,3.636988
48,27,26,215.56400442123413,7.312035
13,40,13,215.06427025794983,5.56339
31,24,11,218.81899785995483,4.986202
44,48,40,217.31996059417725,7.328878
40,34,23,216.87680625915527,7.32836
30,38,16,220.0338966846466,6.411463
30,16,16,211.20208406448364,6.431878
27,17,41,216.01389241218567,7.328892
28,6,27,216.54958629608157,7.308685
49,39,45,206.73351550102237,7.32533
33,51,23,196.1143672466278,7.335957
23,49,10,199.2182056903839,4.706366
42,52,31,199.57349514961243,7.31956
35,49,46,201.63190150260925,7.327311
40,42,22,198.76308465003967,7.323863
42,31,11,198.44115734100345,4.980402
42,47,7,200.30382680892944,3.883222
19,15,26,205.2416491508484,7.331206
17,27,44,200.4932236671448,7.336542
36,35,21,202.5791254043579,7.310894
23,24,26,203.9535791873932,7.333912
18,44,50,200.99779224395752,7.327985
45,42,13,199.6206591129303,5.560411
8,39,48,205.4947702884674,7.324154
50,25,18,201.1499307155609,6.980828
36,45,12,201.4181072711945,5.281874
4,23,42,200.4659535884857,7.324451
39,42,16,200.73936581611636,6.438052
18,26,22,200.09171605110168,7.327356
37,14,24,219.06924033164975,7.327452
17,13,49,223.54264187812805,7.328885
29,37,28,221.4271347522736,7.328733
10,43,49,221.6103398799896,7.329034
28,45,9,220.5273869037628,4.415419
48,26,41,226.1861696243286,7.328772
6,10,42,225.05134201049805,7.32894
41,4,39,223.24943900108337,7.328778
51,45,40,221.5371897220612,7.328886
22,31,29,224.3764820098877,7.3287
18,52,13,223.91636681556705,5.56339
43,41,21,222.1095917224884,7.319338
30,47,4,224.36126255989075,3.366044
10,52,51,223.58286023139956,7.32862
37,35,49,226.26333475112915,7.328895
15,34,42,227.16746163368225,7.329022
17,11,39,224.23533415794373,7.328713
50,27,32,227.5233581066132,7.328773
9,24,24,226.42842650413516,7.32724
44,47,47,227.7081253528595,7.329163
28,34,38,215.7731637954712,7.328955
19,22,7,219.00415587425232,3.860154
12,17,20,219.217102766037,7.262171
35,18,26,219.9712989330292,7.328744
23,45,7,214.34834241867063,3.87564
4,10,14,215.7839016914368,5.837196
47,28,7,215.17604041099548,3.855225
41,5,13,222.7808599472046,5.563964
15,4,24,220.09027218818665,7.308408
15,35,5,213.9092788696289,3.430931
45,19,21,218.393899679184,7.309735
17,36,4,216.954446554184,3.366044
15,20,33,220.71328330039975,7.329449
37,5,23,217.68289589881897,7.328454
14,11,38,218.28686356544492,7.328885
38,47,47,219.37911128997803,7.315787
