MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
emotion-classic-light-112x96,default_onnx,96x112,lne,CPU,F32,0.4,2.7,10.8,0.6,10.2,0.0,10.9,91.8,18304012.6,11.5,0.6,0.0,0.0,0.0,0.0,39.7,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,moonshine_onnx,96x112,lne,CPU,F32,0.2,0.1,0.6,1.0,19.4,0.0,20.4,49.1,9785876.8,11.5,0.6,0.0,0.0,0.0,0.0,41.5,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,moonshine_onnx,96x112,onnxruntime,CPU,F32,0.2,0.1,0.6,0.9,12.9,0.1,13.8,72.2,14404528.3,11.1,0.6,0.0,0.0,0.0,0.0,51.2,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g1,96x112,lne,CPU,F32,0.6,0.4,1.6,0.7,16.1,0.0,16.7,59.8,11924024.8,10.7,0.6,0.0,0.0,0.0,0.0,41.7,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g1,96x112,onnxruntime,CPU,F32,0.6,0.4,1.6,0.8,22.6,0.0,23.4,42.7,8513637.6,10.2,0.5,0.0,0.0,0.0,0.0,52.5,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g16,96x112,lne,CPU,F32,0.1,0.1,0.3,0.9,14.6,0.0,15.5,64.6,12883515.2,11.3,0.6,0.0,0.0,0.0,0.0,41.4,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g16,96x112,onnxruntime,CPU,F32,0.1,0.1,0.3,0.9,8.2,0.0,9.1,109.8,21901789.2,10.5,0.6,0.0,0.0,0.0,0.0,51.2,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g2,96x112,lne,CPU,F32,0.4,0.2,0.9,0.7,13.4,0.0,14.1,71.1,14175892.3,10.7,0.6,0.0,0.0,0.0,0.0,40.2,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g2,96x112,onnxruntime,CPU,F32,0.4,0.2,0.9,0.8,8.7,0.0,9.5,105.4,21022120.7,11.1,0.6,0.0,0.0,0.0,0.0,50.9,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g32,96x112,lne,CPU,F32,0.1,0.1,0.3,0.7,10.9,0.0,11.6,85.9,17130233.9,10.7,0.6,0.0,0.0,0.0,0.0,38.8,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g32,96x112,onnxruntime,CPU,F32,0.1,0.1,0.3,1.0,8.0,0.0,9.1,110.4,22026575.2,11.0,0.6,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g4,96x112,lne,CPU,F32,0.2,0.1,0.6,0.7,13.7,0.0,14.4,69.4,13840591.6,10.9,0.6,0.0,0.0,0.0,0.0,40.8,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g4,96x112,onnxruntime,CPU,F32,0.2,0.1,0.6,0.9,7.4,0.0,8.3,120.8,24095883.5,10.1,0.5,0.0,0.0,0.0,0.0,50.3,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g8,96x112,lne,CPU,F32,0.2,0.1,0.4,0.7,11.3,0.0,12.0,83.6,16676029.4,10.6,0.6,0.0,0.0,0.0,0.0,40.2,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,student_g8,96x112,onnxruntime,CPU,F32,0.2,0.1,0.4,0.9,7.7,0.0,8.6,115.8,23105817.5,10.6,0.6,0.0,0.0,0.0,0.0,51.8,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,teacher_onnx,96x112,lne,CPU,F32,0.5,8.5,33.8,0.7,15.6,0.0,16.3,61.4,12257338.7,11.8,0.7,0.0,0.0,0.0,0.0,41.4,0.0,0.0,-263.2,0.0,0.0,0.0
emotion-classic-light-112x96,teacher_onnx,96x112,onnxruntime,CPU,F32,0.5,8.5,33.8,0.5,14.4,0.0,14.9,66.9,13343496.1,10.3,0.5,0.0,0.0,0.0,0.0,51.0,0.0,0.0,-263.2,0.0,0.0,0.0
