MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
body-pose-openpifpaf,regnety400mf-59p,128x96,lne,CPU,F32,0.2,4.7,19.0,17.2,444.4,50.4,512.0,2.0,3.9,48.7,0.2,0.0,0.0,0.0,0.0,99.3,0.0,0.0,53.0,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-59p,192x144,lne,CPU,F32,0.5,4.7,19.0,46.9,952.8,160.4,1160.1,0.9,1.7,52.3,0.2,0.0,0.0,0.0,0.0,99.8,0.0,0.0,53.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-59p,256x192,lne,CPU,F32,0.9,4.7,19.0,62.7,1599.3,257.1,1919.1,0.5,1.0,55.2,0.2,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.3,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,128x96,lne,CPU,F32,0.2,4.7,19.0,16.6,441.3,68.5,526.3,1.9,3.8,50.0,0.2,0.0,0.0,0.0,0.0,99.5,0.0,0.0,53.1,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,192x144,lne,CPU,F32,0.5,4.7,19.0,45.9,966.8,222.3,1235.0,0.8,1.6,52.4,0.2,0.0,0.0,0.0,0.0,99.7,0.0,0.0,53.2,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-86p,256x192,lne,CPU,F32,0.9,4.7,19.0,64.6,1595.0,372.6,2032.2,0.5,1.0,53.2,0.2,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.3,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,128x96,lne,CPU,F32,0.2,4.7,19.0,16.7,449.2,38.0,503.9,2.0,4.0,49.0,0.2,0.0,0.0,0.0,0.0,99.4,0.0,0.0,53.0,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,192x144,lne,CPU,F32,0.5,4.7,19.0,47.9,978.1,110.1,1136.1,0.9,1.8,50.9,0.2,0.0,0.0,0.0,0.0,99.8,0.0,0.0,53.1,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-hands,256x192,lne,CPU,F32,0.9,4.7,19.0,63.6,1603.3,188.9,1855.9,0.5,1.1,52.9,0.2,0.0,0.0,0.0,0.0,99.8,0.0,0.0,53.3,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,128x96,lne,CPU,F32,0.2,4.7,19.0,17.4,447.3,109.2,573.8,1.7,3.5,51.4,0.2,0.0,0.0,0.0,0.0,99.5,0.0,0.0,53.0,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,192x144,lne,CPU,F32,0.5,4.7,19.0,47.4,963.5,340.8,1351.6,0.7,1.5,53.9,0.2,0.0,0.0,0.0,0.0,99.8,0.0,0.0,53.1,0.0,0.0,0.0
body-pose-openpifpaf,regnety400mf-wholebody,256x192,lne,CPU,F32,0.9,4.7,19.0,64.2,1603.8,583.7,2251.7,0.4,0.9,54.5,0.3,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.4,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,128x96,lne,CPU,F32,0.4,7.2,28.6,17.0,759.0,46.6,822.6,1.2,2.4,52.8,0.2,0.0,0.0,0.0,0.0,99.7,0.0,0.0,53.1,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,192x144,lne,CPU,F32,1.0,7.2,28.6,47.7,1669.6,147.5,1864.8,0.5,1.1,58.6,0.2,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.3,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-59p,256x192,lne,CPU,F32,1.8,7.2,28.6,65.3,2819.6,254.4,3139.3,0.3,0.6,61.9,0.3,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.5,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-86p,128x96,lne,CPU,F32,0.4,7.2,28.6,17.1,755.7,68.8,841.6,1.2,2.4,55.2,0.2,0.0,0.0,0.0,0.0,99.7,0.0,0.0,53.4,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-86p,192x144,lne,CPU,F32,1.0,7.2,28.6,47.5,1685.3,219.8,1952.6,0.5,1.0,58.3,0.2,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.4,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-86p,256x192,lne,CPU,F32,1.8,7.2,28.6,63.2,2834.3,367.0,3264.4,0.3,0.6,60.4,0.3,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.5,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-hands,128x96,lne,CPU,F32,0.4,7.2,28.6,17.7,762.8,36.3,816.8,1.2,2.4,55.9,0.2,0.0,0.0,0.0,0.0,99.7,0.0,0.0,52.6,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-hands,192x144,lne,CPU,F32,1.0,7.2,28.6,46.9,1682.7,107.8,1837.4,0.5,1.1,57.8,0.2,0.0,0.0,0.0,0.0,99.8,0.0,0.0,53.1,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-hands,256x192,lne,CPU,F32,1.8,7.2,28.6,62.1,2812.4,190.0,3064.4,0.3,0.7,61.8,0.3,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.3,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-wholebody,128x96,lne,CPU,F32,0.4,7.2,28.6,16.9,757.7,105.3,880.0,1.1,2.3,56.2,0.2,0.0,0.0,0.0,0.0,99.7,0.0,0.0,53.3,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-wholebody,192x144,lne,CPU,F32,1.0,7.2,28.6,46.3,1680.7,328.3,2055.3,0.5,1.0,58.4,0.3,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.3,0.0,0.0,0.0
body-pose-openpifpaf,regnety800mf-wholebody,256x192,lne,CPU,F32,1.8,7.2,28.6,62.5,2827.2,575.5,3465.2,0.3,0.6,58.2,0.3,0.0,0.0,0.0,0.0,99.9,0.0,0.0,53.5,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,lne,CPU,F32,11.8,20.5,82.1,55.6,18601.4,865.9,19523.0,0.1,0.1,78.7,0.4,0.0,0.0,0.0,0.0,99.8,0.0,0.0,54.9,0.0,0.0,0.0
