MODEL,VERSION,INPUT_TILE,ENGINE,PROCESSOR,PRECISION,GFLOP,#PARAMS,STORAGE,PREPROCESSING_TIME,INFERENCE_TIME,POSTPROCESSING_TIME,LATENCY,THROUGHPUT,DMIPS,CPU_MEM,CPU_MEM_PEAK,GPU_MEM,GPU_MEM_PEAK,MEMORY_BANDWIDTH,MEMORY_BANDWIDTH_PEAK,CPU_LOAD,GPU_LOAD,NPU_LOAD,CPU_TEMP,GPU_TEMP,POWER_CONSUMPTION,ENERGY_EFFICIENCY
body-pose-openpifpaf,resnet50-012-13,160x120,lne,CPU,F32,13.0,27.4,109.7,6.3,2344.1,51.6,2402.0,0.4,1119.1,79.6,0.6,0.0,0.0,0.0,0.0,88.1,0.0,0.0,80.2,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012-13,160x120,onnxruntime,CPU,F32,13.0,27.4,109.7,6.3,4704.1,136.4,4846.7,0.2,554.6,53.9,0.4,0.0,0.0,0.0,0.0,87.5,0.0,0.0,79.8,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012-13,240x180,lne,CPU,F32,28.9,25.6,102.3,7.9,5383.2,142.1,5533.2,0.2,485.8,84.6,0.7,0.0,0.0,0.0,0.0,89.9,0.0,0.0,81.2,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012-13,240x180,onnxruntime,CPU,F32,28.9,25.6,102.3,8.2,10355.2,265.7,10629.1,0.1,252.9,55.8,0.5,0.0,0.0,0.0,0.0,89.3,0.0,0.0,80.5,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012-13,320x180,lne,CPU,F32,38.6,25.6,102.3,35.8,6970.4,305.5,7311.8,0.1,367.6,80.3,0.7,0.0,0.0,0.0,0.0,89.4,0.0,0.0,80.1,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012-13,320x180,onnxruntime,CPU,F32,38.6,25.6,102.3,34.8,13594.7,344.5,13974.0,0.1,192.4,58.7,0.5,0.0,0.0,0.0,0.0,88.8,0.0,0.0,80.7,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012-13,320x240,lne,CPU,F32,51.5,27.4,109.7,315.2,10050.0,1118.8,11484.1,0.1,234.1,84.1,0.8,0.0,0.0,0.0,0.0,85.9,0.0,0.0,81.3,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012-13,320x240,onnxruntime,CPU,F32,51.5,27.4,109.7,11.1,18207.8,509.9,18728.7,0.1,143.5,61.0,0.6,0.0,0.0,0.0,0.0,88.9,0.0,0.0,80.9,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012,161x129,lne,CPU,F32,14.9,25.6,102.3,6.9,2799.3,22.2,2828.4,0.4,950.4,76.0,0.6,0.0,0.0,0.0,0.0,89.5,0.0,0.0,80.6,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012,161x129,onnxruntime,CPU,F32,14.9,25.6,102.3,6.4,5468.0,40.2,5514.6,0.2,487.4,59.2,0.5,0.0,0.0,0.0,0.0,88.6,0.0,0.0,80.2,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012,321x241,lne,CPU,F32,53.1,25.6,102.3,15.4,10128.1,125.7,10269.2,0.1,261.8,82.6,0.7,0.0,0.0,0.0,0.0,89.8,0.0,0.0,81.3,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012,321x241,onnxruntime,CPU,F32,53.1,25.6,102.3,12.7,18648.7,164.6,18826.0,0.1,142.8,64.3,0.5,0.0,0.0,0.0,0.0,88.9,0.0,0.0,80.8,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012,321x321,lne,CPU,F32,70.3,25.6,102.4,20.1,13812.0,174.4,14006.6,0.1,191.9,86.2,0.7,0.0,0.0,0.0,0.0,89.6,0.0,0.0,81.5,0.0,0.0,0.0
body-pose-openpifpaf,resnet50-012,321x321,onnxruntime,CPU,F32,70.3,25.6,102.4,17.2,24692.2,204.9,24914.3,0.0,107.9,67.0,0.5,0.0,0.0,0.0,0.0,88.8,0.0,0.0,80.7,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,lne,CPU,F32,14.5,45.2,180.9,4.1,3831.1,88.2,3923.3,0.3,685.1,80.6,0.6,0.0,0.0,0.0,0.0,88.3,0.0,0.0,80.6,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-sk30,160x120,160x120,onnxruntime,CPU,F32,14.5,45.2,180.9,3.7,6511.5,160.7,6676.0,0.1,402.6,63.7,0.5,0.0,0.0,0.0,0.0,88.3,0.0,0.0,79.8,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,lne,CPU,F32,43.9,45.2,181.0,433.2,13174.6,915.6,14523.4,0.1,185.1,88.3,0.8,0.0,0.0,0.0,0.0,86.0,0.0,0.0,80.7,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-sk30,320x180,320x180,onnxruntime,CPU,F32,43.9,45.2,181.0,33.2,18532.4,400.6,18966.2,0.1,141.7,73.2,0.6,0.0,0.0,0.0,0.0,88.3,0.0,0.0,80.4,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-sk30,320x240,320x240,onnxruntime,CPU,F32,56.6,45.2,181.0,10.7,23924.4,614.2,24549.2,0.0,109.5,67.8,0.6,0.0,0.0,0.0,0.0,88.6,0.0,0.0,80.5,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,lne,CPU,F32,11.8,20.5,82.1,21.9,3245.2,606.2,3873.3,0.3,694.0,64.1,0.5,0.0,0.0,0.0,0.0,89.5,0.0,0.0,80.4,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-v2k16,240x180,240x180,onnxruntime,CPU,F32,11.8,20.5,82.1,21.3,5501.6,289.2,5812.1,0.2,462.5,56.2,0.4,0.0,0.0,0.0,0.0,87.8,0.0,0.0,79.8,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,lne,CPU,F32,15.8,20.5,82.1,33.7,4313.5,206.5,4553.6,0.2,590.3,68.7,0.5,0.0,0.0,0.0,0.0,90.0,0.0,0.0,80.7,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-v2k16,320x180,320x180,onnxruntime,CPU,F32,15.8,20.5,82.1,32.1,6898.4,338.8,7269.4,0.1,369.8,62.2,0.5,0.0,0.0,0.0,0.0,88.4,0.0,0.0,80.0,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-v2k16,320x240,320x240,lne,CPU,F32,20.2,20.5,82.1,10.5,5973.6,576.8,6560.9,0.2,409.7,62.5,0.6,0.0,0.0,0.0,0.0,89.2,0.0,0.0,80.7,0.0,0.0,0.0
body-pose-openpifpaf-shufflenet-v2k16,320x240,320x240,onnxruntime,CPU,F32,20.2,20.5,82.1,10.4,8846.5,598.7,9455.6,0.1,284.3,55.5,0.5,0.0,0.0,0.0,0.0,87.2,0.0,0.0,79.8,0.0,0.0,0.0
