var_0,var_1,var_2,var_3,time,memory
17,41,23,9,68.99089122,44.070365
42,14,33,13,68.79165292,47.417185
32,34,21,19,68.84699726,47.454603
33,29,35,45,69.65499806,47.44479
37,51,20,42,69.35283685,47.433477
29,38,20,24,69.26310802,47.426786
41,10,9,27,69.13731503,35.22189
47,7,19,38,69.2626369,47.426765
6,5,31,36,67.57595873,28.588791
39,13,10,30,68.65325141,37.214527
23,24,31,50,68.91339946,47.451818
34,11,7,36,69.0696888,30.908945
39,37,9,32,70.59741688,35.228305
46,36,5,46,66.69627881,26.708971
15,21,21,24,70.08189797,46.282825
37,20,15,12,71.43859625,46.301094
39,49,7,41,68.71930623,30.922013
37,36,47,19,68.9101162,47.460696
27,23,46,16,69.98402762,47.453202
12,41,52,49,69.60795522,41.112848
11,20,16,47,69.30940294,39.196044
48,20,13,51,70.17510796,43.02349
14,52,16,49,71.04969621,44.928125
14,37,43,9,70.89191508,44.036608
14,20,4,36,68.95861268,21.802341
21,26,49,12,71.54259109,47.226262
51,13,19,26,68.99098206,47.436873
22,43,29,13,70.72742653,47.436466
18,52,42,41,73.09402013,47.437435
41,12,19,40,72.12651229,47.437865
10,38,25,10,69.73641849,37.248841
25,18,31,12,70.06711698,47.226126
42,33,49,47,69.97183299,47.463452
32,31,24,37,71.70578337,47.462713
45,35,31,20,71.89520955,47.463127
11,14,13,7,70.02203321,39.219136
32,20,11,51,69.16013074,39.176798
10,35,6,37,69.00193691,28.675502
30,27,45,9,68.82332277,44.078863
10,26,16,9,69.05797386,37.217947
39,34,16,30,69.46488643,46.986706
52,35,5,28,68.94946671,26.708972
6,43,24,14,69.17669249,28.590563
13,12,22,42,68.85742164,43.0032
16,27,29,25,69.78313684,46.988246
12,7,13,47,69.20226097,41.119499
26,24,37,27,69.53495264,47.464165
4,52,44,28,67.41250134,23.290588
16,34,51,34,68.64031386,46.971418
12,13,31,49,67.4833777,41.114342
20,36,9,16,69.14284825,35.234073
42,40,31,20,69.23715401,47.463131
40,28,19,4,68.29220676,34.397747
21,37,29,42,68.88167095,47.459927
24,36,18,42,69.03177643,47.436586
25,34,8,26,69.91970968,33.153206
18,8,9,7,69.73460984,35.07212
37,29,44,11,70.05612731,46.777026
5,48,24,10,68.90339518,25.784415
43,6,18,28,69.49322438,47.4296
44,51,23,50,69.14887738,47.459876
45,34,7,17,68.35827947,30.909322
6,5,13,17,68.45326948,28.589562
24,27,23,35,69.06663203,47.455626
44,33,12,27,69.43603611,41.100307
34,41,37,10,70.06503749,45.86979
31,37,48,25,70.05735612,47.451345
51,16,12,18,70.22082496,41.103065
46,15,29,52,70.09825706,47.463892
47,25,44,38,69.54249692,47.453326
4,49,29,28,67.90680861,23.288481
50,13,32,26,69.42552638,47.457738
40,32,7,4,69.30210161,30.925778
43,43,40,42,68.97952271,47.447678
22,12,23,7,69.24366307,40.229256
6,49,36,46,68.71626329,28.590211
36,33,22,8,69.22459388,42.18893
41,47,35,17,68.88351631,47.466184
9,15,10,48,68.56907463,35.305644
19,44,21,31,69.44664454,47.4375
16,40,45,25,69.32033587,46.988291
20,41,4,9,68.70782447,21.803027
9,31,27,50,69.40487933,35.285356
13,8,8,30,68.29149723,33.141392
37,29,8,21,69.14319253,33.153168
49,5,4,28,68.42476559,21.81599
46,12,28,22,68.68442249,47.463827
16,39,29,47,68.78502655,46.988327
6,19,16,4,66.43916845,28.654061
9,42,51,8,68.59479523,35.234072
38,8,29,18,68.73689461,47.46249
43,36,40,37,68.73563361,47.46469
9,42,10,32,69.3276763,35.306286
21,49,43,49,68.82938433,47.459994
33,29,16,37,69.27235818,46.986696
23,33,38,45,69.09248137,47.449098
26,23,46,28,68.25611806,47.453846
19,45,43,15,68.74223971,47.417354
12,48,6,42,69.45385909,28.693898
49,47,45,15,69.66474986,47.439327
6,14,21,45,66.91505861,28.590665
29,49,37,19,69.42754316,47.443812
9,34,29,26,69.59515047,35.26986
14,20,40,44,69.53879595,44.906184
23,40,30,47,69.10837698,47.461127
8,8,4,46,69.15539861,21.808158
21,19,10,40,69.33490348,37.219946
51,10,49,36,70.04616284,47.444378
11,34,29,52,69.08104873,39.178083
37,31,28,26,69.25239229,47.454358
16,49,32,26,69.31684828,46.988292
51,7,14,44,69.37602687,44.927092
13,4,48,40,69.30170798,42.721116
9,30,46,37,69.34594774,35.285365
10,30,37,34,68.98816061,37.259983
41,8,34,23,70.03484774,47.464382
17,46,13,40,70.46963501,43.023454
25,42,41,51,70.9688046,47.464005
50,17,44,39,69.31017947,47.463475
22,27,19,38,69.87992477,47.42996
7,37,29,28,70.02363276,31.037773
43,6,30,26,69.83705282,47.464083
31,13,38,50,69.85389972,47.46362
29,5,10,12,70.16710591,37.226149
47,26,16,13,70.1153791,46.982746
35,9,16,42,70.14084077,46.979285
18,9,52,49,70.07457638,47.437266
21,16,37,7,69.94588995,40.239088
36,29,8,7,70.01811337,33.073849
31,25,8,19,69.82392144,33.153144
5,43,48,42,70.00167537,25.813039
31,26,37,23,70.23274922,47.464574
27,50,39,6,69.82644081,38.343701
7,33,36,26,69.37708187,31.034264
4,39,9,16,68.84077764,23.142552
31,40,26,30,70.60385585,47.46366
50,24,28,12,68.58961463,47.226109
51,26,19,49,69.5679419,47.436822
10,13,35,11,70.02883744,37.256492
52,10,41,23,68.71516275,47.463717
14,22,33,37,69.52999854,44.927436
42,9,26,30,69.58663869,47.464294
15,8,45,23,69.32837129,46.301839
35,22,16,11,69.20834613,46.766461
48,5,43,48,69.21143985,47.463565
35,23,50,42,69.2050066,47.464079
16,13,35,10,69.64318037,45.883735
31,8,22,25,69.60541272,47.464129
11,39,25,26,69.39559317,39.195709
6,42,25,41,69.46612883,28.590204
22,21,27,47,68.97678709,47.464257
45,48,38,13,69.28246713,47.436242
26,29,32,12,70.49180365,47.226121
30,8,48,44,69.67824054,47.464667
22,9,9,13,69.61132121,35.225621
11,26,26,36,69.87803364,39.19074
4,9,31,40,67.6656971,23.259477
17,10,35,42,68.93898058,47.323655
18,17,45,16,69.16408396,47.420539
52,14,52,34,69.1288228,47.443131
35,40,50,44,69.68552184,47.464104
42,41,8,11,69.05128384,33.131737
41,9,11,20,69.33633518,39.163398
24,29,38,51,68.8860321,47.451028
35,48,40,31,69.43253565,47.449757
9,17,43,5,69.24786329,35.398132
39,37,32,16,69.77100849,47.45323
36,14,8,6,69.77671933,32.973876
5,24,23,26,68.483881,25.805994
21,35,31,16,68.9937079,47.434156
9,47,23,19,69.59602737,35.282497
6,13,19,47,69.49724293,28.582733
51,22,13,12,69.60018158,43.003536
23,11,31,46,69.81346154,47.461077
12,16,45,48,69.42284632,41.094799
7,7,22,24,68.49457884,31.041514
36,10,17,15,68.50383353,47.330357
45,4,31,7,69.00788856,40.241586
42,31,31,21,69.01444745,47.464114
36,37,7,32,69.46529913,30.922017
41,25,51,33,69.09338331,47.464869
44,33,33,5,69.04987264,36.309643
40,22,47,7,68.80585933,40.239089
13,25,48,31,69.40306973,43.023994
24,29,23,42,68.95018196,47.461202
44,35,6,49,68.77734566,28.69364
7,28,18,39,69.0783093,31.043314
28,23,47,7,69.01552367,40.239086
21,31,34,7,69.54018021,40.239092
37,22,22,6,69.22014999,38.343708
31,8,35,15,69.34741855,47.438458
8,31,6,11,68.92923689,28.712499
35,15,10,51,69.55342269,37.232094
23,32,32,12,69.45619488,47.224145
48,16,35,10,69.71929574,45.881762
18,41,12,47,68.75392079,41.083786
31,28,47,31,66.77412939,47.464156
45,35,14,4,68.16886163,34.399107
28,21,30,43,69.8867681,47.464301
23,41,48,10,70.43723512,45.881712
11,36,37,49,69.83356953,39.195695
14,25,33,26,68.19561911,44.927364
41,28,34,13,68.92594171,47.436241
33,41,4,14,70.01492333,21.802345
41,16,14,37,70.05061841,44.926107
30,43,52,41,69.98996162,47.463331
32,47,8,22,69.86683631,33.153194
22,29,23,18,69.88104892,47.463902
25,4,28,39,69.60093737,47.463227
21,38,35,11,68.4416852,46.776629
24,40,28,38,70.54804254,47.444338
22,19,44,33,68.54415274,47.463295
45,22,51,32,69.70820665,47.464297
13,31,28,6,69.3324492,38.342979
13,31,14,16,69.60820103,43.031757
4,40,6,9,68.1765635,23.91689
31,43,16,39,70.87102151,46.9867
15,16,30,5,69.5126307,36.309326
8,25,43,26,67.13658953,33.21866
28,35,6,40,68.69588876,28.690828
28,7,33,8,69.54661322,42.180318
24,23,36,52,69.8923471,47.44837
40,49,39,50,68.61038661,47.456799
28,10,40,10,68.68899989,45.876826
39,49,35,27,69.44366741,47.462463
35,42,32,21,71.34317851,47.44863
46,9,12,47,71.53966975,41.099982
49,47,23,6,72.28659701,38.330328
20,48,25,37,69.80256748,47.442282
11,37,20,8,69.02798843,39.172988
41,47,44,39,70.81303811,47.463668
40,21,10,8,71.23786378,37.189472
19,50,13,46,70.02932382,43.014847
7,31,11,9,69.24025607,31.003351
13,51,16,48,70.11544156,43.013708
20,25,23,22,68.90101099,47.44528
52,31,8,10,69.91204619,33.119725
13,7,45,6,68.54666138,38.341001
30,47,48,15,69.26668525,47.439328
44,31,5,5,67.95551324,26.617713
43,30,15,48,68.78003287,46.299762
21,22,16,22,68.66778517,46.986621
29,19,41,43,68.77056789,47.463986
19,44,47,8,69.46042919,42.189011
44,9,41,37,68.92583275,47.462836
16,22,41,22,68.48746037,46.988226
8,40,29,47,68.40568089,33.23486
27,19,44,42,69.44622374,47.464558
29,6,43,48,68.5332613,47.463892
23,9,11,9,68.82260656,39.14247
32,34,25,6,68.96564937,38.343709
35,19,45,27,69.0434823,47.463909
24,29,38,30,69.36445069,47.462938
29,25,21,11,69.48765254,46.777041
42,52,35,44,69.34522653,47.463867
14,49,45,51,70.25899291,44.906328
38,50,51,33,69.73310161,47.450256
52,29,16,21,69.76744056,46.973497
52,14,7,42,69.58853769,30.921846
25,4,42,46,68.44651937,47.445123
47,6,21,47,69.61049819,47.460042
30,40,48,46,69.68638277,47.463345
32,10,25,52,69.59197187,47.463752
40,11,49,51,69.75624657,47.447045
43,34,39,48,69.30526519,47.448952
11,4,43,49,71.60675287,38.896317
46,52,26,21,69.80470252,47.464165
26,18,24,30,70.05922508,47.462473
14,14,21,15,69.11524105,44.907422
23,12,27,49,69.63184977,47.46226
28,30,37,5,68.61641526,36.298375
22,51,9,27,69.44341373,35.217722
27,24,27,34,70.29744768,47.463964
14,27,36,50,69.11291385,44.927442
30,5,23,26,70.45711637,47.462379
9,26,40,25,69.57191873,35.285351
39,47,5,22,69.10137892,26.708964
14,25,39,11,69.7280376,44.925776
15,18,48,33,68.43931103,46.290886
52,39,18,7,69.10482883,40.239109
52,30,10,23,69.55771685,37.22636
51,43,40,52,69.42145777,47.462012
13,50,19,36,69.90950632,43.02549
28,21,39,7,69.3809638,40.239083
28,42,34,46,68.51289821,47.457172
14,19,26,10,70.04954982,44.924376
49,38,29,17,70.2082305,47.466187
45,20,17,25,70.73920465,47.320916
22,40,27,30,70.05249214,47.46412
23,48,19,10,70.07658529,45.876782
18,40,23,14,70.38537335,47.43687
11,47,33,24,70.33554745,39.19568
52,20,33,38,70.73258662,47.461859
35,41,8,10,70.56604838,33.109163
43,46,36,21,70.82929611,47.459898
47,14,24,31,70.32432652,47.462159
50,50,7,4,68.57030892,30.925774
38,23,37,19,69.99711776,47.460697
17,12,37,16,69.36070108,47.330632
17,37,52,16,70.406003,47.328969
4,50,13,19,69.92689419,23.280563
5,48,11,38,71.04897141,25.794004
43,19,13,25,70.23316669,43.022965
30,44,23,5,70.82062602,36.309641
27,14,26,44,70.50600839,47.463833
22,12,42,8,70.30283499,42.188925
36,38,38,17,70.80725694,47.466186
33,24,4,43,70.13427329,21.802348
19,13,32,24,70.72395205,47.437939
21,50,15,40,70.40896845,46.299673
52,13,18,4,70.21579862,34.418866
10,11,9,47,70.41907001,35.237901
21,29,35,5,70.43499947,36.309676
48,36,48,38,69.04874039,47.464177
29,40,16,8,69.83756709,42.18957
37,41,12,39,69.1468842,41.08976
44,19,5,37,69.14796734,26.702614
33,10,31,35,69.33222723,47.458273
48,46,21,4,69.94986916,34.407601
37,26,31,32,70.10641742,47.462972
4,28,45,15,68.66326737,23.289933
18,42,27,27,69.40542555,47.419909
50,17,13,50,68.41871977,43.008129
45,12,27,38,69.41382003,47.454482
16,27,11,27,68.65184474,39.168661
40,30,38,51,69.37038684,47.450814
44,33,51,52,70.19615245,47.463913
20,9,31,48,68.65660667,47.424892
8,50,44,37,69.34607577,33.234856
39,22,4,17,69.92897916,21.790389
7,44,19,34,69.26287055,31.039186
52,19,42,21,67.73827553,47.454776
24,10,26,24,68.92236114,47.445662
27,39,48,11,69.51579261,46.777039
50,10,49,33,69.20400763,47.445261
34,5,16,10,68.76703882,45.878759
19,29,5,30,68.82771993,26.708963
35,14,8,52,68.45550013,33.153391
28,4,18,40,68.92206478,47.437125
30,4,24,23,68.96099257,47.46059
36,20,41,26,68.70504546,47.463928
36,29,35,48,69.20497227,47.464546
41,37,46,30,69.20401597,47.463529
4,32,26,8,68.40370727,23.261407
34,36,39,34,68.29128981,47.464382
43,35,46,9,69.94327283,44.078867
25,42,18,45,69.35632372,47.436579
7,25,30,17,68.53960538,31.043344
25,25,29,29,68.98385096,47.463867
24,5,13,10,69.38272738,43.010802
46,48,21,29,69.64711356,47.46163
13,34,46,7,70.01473236,40.241228
30,26,23,33,69.51378584,47.461078
46,23,9,5,69.25241613,35.391514
7,28,13,21,69.25402093,31.043384
15,40,11,25,69.2001853,39.177043
37,32,35,17,69.56502843,47.466186
45,50,8,33,69.36330819,33.132082
31,30,24,5,69.05009365,36.309641
25,6,41,48,69.43992519,47.463412
5,21,41,41,66.79056382,25.816575
31,21,10,28,69.56905127,37.233387
50,32,19,44,69.42950654,47.436829
7,50,27,5,69.94652057,30.921919
10,14,20,27,69.62335658,37.26029
14,41,47,39,68.97471571,44.927447
15,29,12,40,69.93984962,41.104486
8,9,25,10,69.72237229,33.224709
41,19,22,26,70.34102154,47.463525
23,49,16,22,70.49595046,46.986783
47,20,26,12,70.1488204,47.206389
41,42,18,32,70.10007477,47.436627
45,20,44,43,69.06559229,47.463901
51,52,52,6,68.61825132,38.343702
5,13,18,37,68.21163106,25.815399
17,31,44,44,69.39066768,47.324786
51,13,16,28,69.9132905,46.986797
10,49,43,27,69.32777429,37.25998
37,30,18,32,69.44456601,47.432394
11,48,11,35,68.91385746,39.160716
33,37,20,41,70.89228439,47.429945
11,49,16,14,71.23712277,39.184862
48,35,11,4,69.29167819,34.40969
29,25,8,5,68.98938894,32.992644
15,16,28,44,68.76165986,46.294376
10,7,35,21,68.80119014,37.258637
16,28,43,31,68.74745059,46.972978
21,37,44,15,68.4547596,47.42149
18,32,47,33,68.66439319,47.42406
9,15,29,6,68.69948053,35.262876
20,13,24,52,70.58481431,47.444979
8,9,4,26,67.03797388,21.792134
25,13,8,29,70.61818886,33.150304
48,20,22,23,70.5441184,47.44535
51,30,40,18,70.22614551,47.449275
37,25,39,45,68.66847396,47.463858
5,27,15,26,69.46079397,25.815751
7,34,16,5,68.87508559,30.921885
6,19,41,39,68.87661672,28.590185
52,45,18,11,69.60635924,46.776673
30,15,34,49,68.9375751,47.4641
29,12,44,35,69.14207673,47.463566
38,4,49,30,68.89932728,47.464544
4,11,35,39,66.44678068,23.295138
44,46,46,29,69.10205603,47.465039
27,21,27,46,68.84029889,47.46398
6,8,26,52,66.56648111,28.590087
29,23,7,43,69.39842176,30.922014
48,36,44,19,68.71048498,47.460691
24,45,43,48,69.61206746,47.462871
24,46,20,38,68.60070229,47.446122
26,10,5,12,68.266958,26.726656
44,45,29,47,68.70778394,47.463962
14,29,43,5,68.3506279,36.309422
27,47,16,21,68.67496037,46.986156
48,31,11,50,69.16867185,39.176924
45,4,35,15,69.75927782,47.424189
48,26,27,19,69.33566666,47.446727
6,42,25,49,69.15005851,28.570487
50,24,9,52,68.82946515,35.233934
8,24,4,23,68.96140504,21.802323
36,12,28,29,69.75924563,47.463561
26,20,6,18,69.11609626,28.693745
11,49,16,52,68.70973325,39.177603
32,28,34,38,69.9605298,47.463877
24,35,26,26,69.34670782,47.462429
48,22,4,51,68.85898948,21.785453
18,14,9,31,69.24218369,35.234406
28,9,49,44,68.71135664,47.444085
19,8,12,44,68.87259722,41.106249
9,46,10,15,69.97209191,35.291342
39,19,36,32,69.9926486,47.46424
18,34,32,19,69.41769409,47.420186
39,29,6,25,68.98755383,28.693641
6,39,10,24,68.48801684,28.593817
50,39,17,11,70.27802587,46.777155
23,45,49,15,69.81035399,47.439087
22,36,35,4,69.46809912,34.418864
25,20,52,13,69.44400978,47.436276
18,34,16,52,69.21676874,46.975299
27,13,6,18,68.91125941,28.702754
10,13,46,22,68.73541665,37.250828
21,20,45,24,69.19553113,47.45839
13,30,15,5,69.36363578,36.309781
45,51,17,30,69.13722944,47.321086
13,42,43,11,68.69759035,43.018554
47,41,40,38,68.94476295,47.463167
6,10,52,10,66.90576839,28.569318
32,28,49,21,69.42479563,47.464165
50,14,33,22,70.01450038,47.463729
50,52,17,4,69.00210905,34.418869
42,14,33,11,69.05428433,46.777345
12,17,16,41,69.67113161,41.116005
19,26,17,49,69.77350783,47.317571
32,10,28,33,69.67273617,47.457966
16,23,15,35,68.73586559,46.299437
5,12,45,21,66.70018435,25.820467
48,16,28,21,68.82897472,47.463946
29,52,51,25,69.38336396,47.464476
14,10,22,5,69.01671052,36.308297
7,37,9,48,68.94492793,31.072901
49,25,43,18,68.89402127,47.461947
16,45,13,22,69.76677203,43.023531
8,14,32,24,67.61657691,33.234795
26,13,34,33,69.59735203,47.464827
52,48,23,41,69.34818149,47.461285
26,12,42,36,69.25334716,47.46508
49,39,16,5,68.75982499,36.309663
43,42,21,10,69.17773294,45.881763
32,34,6,48,68.61869264,28.693646
8,19,19,51,68.89664054,33.234986
37,51,4,44,68.55834174,21.802349
7,21,46,40,68.64601851,31.043391
13,20,39,21,68.90700793,43.023722
14,40,19,10,69.20116115,44.924547
34,36,8,18,69.43813348,33.137062
11,51,39,13,69.29242039,39.187142
52,14,31,20,68.81887698,47.455872
18,28,16,26,69.11673856,46.973299
51,29,52,49,69.81674433,47.464057
46,36,52,16,69.63419318,47.453232
47,44,21,37,70.10581899,47.442654
42,23,52,42,68.42568874,47.446428
47,21,24,24,68.63987517,47.462475
19,51,45,23,69.0685463,47.421956
29,19,9,24,69.51578569,35.222633
38,26,18,31,70.0250206,47.436493
11,24,16,46,69.76887703,39.195857
40,40,25,23,70.2553525,47.454275
28,21,17,33,69.8733232,47.31615
17,14,48,21,69.44179583,47.325791
41,52,33,43,69.81625271,47.446136
24,25,11,18,69.97633886,39.166703
9,23,50,25,67.92615819,35.285349
21,6,41,5,68.98176408,36.322387
22,44,40,36,68.75362659,47.464068
27,16,23,19,68.91911888,47.461048
42,17,13,29,69.21537638,43.024317
11,41,28,34,68.60941696,39.195698
17,13,40,13,68.90588713,47.327404
24,11,22,39,68.90084291,47.461189
28,4,19,30,69.47033739,47.437625
43,35,19,52,69.53352642,47.436832
27,7,7,46,68.907722,30.940196
19,29,46,24,68.83691382,47.437409
34,50,45,38,68.96090031,47.464361
25,21,51,42,69.08197904,47.46111
44,24,40,30,69.15783358,47.463514
31,32,12,7,68.86627221,40.204268
14,39,49,35,69.21747208,44.927447
37,52,5,4,68.65821767,27.538821
40,9,7,5,68.59022141,30.891562
22,14,19,50,68.56566191,47.437432
26,4,37,14,68.90938926,47.432071
19,42,41,44,69.25489187,47.437372
8,11,24,48,68.13082886,33.237083
42,10,5,16,68.34868217,26.725088
7,22,19,13,70.02971005,31.042614
19,25,18,28,69.9100678,47.436493
50,52,31,49,69.98213673,47.464147
38,40,10,52,68.57292795,37.233373
17,24,30,38,69.77971482,47.331817
12,6,14,18,69.43713546,41.116953
20,34,27,49,68.90477014,47.446023
37,50,48,47,70.01448846,47.463717
13,25,33,43,69.50677371,43.023995
32,17,32,45,68.96901798,47.464005
8,8,30,22,69.1234014,33.235183
32,31,43,33,69.25142622,47.464764
4,14,39,14,67.50748801,23.290576
21,23,9,18,71.36229086,35.212569
14,32,26,42,69.57093477,44.927561
23,23,39,48,68.48748231,47.461419
16,19,30,52,69.08173752,46.988082
36,23,47,4,69.3064518,34.418864
40,28,11,42,68.59770942,39.16776
35,23,42,31,68.90574598,47.46423
17,40,20,31,70.86591458,47.330172
44,27,15,43,69.4350028,46.294108
8,33,51,15,68.78501701,33.215767
20,48,32,40,69.68483591,47.433981
12,44,35,16,69.73087931,41.095981
27,46,44,14,69.92215967,47.426933
24,30,51,4,68.11440158,34.401966
18,37,12,50,70.10430932,41.095759
49,25,26,31,69.26791215,47.459252
18,43,26,6,69.11124849,38.328272
38,9,14,40,69.02316666,44.896718
33,51,4,37,69.81091189,21.799538
9,20,34,29,69.02803612,35.279071
14,28,49,43,68.76269555,44.916177
33,26,15,28,69.39202714,46.299732
9,17,5,13,69.57260942,26.691543
47,51,21,22,70.82045722,47.457081
13,43,38,24,70.65404868,43.009908
37,7,7,23,71.0109911,30.941606
50,22,32,27,69.17698312,47.463408
29,21,23,47,71.66576934,47.46113
8,10,51,4,67.76120186,33.266654
36,41,22,24,71.28286481,47.463958
9,26,9,27,70.87316394,35.235006
12,14,38,8,71.21245098,41.132474
49,35,46,51,71.08690739,47.464329
16,30,18,4,67.40832233,34.418819
51,36,19,44,71.31225848,47.43683
40,28,22,50,70.82770514,47.464374
24,27,52,39,72.10802221,47.462826
27,31,16,44,70.80668378,46.986685
46,15,32,26,72.23527551,47.46449
24,39,14,13,72.27864742,44.92343
10,32,13,50,69.3852725,37.265435
30,14,24,22,70.68969107,47.462689
31,9,42,33,69.90757942,47.463714
45,11,42,30,70.00625682,47.464024
38,49,26,8,69.70292902,42.188929
23,8,28,52,70.39917302,47.461692
23,32,36,31,69.75546479,47.444188
30,36,16,27,70.364362,46.970526
8,38,36,52,68.20467877,33.213736
40,21,17,36,68.85824776,47.32955
52,41,39,10,69.08025002,45.881756
15,43,18,44,69.01643181,46.298758
47,21,48,31,68.21874857,47.463879
11,51,30,16,68.91865993,39.195613
13,35,49,51,69.25592828,43.005693
34,11,9,4,68.65602016,34.364911
33,11,49,47,68.1018424,47.464002
9,37,49,6,70.53611469,35.248099
18,13,15,38,68.82195544,46.301584
9,39,18,45,69.57349253,35.285208
44,43,22,27,69.22753453,47.45031
31,50,35,38,69.44305182,47.463863
32,8,36,20,69.45150852,47.464026
35,32,12,11,69.75721121,41.082256
11,12,32,19,68.32840991,39.198428
14,36,23,8,69.41100502,42.186556
22,12,38,23,69.43149734,47.464107
22,40,44,31,69.33400893,47.464066
43,4,12,46,69.27562833,40.825104
45,51,10,38,69.27949166,37.22281
17,7,11,19,68.54768991,39.167587
10,50,26,14,68.91994929,37.255009
16,51,50,9,69.24405646,44.074999
12,40,14,5,68.49230576,36.309523
14,31,50,6,69.79259396,38.332918
39,24,10,51,68.34552932,37.231943
13,10,42,45,68.63253069,43.012536
51,38,5,49,68.8039608,26.70897
38,24,23,17,69.72570682,47.455168
37,45,43,29,69.84656334,47.456466
22,51,47,15,68.36035728,47.438797
9,20,31,49,68.8376112,35.281188
18,14,27,9,69.43701196,44.06555
19,34,42,10,69.19951987,45.881546
4,42,40,9,68.04589176,23.239777
49,30,7,16,69.24347305,30.921831
35,16,48,50,70.26017976,47.464123
52,12,21,39,70.26494002,47.460851
4,30,43,48,67.64033937,23.290594
48,50,8,8,68.4894712,33.145567
44,33,32,29,69.09224129,47.463375
18,10,30,34,68.60157394,47.435165
23,45,6,36,69.57802248,28.693635
23,10,7,42,69.46027803,30.934624
46,48,30,17,68.86502504,47.466188
45,52,39,13,69.1636343,47.436239
5,8,31,39,68.99103999,25.815712
40,42,5,11,69.78808618,26.714751
43,7,18,11,68.90976858,46.777616
38,29,24,25,69.38811159,47.462348
21,6,13,8,69.03812814,42.153743
33,12,21,52,68.99609542,47.460843
34,21,9,40,68.79123044,35.233929
24,38,33,39,69.50851965,47.462934
32,8,50,14,69.41853809,47.43801
10,13,40,17,69.04207873,37.242219
11,30,43,36,68.00071049,39.18584
20,33,44,11,68.46456814,46.767609
31,21,28,34,68.69763184,47.450082
25,17,14,42,69.5337224,44.926555
24,7,15,50,69.21939111,46.297916
36,24,10,26,68.88046408,37.212961
10,12,42,48,67.18708467,37.243135
8,10,47,23,66.7054224,33.226397
9,25,38,42,66.82924294,35.269878
20,27,30,38,69.47174525,47.434688
18,48,16,10,68.81309819,45.866301
34,14,9,33,69.35267735,35.22179
8,40,21,39,69.31421638,33.234844
22,28,4,48,68.5988512,21.802349
28,47,49,11,69.65933347,46.769999
47,18,14,47,69.62416315,44.906217
11,49,16,49,68.68558359,39.195908
47,22,33,16,69.29744005,47.441264
30,16,29,7,69.09900808,40.239082
4,28,44,27,68.24861741,23.29059
24,35,35,25,68.35284543,47.463067
43,28,49,27,70.28988409,47.464892
38,47,30,22,68.60947561,47.464668
11,21,6,4,68.46404696,29.215152
40,45,17,28,70.93802118,47.324568
8,40,34,22,69.42197752,33.234864
22,40,31,44,69.64809585,47.464047
42,5,7,20,67.34846902,30.933361
38,16,38,41,68.91831732,47.461228
18,22,47,49,69.23870611,47.437432
9,34,7,20,69.24961567,30.921253
32,19,5,16,68.92790318,26.704897
44,45,15,31,70.77748322,46.299735
38,29,31,34,70.66947889,47.462898
37,6,40,41,70.50146794,47.464069
25,49,45,10,69.06337023,45.881752
17,5,13,17,67.67954993,43.014045
45,16,13,13,67.68799543,43.01934
34,47,15,26,70.63073564,46.299688
31,24,38,24,69.37350321,47.463634
33,28,43,31,69.12407541,47.463679
10,4,35,13,68.49244738,36.988731
18,25,29,23,68.60297275,47.437575
31,13,18,15,69.38083029,47.436211
43,34,11,21,69.0795064,39.176944
46,16,44,47,68.97553802,47.464278
50,47,22,51,68.47291183,47.464427
36,27,13,21,69.52366376,43.02318
13,35,7,4,68.98021793,30.926114
40,46,48,33,68.95147371,47.46315
18,38,40,42,68.94949198,47.437431
38,6,4,43,68.72779322,21.805279
36,42,39,7,68.99953485,40.239085
50,49,16,34,69.18054056,46.986709
28,8,4,34,67.5138104,21.806887
8,11,50,49,69.80139065,33.237087
25,14,13,31,69.41699839,43.023465
16,49,36,26,69.47676492,46.98829
24,5,50,17,68.59819412,47.46675
5,4,8,12,69.53109622,26.108649
20,13,50,52,68.89858317,47.441732
13,6,45,4,68.8655014,34.415789
12,51,20,9,69.23339224,41.088053
42,11,4,24,69.16831017,21.783153
49,32,39,23,68.83540154,47.451106
29,30,29,44,69.09871697,47.443351
27,8,44,15,69.21279788,47.430005
34,22,29,17,69.13241243,47.454213
20,40,50,41,69.24814081,47.42766
34,12,38,19,68.41573191,47.457141
28,28,27,39,69.30930996,47.453443
43,8,13,9,69.29655337,43.026367
44,52,12,17,69.94396806,41.084247
42,29,28,9,68.54619288,44.061972
40,6,8,8,66.80886316,33.14963
8,35,30,33,68.88974214,33.222185
42,26,34,44,68.98087001,47.463898
48,22,22,15,69.7885375,47.439084
51,50,21,36,69.85985494,47.445472
42,11,5,42,68.86822248,26.708223
37,8,34,42,69.81725073,47.463114
39,34,9,48,69.26396322,35.23394
36,10,7,25,68.78898573,30.93462
8,13,48,26,68.53368378,33.233829
46,24,32,38,69.06495094,47.464821
4,38,27,33,68.5660634,23.290594
22,4,19,16,76.90338969,47.43706
43,40,42,20,69.14006138,47.46313
35,35,4,5,69.32663989,22.042137
43,6,50,23,69.32228446,47.463918
52,4,17,21,69.26098084,47.295134
46,35,49,30,69.53431368,47.46348
17,52,35,41,69.63199115,47.331827
47,21,19,45,70.14474702,47.436279
52,10,8,16,69.59587002,33.135446
25,47,48,7,68.54028964,40.239064
8,32,19,16,68.98825073,33.234833
23,46,27,49,69.43114495,47.461197
13,28,19,45,68.88532853,43.025475
16,34,50,21,69.83494425,46.98798
