var_0,var_1,time,memory
39,28,73.09146333,49.402106
41,8,69.29960299,25.315526
8,26,72.64584541,49.400849
29,16,67.01042962,39.135663
20,50,69.73701191,49.402569
39,25,73.70606685,49.397263
29,28,69.21880555,49.402103
24,12,66.30327535,31.591641
14,43,70.58501458,49.400504
40,51,70.47161198,49.382809
25,47,72.61483002,49.388435
38,30,72.9653914,49.389654
44,35,74.57119155,49.389846
36,43,72.6320703,49.387737
20,8,71.83502889,25.315283
37,36,74.8441093,49.384386
12,15,72.39391923,37.2198
36,5,71.38750434,24.496974
18,37,73.31459141,49.40064
31,8,71.84358525,25.30637
19,46,75.30040431,49.380063
34,35,75.0166769,49.393366
8,45,73.83694553,49.396485
12,47,78.353374,49.394944
15,40,79.92351055,49.395391
36,14,73.29928088,35.3461
50,6,74.91448283,24.47392
14,6,76.89914656,24.473923
31,46,79.51864076,49.397588
17,42,79.37947536,49.398495
16,3,71.28490424,24.814729
41,14,72.55751228,35.3461
16,4,72.7368443,24.6149
46,52,77.86739469,49.400404
28,3,73.47216964,24.814572
15,3,73.47067547,24.814943
11,43,76.79330611,49.40009
40,9,76.12523079,26.515993
35,38,76.94909763,49.400412
7,51,78.88096404,49.401395
15,35,79.22518754,49.401728
38,32,79.92755771,49.400472
16,16,78.95118809,39.135659
43,37,73.70463181,49.40041
38,17,73.33499098,41.031538
51,21,77.82381773,48.329217
36,8,72.04794455,25.315524
17,51,75.01184201,49.398499
14,25,72.07537246,49.400036
20,47,73.84715652,49.402577
41,11,71.10956001,29.799389
16,20,72.81895781,46.684322
47,26,73.16623282,49.400813
32,36,69.51030159,49.400414
29,50,67.61732912,49.40041
25,23,69.45970345,49.400704
46,50,69.42411995,49.400407
31,41,68.70549011,49.400412
21,12,68.44650531,31.61268
26,13,71.73278284,33.450826
21,42,75.65277767,49.401031
13,12,74.11248517,31.613991
8,49,73.68897796,49.400709
42,29,73.55135131,49.401355
38,36,75.24378872,49.400401
32,3,67.84254026,24.814577
10,15,67.71395969,37.220017
10,47,72.60632443,49.386811
40,48,69.94251013,49.382104
37,18,73.03537369,42.916887
36,39,74.97493005,49.395473
28,7,70.00666833,24.651928
13,11,71.8929348,29.786221
34,45,73.77609682,49.396189
36,23,76.31875849,49.39507
50,48,76.40302658,49.396891
28,5,73.47911477,24.499789
29,50,73.17963862,49.389141
6,17,73.38950229,41.011413
16,31,68.5766685,49.396938
26,29,68.73495007,49.401346
13,33,70.08310556,49.39906
20,32,70.85659385,49.389195
44,26,70.71042609,49.400811
27,46,68.8806951,49.400414
35,38,73.43428016,49.400412
3,25,73.03550601,49.238468
33,9,69.69290662,26.517402
26,9,70.12293482,26.517399
15,29,68.66551423,49.40173
19,51,68.08767605,49.40048
20,26,67.34183168,49.401898
6,11,68.12010288,29.796856
43,44,68.79649734,49.400408
17,35,68.96977115,49.398492
11,50,67.36706805,49.4001
30,15,70.88971734,37.236341
43,51,71.98155332,49.400411
5,23,72.0745573,49.396854
30,15,70.23574638,37.236344
8,12,72.0461266,31.611234
52,32,72.89764428,49.400482
8,43,72.43695426,49.400703
31,30,72.2542603,49.400913
16,28,72.57507968,49.399123
16,39,68.87336755,49.38568
36,22,72.10586929,48.970323
19,9,72.33231401,26.517492
37,26,72.61243939,49.40081
25,8,69.37737155,25.315524
13,22,74.01273322,48.967575
4,45,74.83494735,49.37329
41,45,73.55771112,49.400403
32,17,73.33120918,41.011826
12,13,75.90011168,33.446439
47,5,70.58823228,24.515281
10,24,73.16291499,49.39448
41,26,78.17290807,49.381805
39,32,75.72028685,49.400469
7,10,70.97503972,28.05616
38,24,75.22128177,49.375273
11,13,74.60431504,33.469942
5,28,75.24936557,49.378085
37,4,72.08044004,24.599443
48,13,77.41933942,33.455045
49,25,79.85957026,49.402181
19,8,70.40878558,25.307491
15,32,73.47170138,49.396092
45,50,71.99704576,49.38915
33,35,70.72007585,49.398293
19,41,71.98427534,49.396956
11,3,70.82619715,24.813618
41,7,71.13072038,24.658968
31,29,72.65867281,49.401356
26,8,67.91663408,25.315525
17,34,71.71681976,49.39427
17,32,71.25359797,49.390049
11,26,73.36787009,49.400203
36,48,73.83202982,49.390554
21,17,72.01827478,41.033668
13,43,74.33016849,49.399056
24,51,74.11485147,49.394073
44,40,74.01037717,49.400407
34,49,73.09321642,49.400403
3,14,67.70108151,35.332164
3,15,71.92999244,37.223441
22,43,72.88961577,49.400348
3,3,68.20019603,24.81458
40,24,73.81310225,49.392871
34,40,71.06757998,49.400411
43,44,78.16801906,49.400408
52,45,78.38360882,49.400413
19,26,78.65841818,49.39894
52,12,77.50451875,31.611349
15,5,71.38750291,24.515273
46,47,77.8305552,49.400408
26,3,70.80916739,24.814576
45,22,76.53164911,48.970323
9,20,72.35342622,46.680091
21,21,73.49287653,48.349636
4,45,71.54396749,49.393699
42,38,75.1268487,49.400408
45,44,77.20538139,49.400406
22,20,78.95175123,46.685921
36,14,77.8660233,35.346102
27,45,70.79232335,49.394073
20,29,72.05028439,49.402612
46,34,73.46882915,49.400407
26,13,75.25809836,33.452934
48,36,77.98437047,49.379283
49,30,72.63176084,49.381909
29,49,73.1964798,49.387029
32,19,71.22537994,44.8081
3,30,72.95913625,49.225852
38,27,72.43878198,49.385551
9,46,75.21481109,49.382947
18,18,72.038836,42.915477
41,12,71.76225829,31.611344
47,17,71.04171515,41.031541
47,15,73.80625272,37.225786
20,32,78.83114433,49.396941
15,3,70.03371,24.805793
44,25,73.21369672,49.402184
39,51,72.82734227,49.39196
50,34,78.6826756,49.391953
39,33,74.75849319,49.400407
48,9,72.97361565,26.513178
45,36,77.18247342,49.398998
18,38,72.40610909,49.400646
17,41,77.57289195,49.398496
12,26,77.42124033,49.401529
29,8,74.61349368,25.315518
44,44,74.96636677,49.400408
18,12,75.33899927,31.612325
40,25,77.6170969,49.402188
13,23,79.60685658,49.404097
28,16,78.52393436,39.135666
27,47,77.88040185,49.398994
27,16,77.63188386,39.132844
22,43,72.98982763,49.400357
4,34,72.66736555,49.393698
27,32,71.58642197,49.400475
13,20,72.96045423,46.68652
7,36,73.54187894,49.401391
43,18,68.77169514,42.927449
26,22,71.17461848,48.970328
41,37,72.78482962,49.400404
21,29,74.97859168,49.400937
33,43,70.92788053,49.400407
15,51,70.47965002,49.401732
34,4,66.46025157,24.614926
48,41,69.75072622,49.40041
42,43,72.40785599,49.400408
8,23,74.44757056,49.401188
21,27,72.57733774,49.400055
33,48,74.37907863,49.40041
9,40,72.56956458,49.399845
41,47,70.39142418,49.400405
21,43,74.96302843,49.401028
39,40,71.81997681,49.400406
27,11,70.27560902,29.778273
19,38,74.97314382,49.400474
27,21,72.72798467,48.349634
17,12,76.1452868,31.614398
46,22,76.8381412,48.970324
8,28,79.47516942,49.400705
21,15,73.87507463,37.217209
38,33,75.11795425,49.380696
9,11,71.4252224,29.7883
45,14,72.44414616,35.332014
6,4,66.71330404,24.618009
6,21,74.68973517,48.337864
19,4,69.24023795,24.607864
32,34,74.77847648,49.388443
12,31,74.8972857,49.388613
20,14,72.63852048,35.342663
44,20,74.92011809,46.672467
27,34,74.47195315,49.383512
36,8,70.21565485,25.315522
50,25,73.64370751,49.398673
3,51,75.23650575,49.220216
13,27,74.86244178,49.397003
25,4,71.01135778,24.599436
19,50,75.42938709,49.399076
29,35,72.18733096,49.400406
24,43,73.35328507,49.398997
34,41,72.77770114,49.400408
48,26,72.24743629,49.400811
23,33,73.84449339,49.40436
6,3,68.91697264,24.823737
5,19,73.13402581,44.8278
18,3,69.53048658,24.814607
9,38,78.39136767,49.399846
3,11,69.90846825,29.786596
48,36,78.23894167,49.400407
9,8,69.47558808,25.314638
36,20,74.73626256,46.6788
33,26,72.52779698,49.400812
40,40,72.96181107,49.400409
21,23,73.72656441,49.403862
15,52,73.86216116,49.401725
27,45,75.35652232,49.400403
13,41,77.14165139,49.399054
7,46,73.97910571,49.401395
46,40,72.37359643,49.384918
44,47,76.38975143,49.400405
18,16,73.98541927,39.134014
37,7,75.24256897,24.660373
45,42,76.77182937,49.400408
30,20,77.99733877,46.678798
13,13,73.6707747,33.449419
10,10,72.06692743,28.050717
25,26,76.4384613,49.400811
17,7,72.35762358,24.66026
3,21,77.00710845,48.366086
5,10,73.44418621,28.07048
27,31,78.6474905,49.400694
15,16,77.66512132,39.135853
52,39,76.26618528,49.386333
31,5,72.75813746,24.515276
19,42,79.2280612,49.381469
20,16,75.9865818,39.115637
46,27,78.10176349,49.399636
50,16,75.71643329,39.118774
26,7,72.49797583,24.660381
50,35,78.0747633,49.383513
6,16,74.46846342,39.121307
41,29,76.58680129,49.391493
47,20,75.55641747,46.67176
20,38,75.40708709,49.399052
32,45,71.83785319,49.400411
20,6,71.16840696,24.471086
16,30,77.79667187,49.399047
22,14,75.20683289,35.341796
45,32,75.76550007,49.390622
24,35,77.88494444,49.400408
33,36,75.77726674,49.395473
41,47,74.34293222,49.400408
31,49,76.97641349,49.389138
35,48,77.90261292,49.400405
31,34,72.68741202,49.400407
38,47,74.30497742,49.400409
28,44,76.4597404,49.391957
33,12,73.96405268,31.611342
7,6,72.80743384,24.478793
38,19,74.03626394,44.827814
33,5,71.03685927,24.515281
46,40,74.57860088,49.400403
25,22,72.13233089,48.970321
30,12,72.73712039,31.611351
36,13,67.20466137,33.470534
7,7,67.348382,24.660375
8,25,73.92839622,49.40072
47,43,69.96854711,49.400407
39,19,70.10264468,44.827806
44,30,70.50689578,49.400909
14,25,69.76704288,49.400036
24,18,69.46798515,42.927449
8,4,67.35911822,24.616933
40,36,67.52346921,49.400404
19,46,69.82151341,49.40048
15,23,67.44190049,49.402282
40,40,65.3693161,49.400409
34,24,65.14601612,49.392874
15,39,64.94314075,49.393284
8,25,64.62285018,49.400723
51,20,64.15155697,46.6788
29,31,65.05537653,49.400695
29,5,62.52377462,24.51528
14,8,63.07940269,25.297012
10,36,64.16324139,49.381181
5,33,64.55657482,49.373155
6,42,65.47641635,49.383635
11,37,65.63653064,49.400094
20,38,66.13246512,49.388501
36,42,65.91350341,49.38703
18,37,66.52245092,49.380239
15,13,64.90288448,33.452382
8,12,64.27353692,31.599265
13,23,66.08554697,49.404099
35,15,64.5907042,37.229303
30,47,65.4202702,49.389846
50,52,66.2267983,49.400403
51,45,64.68225789,49.390556
48,40,64.57066464,49.400411
26,48,64.684834,49.390553
21,14,65.00277233,35.340952
42,20,65.27049804,46.675981
29,23,64.4204452,49.400699
23,45,65.09055924,49.404362
27,40,64.53125334,49.400404
30,28,65.23064327,49.402107
30,21,65.40188503,48.349642
51,45,64.29401994,49.397594
44,37,64.24134541,49.400404
50,40,64.9843154,49.400409
18,28,64.36420918,49.400769
9,43,65.33482409,49.399844
11,23,68.4533484,49.401143
15,48,68.58154416,49.397503
42,25,70.36638904,49.402194
10,23,69.5433979,49.401793
25,17,68.06321311,41.030131
28,32,72.38419104,49.400477
10,4,70.6084826,24.615414
45,11,69.14103532,29.799391
14,49,72.89598608,49.400507
24,15,74.83633089,37.236343
51,43,77.63634896,49.400406
51,48,76.41274142,49.400407
17,3,72.90519547,24.814651
52,6,72.66143727,24.473919
7,35,78.07062769,49.401394
42,51,77.92451668,49.400404
23,50,74.72978592,49.404362
8,38,74.90973926,49.400708
49,35,78.47243333,49.400408
10,49,77.95089817,49.399483
21,41,74.85621262,49.401028
15,35,78.09588456,49.40173
15,37,77.85713196,49.401728
52,15,77.55996466,37.236343
12,11,74.34227991,29.796937
43,50,71.93216085,49.399001
49,38,72.08988118,49.400405
4,27,76.34407663,49.372576
12,37,76.28162694,49.40128
44,6,67.93791938,24.457727
17,34,70.8988142,49.386527
30,39,75.71329546,49.382099
52,14,70.98402739,35.332024
26,7,71.92967057,24.653332
26,25,75.95252872,49.393042
51,6,71.34028149,24.46054
20,37,77.71793747,49.391307
10,44,77.68688798,49.381178
52,24,77.55308652,49.386538
13,29,75.40865088,49.390601
34,7,68.37220788,24.640666
16,40,71.7320931,49.394118
24,51,73.35842967,49.400409
26,29,71.78997779,49.397838
49,22,73.51274061,48.95343
20,29,77.46961737,49.399799
28,34,77.68030977,49.400406
18,18,71.6259346,42.92745
5,34,73.87053776,49.391464
37,45,72.32944465,49.400412
12,31,72.34610438,49.401281
25,40,67.30669951,49.400404
34,49,68.9970572,49.400403
21,36,72.23359323,49.401034
47,27,70.93088245,49.399633
33,35,71.80115771,49.400409
6,16,73.58160138,39.133979
18,49,74.22998714,49.400649
15,11,71.3353765,29.795472
30,38,73.85162091,49.400402
25,24,73.39309216,49.392875
17,42,73.8044107,49.398496
20,30,72.78631949,49.402575
32,8,69.69586515,25.315519
19,7,69.57819843,24.643692
51,37,78.89285326,49.400406
17,18,72.27380013,42.927649
39,21,73.83560252,48.349633
11,16,77.46940827,39.129613
40,48,76.582304,49.400398
22,38,75.78339577,49.400352
16,26,79.91981411,49.399999
37,42,73.82532978,49.400408
37,44,74.55970144,49.400408
5,36,75.86040521,49.394269
22,5,73.03861117,24.515263
6,4,72.02636123,24.623647
21,35,74.247365,49.401028
38,22,77.93311453,48.970324
50,18,77.18514109,42.927445
32,41,79.49629045,49.400408
24,5,75.6300509,24.496267
23,30,79.99900842,49.388194
45,23,80.81564474,49.380288
35,5,72.07330918,24.515274
50,36,79.43246555,49.400406
46,23,79.72366071,49.382395
49,47,73.44438839,49.386328
31,7,68.76643586,24.649119
29,48,71.99870157,49.391256
13,36,78.65661001,49.380755
45,51,76.14873338,49.395472
49,17,72.62378144,41.03154
9,41,77.06302285,49.393504
36,19,78.51802754,44.820772
51,42,78.72553205,49.398298
24,23,75.54399133,49.389435
32,31,72.38657331,49.400693
11,40,78.80798841,49.39587
12,28,77.17037725,49.39989
46,4,72.49018002,24.602256
32,28,77.2673552,49.402101
5,11,76.76499724,29.796362
39,41,79.17597985,49.400406
42,46,79.21575451,49.400407
23,7,75.1090095,24.660306
50,52,79.46522737,49.39055
26,12,77.72835207,31.611344
43,33,76.5399859,49.400403
21,22,79.24126005,48.96572
40,42,73.19722652,49.400408
7,11,70.69135857,29.797961
20,31,77.35544419,49.402569
28,7,77.04806709,24.660378
17,19,78.81746221,44.829528
34,24,76.85547757,49.392872
4,43,79.20805931,49.393699
7,3,73.94824409,24.819072
27,11,73.89164543,29.799388
35,32,71.51783276,49.400469
13,7,70.11251187,24.661258
43,40,76.71444798,49.400408
45,25,78.76721311,49.402192
29,38,78.93140554,49.400409
17,33,78.31876111,49.388641
12,17,77.831635,41.029705
46,48,75.68473554,49.400407
22,6,72.95439696,24.47397
30,15,73.01791716,37.220155
4,14,77.7985611,35.343067
12,15,73.83207846,37.235121
23,5,74.76513195,24.515277
3,24,71.89637327,49.217847
32,14,72.14903998,35.346099
52,5,70.52155685,24.497678
28,35,70.07010221,49.385085
38,14,71.64038467,35.346096
7,14,71.72094822,35.349315
28,26,72.51542878,49.381093
11,4,73.83517361,24.614772
4,46,74.59347057,49.376807
20,12,71.59887671,31.597272
34,51,73.72559071,49.388438
18,17,73.2969346,41.020023
26,13,72.05122089,33.470543
10,32,77.85736275,49.399485
16,38,74.25741839,49.387785
13,10,72.13165355,28.062487
6,7,68.62812853,24.658272
10,19,71.71515679,44.830088
36,44,72.07577181,49.396184
38,23,77.42333984,49.389434
7,25,78.71119499,49.401834
50,7,75.10422802,24.660371
24,47,77.81179309,49.400407
36,26,76.52106905,49.400808
32,52,77.43432832,49.400407
36,23,77.09081721,49.396467
17,46,78.70367217,49.398495
52,42,72.9014101,49.400405
50,27,79.69845009,49.394002
37,50,77.10542727,49.40041
34,9,74.59873128,26.517407
34,25,79.68512487,49.402187
45,30,72.94446945,49.400918
12,26,73.14931607,49.398715
31,42,75.00899243,49.400413
52,19,73.15559578,44.827813
50,36,71.49486542,49.400409
6,43,72.64467335,49.399826
3,38,74.61796427,49.238516
34,25,70.33919621,49.402188
29,42,66.77712703,49.400404
32,20,73.32525396,46.678802
9,14,70.26763749,35.349877
26,30,70.51707077,49.400915
44,17,74.75756121,41.031531
41,29,74.92371774,49.401352
25,50,74.99307799,49.400406
37,46,74.96190763,49.40041
29,20,70.3390274,46.678799
16,32,68.53516388,49.399046
45,20,70.18962073,46.678799
20,38,70.19453907,49.402573
17,10,66.01443195,28.067801
4,9,67.48405266,26.516069
41,48,70.55004311,49.400408
13,27,75.01905656,49.399114
51,36,70.90908337,49.382802
10,21,71.15189219,48.330946
14,51,74.41393256,49.391357
19,45,75.97219157,49.400469
20,38,75.56890607,49.3892
36,33,69.2743566,49.384916
40,29,69.31805873,49.38516
51,49,69.34725857,49.389844
33,12,67.95298147,31.602898
32,12,68.68912315,31.591633
22,8,67.40751743,25.302484
52,6,67.46790051,24.452799
4,29,74.43177009,49.383841
15,3,70.24927974,24.812831
29,7,70.42726898,24.654041
3,15,72.37076163,37.218522
18,5,69.06311274,24.515128
43,17,77.44078493,41.013236
26,47,72.37100744,49.396186
42,38,72.74595714,49.400404
4,32,75.09871316,49.393705
7,4,68.6649487,24.619678
15,16,72.68585587,39.13585
29,41,73.67135739,49.400407
47,35,74.31679058,49.396183
27,50,72.78493214,49.400399
21,31,74.53617358,49.401028
29,37,74.76487947,49.400406
27,45,72.02381825,49.400409
28,48,74.07346773,49.4004
12,46,71.49126577,49.401282
50,51,71.90045214,49.400408
38,36,70.87353659,49.400409
17,43,73.89718676,49.398494
25,45,75.03312492,49.400412
23,27,71.9726634,49.384025
31,38,75.48337817,49.400402
5,8,68.85963869,25.314411
28,37,69.11411524,49.400403
41,8,86.32945036888123,25.323115
5,9,86.33066391944885,26.517925
25,10,86.32974100112915,28.081993
36,23,86.5720624923706,49.401286
34,18,86.6361083984375,42.927074
13,16,88.5603449344635,39.137576
27,12,88.57751536369324,31.619757
15,30,88.78169250488281,49.406061
16,22,88.78424501419067,48.973646
46,22,88.94950461387634,48.979555
16,34,88.98672246932983,49.405822
28,34,89.06682300567627,49.400513
24,25,89.0966248512268,49.405705
52,38,89.94178175926208,49.403104
19,22,90.65778160095216,48.976904
33,27,90.75732374191284,49.412132
44,31,90.81740260124208,49.413811
13,48,91.36510467529295,49.410731
8,47,91.39739108085632,49.402588
23,27,91.37611722946168,49.414635
40,13,77.53983163833618,33.476292
31,46,77.54089093208313,49.405488
9,45,78.000985622406,49.405748
37,25,78.27492165565491,49.387511
8,12,79.85285115242004,31.617138
13,52,77.9839551448822,49.404963
41,43,78.10508942604065,49.406305
30,22,78.12628531455994,48.976229
50,8,79.37947988510132,25.321425
11,16,77.51021647453308,39.13552
23,15,78.33259773254395,37.245366
16,34,80.02835512161255,49.404948
29,20,79.5476508140564,46.666297
5,51,81.94492864608765,49.400185
26,26,81.64021015167236,49.406236
12,27,81.79155850410461,49.407163
42,26,79.46793413162231,49.386611
46,48,79.49489855766296,49.406304
42,22,79.82223200798035,48.957337
32,39,80.58238935470581,49.386799
49,3,68.14898705482483,24.80454
52,52,69.87792491912842,49.391973
18,18,69.42614984512329,42.927441
16,20,70.49365448951721,46.67633
36,15,68.98603391647339,37.231615
47,32,69.54466032981873,49.397403
17,29,70.43271994590759,49.397036
42,42,70.0478765964508,49.398412
17,30,69.50917315483093,49.398494
23,6,68.05747604370117,24.464353
39,28,68.03507471084595,49.402112
18,47,71.14686584472656,49.399625
18,41,71.12340879440308,49.394318
32,3,68.99894380569458,24.810967
34,34,69.06169319152832,49.400448
48,26,68.74974298477173,49.400816
25,45,76.79341053962708,49.400405
33,17,76.30337500572205,41.024718
32,16,76.0388879776001,39.135667
12,30,78.2882022857666,49.396068
10,13,78.43739366531372,33.465737
44,8,78.91632056236267,25.316694
16,8,74.35653877258301,25.316885
20,28,82.30402398109436,49.402244
5,51,79.86630630493164,49.394279
40,35,81.92033457756042,49.400407
23,22,80.08272790908813,48.967561
38,38,79.88193392753601,49.401251
27,35,81.4908218383789,49.400407
26,34,81.30081605911255,49.400407
18,5,70.72435331344604,24.515132
36,33,79.39893436431885,49.400406
17,49,79.95702457427979,49.398492
22,23,80.60826468467712,49.404642
46,49,80.14821434020996,49.401001
45,36,80.89037942886353,49.400505
11,20,78.57181096076965,46.688276
6,15,78.8088219165802,37.23625
35,47,87.25314998626709,49.400409
37,37,80.75180625915527,49.401917
30,41,76.0913155078888,49.396261
12,29,77.77418231964111,49.394945
35,29,78.45732402801514,49.403705
11,37,76.85562133789062,49.385511
27,4,75.93503093719482,24.617543
51,10,76.75534629821777,28.063774
23,10,77.07701015472412,28.060396
28,10,76.67275500297546,28.058735
10,4,74.90592908859253,24.60689
19,23,77.31109046936035,49.385371
28,40,80.94237089157104,49.402087
19,14,76.85997295379639,35.337685
40,47,79.27919220924377,49.390856
28,44,77.93780422210693,49.394561
51,27,84.8580424785614,49.382832
30,7,77.64836597442627,24.645051
37,45,84.23854041099548,49.387311
33,45,77.68370246887207,49.40235
40,32,79.8058271408081,49.396868
49,50,79.64409518241882,49.395142
38,48,78.25060439109802,49.400403
12,23,79.28105044364929,49.400685
14,10,78.08960103988647,28.072218
25,43,80.66013264656067,49.400495
3,6,77.45029711723328,24.475894
31,8,78.46963334083557,25.315521
51,41,78.86681699752808,49.400407
7,27,80.79422092437744,49.401365
28,38,78.64926385879517,49.400414
51,32,79.3638665676117,49.400476
48,8,77.77874302864075,25.315524
3,12,78.68741846084595,31.599296
16,47,78.75190663337708,49.39905
18,15,86.55049300193787,37.236191
38,12,78.62407422065735,31.611347
32,36,78.70200061798096,49.400405
17,45,78.72115993499756,49.398494
32,24,78.64268136024475,49.391945
27,44,78.65791249275208,49.400409
28,42,78.70486187934875,49.400406
37,30,73.88385081291199,49.382209
45,16,73.34449553489685,39.13566
18,38,75.91641855239868,49.401197
13,20,74.28391551971436,46.686528
12,11,73.87470316886902,29.797286
19,8,73.36460041999817,25.315936
29,45,73.95080614089966,49.400403
49,23,80.20502376556396,49.4007
37,27,81.04940581321716,49.399641
44,47,77.90357613563538,49.400412
21,38,80.07741403579712,49.401024
15,47,77.59817600250244,49.402499
37,52,81.05427718162537,49.400408
33,14,73.63875699043274,35.346098
6,11,73.51132297515869,29.79685
3,35,73.52438926696777,49.238519
45,37,73.59310531616211,49.400409
18,30,75.42262816429138,49.400648
35,21,73.51158261299133,48.331642
24,9,73.83668756484985,26.497173
12,11,76.57087922096252,29.796947
9,6,76.95293879508972,24.475958
29,41,79.00862669944763,49.387263
12,6,77.63177132606506,24.467469
20,21,78.50003981590271,48.348104
5,34,79.83513903617859,49.38038
34,42,78.08201789855957,49.388533
18,22,78.02536535263062,48.969133
31,26,76.15903735160828,49.39813
7,51,84.35120272636414,49.399396
13,45,78.06369686126709,49.394969
50,34,80.16588044166565,49.397022
33,21,80.80645775794983,48.340573
36,28,78.57037401199341,49.390926
27,39,78.71839928627014,49.383527
18,43,78.54658603668213,49.393039
12,25,76.67559337615967,49.386271
44,7,75.53576231002808,24.660381
6,50,80.8042106628418,49.390055
16,36,80.82588171958923,49.399047
28,18,76.68877077102661,42.927452
44,19,78.46404767036438,44.827812
35,44,77.98782300949097,49.400407
49,3,76.8476665019989,24.814577
8,24,78.87054944038391,49.391716
38,27,77.57890176773071,49.39964
17,6,77.82355952262878,24.473853
42,18,77.82293272018433,42.927452
49,41,77.84917283058167,49.400409
38,50,77.90216612815857,49.400401
11,37,77.8856189250946,49.400098
17,5,77.23519706726074,24.515254
47,11,77.25238752365112,29.799388
42,36,77.32991671562195,49.400403
7,42,77.43041348457336,49.401388
51,23,77.92990303039551,49.400701
52,41,77.25487923622131,49.400403
25,46,80.0783462524414,49.400401
36,34,77.22451543807983,49.400404
52,31,81.57206106185913,49.400694
13,9,77.32555842399597,26.506927
6,44,78.19621300697327,49.384853
18,35,77.48540043830872,49.400786
30,51,77.26728677749634,49.400541
15,28,78.90295815467834,49.385247
16,16,77.17148065567017,39.117785
45,38,77.21184754371643,49.380421
24,47,77.18217158317566,49.386141
38,49,77.25784826278687,49.38182
21,48,77.19786167144775,49.401157
15,34,83.68753480911255,49.401864
34,9,77.18408012390137,26.51754
3,18,77.23282241821289,42.910184
16,16,77.32801795005798,39.135795
17,22,79.055504322052,48.965974
37,28,77.25883626937866,49.402235
5,35,79.3099775314331,49.374992
24,9,77.11534976959229,26.517539
41,14,77.23826956748962,35.332445
48,22,77.35555863380432,48.958778
40,7,72.99331283569336,24.661794
50,38,72.35106754302979,49.401823
18,14,75.78360438346863,35.348047
8,50,78.11711382865906,49.395361
28,8,71.77031683921814,25.31694
13,15,71.7421817779541,37.23355
35,22,78.28405833244324,48.964286
3,35,72.40293335914612,49.239935
42,4,71.63260626792908,24.611629
32,7,71.88561677932739,24.660651
34,24,74.340407371521,49.394289
3,7,72.30008912086487,24.654724
27,23,74.55989170074463,49.402117
15,44,74.57139039039612,49.397721
3,31,72.83169770240784,49.237387
38,25,74.72076153755188,49.403601
38,24,72.75456857681274,49.385356
22,39,74.75965929031372,49.398511
18,21,74.80510830879211,48.353285
24,32,76.22740411758423,49.401889
14,40,76.15165710449219,49.400508
41,17,76.08196878433228,41.03154
33,13,79.02460598945618,33.470539
16,44,79.09426784515381,49.399047
29,49,78.70227527618408,49.40041
42,33,78.47842621803284,49.400411
26,52,79.23106288909912,49.400404
9,25,79.13949370384216,49.401613
39,40,78.00436758995056,49.400405
35,16,79.03813433647156,39.135667
50,27,79.15068650245667,49.399633
22,47,78.59037518501282,49.40035
50,29,78.98315715789795,49.401357
34,29,78.98273229598999,49.401351
52,24,78.56407570838928,49.392874
18,40,77.77271819114685,49.400648
20,13,79.51024508476257,33.470443
15,7,77.96198868751526,24.66062
14,42,80.67747235298157,49.400505
10,48,81.67013669013977,49.399485
20,9,78.36685371398926,26.511188
24,44,78.93446087837219,49.392133
48,48,77.29144358634949,49.390601
40,45,77.11022901535034,49.400406
43,4,76.96446776390076,24.598737
34,17,77.65828156471252,41.020326
23,10,77.19319224357605,28.070574
35,18,77.66217112541199,42.919877
30,6,77.0232720375061,24.461994
23,35,77.64293026924133,49.383944
24,25,77.88429355621338,49.381065
35,15,77.135329246521,37.236343
27,12,77.57703495025635,31.594452
36,47,77.50108456611633,49.387077
25,38,79.97452545166016,49.382111
32,46,77.18197631835938,49.387788
21,37,80.10352277755737,49.382018
46,39,78.32812261581421,49.393421
25,27,79.0048725605011,49.399641
45,14,79.34634184837341,35.341216
45,7,77.94910407066345,24.660376
15,32,77.92595386505127,49.401733
19,12,77.69428324699402,31.612075
52,18,77.71734166145325,42.927452
26,45,77.94225716590881,49.400409
42,36,79.81566333770752,49.400412
5,51,77.36504101753235,49.394267
12,38,77.75126075744629,49.400633
48,4,77.17407894134521,24.614925
52,47,77.84292364120483,49.400404
12,36,77.74116444587708,49.397766
8,49,78.01916408538818,49.400703
11,33,77.75458669662476,49.400093
3,44,80.33204984664917,49.238517
3,7,76.53429245948792,24.663662
26,24,77.12666273117065,49.392874
7,14,77.65735387802124,35.347208
22,24,78.5064115524292,49.393548
13,32,80.60207486152649,49.39905
23,34,83.80200552940369,49.404364
52,19,77.46785712242126,44.827812
9,30,78.33171200752258,49.378723
30,31,77.75238084793091,49.400693
23,6,75.1709246635437,24.473952
18,16,77.71862602233887,39.134021
14,30,77.65349888801575,49.400512
34,52,77.73788714408875,49.400408
40,19,77.65510368347168,44.827815
32,35,77.84522557258606,49.400411
48,46,78.32076287269592,49.400404
27,7,76.78015470504761,24.660379
42,21,81.87723684310913,48.349641
5,36,79.77781081199646,49.394281
4,38,79.97915983200073,49.393702
4,4,74.18601727485657,24.614918
26,50,77.94012904167175,49.40041
10,13,77.33021664619446,33.465741
37,37,77.01539278030396,49.400408
25,12,77.21961855888367,31.611347
19,52,73.8511815071106,49.380067
16,6,76.89236974716187,24.472288
3,22,77.07950472831726,49.010538
34,14,72.9055700302124,35.343288
31,13,71.98728489875793,33.454558
49,40,72.3500747680664,49.399704
29,35,72.96826910972595,49.384215
50,32,73.24165058135986,49.381472
