var_0,var_1,var_2,time,memory
44,22,14,29.338721752166748,5.840801
13,32,8,29.2687463760376,4.135685
43,5,17,30.626930952072144,6.718433
7,44,20,29.61751365661621,7.273461
6,34,6,30.094948768615723,3.638707
44,49,16,29.406407594680783,6.435006
37,8,32,29.77910280227661,7.332128
18,45,52,29.474685430526733,7.315024
21,27,49,30.19789218902588,7.327662
29,48,31,30.443275928497314,7.320735
34,42,48,30.67041301727295,7.323778
38,10,51,31.180437803268436,7.313039
18,52,39,30.466813564300537,7.326195
10,46,21,33.47444558143616,7.322464
24,44,17,34.09825778007507,6.717235
8,48,12,33.38488292694092,5.27742
46,16,42,29.5460147857666,7.332153
34,4,7,29.59866237640381,3.87988
44,20,36,30.600574731826782,7.332203
40,23,30,30.48411226272583,7.332104
35,10,40,29.693654775619507,7.33196
25,38,19,30.352341890335083,7.178133
43,22,35,32.91162395477295,7.332091
15,17,51,34.07872796058655,7.332378
25,27,52,33.0959370136261,7.331787
35,10,43,34.87526059150696,7.33201
11,39,19,33.554490089416504,7.17814
29,32,13,29.876707077026367,5.56652
50,23,22,30.512112379074097,7.322639
42,32,5,30.361823797225952,3.452364
52,18,39,29.88794493675232,7.332506
21,25,17,29.46126866340637,6.717239
35,34,19,29.6742901802063,7.178137
13,40,18,30.292255640029907,6.963021
31,30,8,29.896389722824097,4.142021
31,27,23,34.995346546173096,7.331424
22,44,12,30.52412056922913,5.277417
14,31,26,29.34581995010376,7.332014
51,33,13,34.1263153553009,5.566519
10,22,13,33.103073596954346,5.566558
52,36,22,33.483354568481445,7.308847
27,37,9,34.095338582992554,4.418548
25,41,9,29.42534899711609,4.405172
6,6,18,29.66757822036743,6.96917
41,35,32,29.794359922409058,7.315781
24,50,52,30.416901111602783,7.315008
43,29,17,30.884471893310547,6.699642
51,10,17,29.67046093940735,6.698402
10,37,49,30.06977128982544,7.331938
35,4,24,29.550297498703003,7.330544
38,26,28,30.259864807128903,7.331922
12,10,40,29.507612705230716,7.33196
32,9,9,29.13318395614624,4.409396
27,22,40,30.248456478118896,7.329829
13,24,39,29.672475814819336,7.33181
13,16,9,30.174903869628903,4.397437
22,8,15,29.217609167099,6.139435
45,42,21,34.21587133407593,7.315423
40,7,9,30.23316025733948,4.419786
47,44,37,29.621411085128784,7.331653
33,11,41,30.34056687355041,7.327122
15,8,44,30.975905895233154,7.322832
23,44,51,29.296632528305054,7.332092
13,27,18,31.19866752624512,6.982022
35,15,49,30.24828720092773,7.332141
49,12,21,30.18509411811829,7.322895
38,33,49,30.4941999912262,7.331921
23,46,41,29.533167600631717,7.328079
29,10,24,29.75429368019104,7.320699
30,7,11,30.87173175811768,4.989644
32,8,29,33.354275941848755,7.330574
18,17,33,34.207520723342896,7.320309
31,24,47,29.41084671020508,7.331685
24,50,25,29.71686196327209,7.331423
18,7,26,30.2133207321167,7.331775
7,43,33,30.2787127494812,7.332156
16,43,12,30.447443962097168,5.277417
21,29,20,30.98335909843445,7.275579
4,12,17,29.57577848434448,6.718049
45,4,34,29.59595489501953,7.332091
33,51,49,29.566394090652462,7.331706
34,37,21,29.984267473220825,7.322464
12,39,23,30.14636516571045,7.331504
29,52,41,29.456541061401367,7.332313
47,41,31,29.441505670547485,7.331998
10,29,23,30.213698863983154,7.331463
38,14,25,30.7993381023407,7.331105
45,5,19,33.24059009552002,7.178476
38,51,14,33.31317377090454,5.857056
39,11,45,33.94004964828491,7.332432
37,36,27,30.22904396057129,7.331768
50,33,15,30.11867666244507,6.144886
9,24,13,30.220805406570435,5.554562
27,33,38,30.350375175476078,7.332197
42,4,17,29.945814847946167,6.700654
21,29,9,29.42624068260193,4.418545
44,23,50,33.403603076934814,7.331785
51,11,46,29.426143884658813,7.316643
47,50,12,29.68917751312256,5.257004
22,42,40,30.45582628250122,7.331941
51,40,50,30.183529376983643,7.324568
23,4,8,29.738402605056763,4.143286
28,11,12,29.380268812179565,5.268226
30,15,20,29.88296341896057,7.267206
50,23,41,29.563288688659668,7.321214
5,20,13,29.639836072921756,5.560311
43,39,48,30.287208557128903,7.326745
51,46,49,29.56067156791687,7.332092
21,30,19,30.26989459991455,7.158417
13,26,28,30.41914010047913,7.319249
31,10,30,30.452849626541138,7.315173
20,45,46,31.158605575561523,7.331971
17,37,14,29.93118095397949,5.854949
49,22,51,30.31688690185547,7.331922
46,39,29,33.31344723701477,7.317663
33,12,46,33.80109238624573,7.332125
51,42,5,29.39543390274048,3.452364
50,16,4,29.94705629348755,3.369175
10,7,20,30.277767181396484,7.276302
40,7,10,30.179539918899536,4.703527
45,6,42,30.802626371383667,7.332165
28,18,36,30.38681435585022,7.329736
5,17,42,30.08856415748596,7.331971
40,23,43,34.513219594955444,7.331763
7,30,38,34.43985414505005,7.332199
14,23,26,33.13867926597595,7.332072
23,21,24,34.98099637031555,7.330446
45,43,30,29.966832637786865,7.329276
29,19,52,30.678215503692627,7.331984
5,12,35,29.98574447631836,7.331687
42,19,22,29.680480003356934,7.322879
37,6,30,30.58754658699036,7.327201
43,42,39,33.54381012916565,7.331798
38,22,34,30.21526336669922,7.332254
19,4,36,34.05230259895325,7.331738
44,4,30,31.46554923057556,7.332069
28,7,24,31.494117259979248,7.330512
27,33,34,30.2904634475708,7.332058
14,10,50,34.90053653717041,7.331913
28,34,32,34.07939553260803,7.332083
29,24,50,34.995251417160034,7.331805
35,38,24,35.110615491867065,7.330369
40,5,31,29.979278564453125,7.33212
12,14,31,34.117337465286255,7.332112
45,31,7,29.90701484680176,3.857647
23,10,5,30.361714839935303,3.452376
34,41,40,30.05542659759521,7.331849
29,52,38,30.41621994972229,7.331926
21,44,37,30.8417284488678,7.331654
10,40,17,30.707005500793457,6.717232
34,26,8,30.936952114105225,4.142017
28,26,26,30.81961870193481,7.33201
27,12,23,26.991066694259644,7.313959
31,34,10,27.091265439987183,4.696985
16,43,48,27.31287789344788,7.332104
6,46,14,27.142327308654785,5.846494
34,45,25,26.78830409049988,7.31594
6,48,6,30.40268564224243,3.626736
52,10,46,26.204222679138184,7.323732
29,26,43,26.22885298728943,7.314328
5,39,18,26.828722715377808,6.982035
31,12,14,26.11722064018249,5.853824
16,27,17,26.160314321517944,6.715137
19,47,16,26.733783960342407,6.418815
10,27,23,25.9372136592865,7.33143
21,27,9,26.71045565605164,4.41855
48,28,47,26.41534209251404,7.327997
32,45,16,30.07695889472961,6.416705
50,46,7,29.109596490859985,3.873137
36,23,34,30.61332654953003,7.319654
29,24,15,29.5381817817688,6.135008
34,13,44,29.858024835586548,7.31155
25,19,36,30.128090858459476,7.331938
10,46,6,29.353482484817505,3.633074
17,7,48,34.0226674079895,7.332333
33,48,26,33.305766105651855,7.332003
35,48,44,32.28564381599426,7.332152
18,40,32,30.12880563735962,7.331941
12,33,32,31.34633564949036,7.33208
42,26,48,30.398781299591064,7.331981
50,26,11,29.83952283859253,4.989326
52,9,4,29.88581371307373,3.369475
45,38,29,30.231112718582157,7.331748
4,9,27,30.001738786697388,7.331485
27,42,10,33.493345737457275,4.701915
37,41,23,33.356046199798584,7.331508
25,31,41,33.52442121505737,7.331969
49,47,32,30.155153274536133,7.331931
44,35,17,29.468585968017575,6.717232
5,30,51,29.401177883148197,7.332102
4,37,40,29.6833975315094,7.331857
14,20,13,29.477218627929688,5.566648
18,26,44,33.147217988967896,7.331919
15,37,7,33.648173332214355,3.878765
45,13,10,29.984783411026,4.681345
45,47,15,29.29336977005005,6.144883
35,47,43,30.269989013671875,7.332019
24,25,40,29.68615794181824,7.331893
45,30,11,33.18230509757996,4.989321
43,11,52,32.85948395729065,7.315805
30,22,15,32.35589361190796,6.127359
32,39,4,33.65197825431824,3.369171
22,41,40,33.512232542037964,7.313544
35,50,18,29.204777002334595,6.966712
31,20,10,29.23716187477112,4.682924
46,4,50,33.582762479782104,7.331916
8,28,16,30.18881058692932,6.420909
14,18,50,30.21701169013977,7.33212
8,14,20,30.19960641860962,7.255286
52,16,28,30.07929563522339,7.331923
11,38,16,29.569381713867188,6.435005
35,4,44,33.348846673965454,7.332009
33,48,25,31.47174859046936,7.320865
46,33,6,30.709118604660038,3.640109
47,31,38,30.68655824661255,7.328353
22,4,47,30.733173847198486,7.332396
50,26,39,31.124825477600098,7.323798
5,27,8,30.95376658439636,4.140615
7,28,17,31.393697261810303,6.710885
39,11,49,31.382608652114868,7.332025
44,48,38,30.67510747909546,7.331917
41,25,28,32.073768615722656,7.33203
17,48,23,31.404295206069943,7.320943
31,12,38,31.381407976150516,7.322817
14,51,47,31.4024338722229,7.332318
14,4,26,32.10702991485596,7.331791
22,8,23,31.861899375915527,7.331567
4,46,35,31.1251277923584,7.320494
38,17,34,31.286415815353397,7.332051
7,6,13,31.214866638183597,5.564256
48,7,38,31.42934012413025,7.326348
49,38,29,31.544414043426517,7.31837
29,49,15,30.393543243408203,6.144884
41,36,24,30.52413964271545,7.33037
31,4,26,29.74079394340515,7.33179
45,40,32,30.444196701049805,7.331939
18,12,31,30.619642734527588,7.332065
9,23,19,31.415112257003784,7.178399
13,4,23,27.240083932876587,7.331596
47,43,16,27.28954553604126,6.435003
37,30,29,27.43811511993408,7.331743
49,29,4,27.31438112258911,3.369175
12,13,20,27.321448802948,7.27627
42,29,35,27.311267852783203,7.331961
28,42,4,27.35418128967285,3.36917
11,39,16,27.496228218078613,6.435007
43,30,46,27.505414247512817,7.332047
23,34,41,30.67307043075561,7.332039
42,33,31,29.74908447265625,7.332005
16,46,19,29.738646030426025,7.178142
45,51,18,30.519238233566284,6.982034
45,52,40,26.50604724884033,7.33201
33,43,32,26.95780038833618,7.331935
39,33,19,27.417621850967407,7.17814
28,39,35,27.26241874694824,7.318416
13,23,41,27.27582025527954,7.312761
21,51,26,31.101402521133423,7.332009
30,37,39,28.51733660697937,7.315144
13,14,37,29.019107580184937,7.320587
39,27,12,29.63044595718384,5.266868
13,10,24,29.14127826690674,7.321407
46,25,19,29.91887760162353,7.178356
39,15,19,29.03029847145081,7.178663
52,50,35,29.9385826587677,7.33177
8,38,38,29.690449714660645,7.319959
6,24,48,29.088991403579712,7.324983
15,6,40,29.99093723297119,7.323553
46,40,26,29.5309739112854,7.317932
46,14,32,30.37263822555542,7.332161
4,45,8,29.950372219085693,4.123712
51,35,46,30.20056653022766,7.310924
34,44,49,30.056133031845093,7.332031
23,30,39,29.671293258666992,7.328711
34,51,48,33.33707022666931,7.33205
20,48,49,33.33009433746338,7.331815
44,20,51,34.09024262428284,7.315683
35,7,22,29.45409846305847,7.321561
45,47,42,30.38530778884888,7.332404
37,33,21,29.43660306930542,7.322467
17,12,26,30.090251207351685,7.331801
38,19,21,29.26288747787476,7.322721
33,48,38,30.45097923278809,7.331923
36,40,48,30.70232343673706,7.332439
31,40,5,29.991919994354248,3.450251
43,4,14,30.02770018577576,5.852672
10,9,6,33.04284358024597,3.640026
44,10,48,33.51426601409912,7.332354
9,16,18,30.24998354911804,6.981188
45,46,33,29.79377222061157,7.332155
24,19,31,30.96838068962097,7.327894
46,39,12,30.23192024230957,5.277421
36,27,19,34.19189739227295,7.171868
21,18,36,33.23755526542664,7.331851
38,36,4,30.240634202957157,3.369177
14,27,50,30.08975625038147,7.331867
28,12,30,30.2550790309906,7.332068
4,52,20,29.46393704414368,7.275569
31,52,18,29.3242449760437,6.982034
47,41,35,30.217065811157227,7.331773
31,25,28,33.47204923629761,7.33203
6,23,44,32.57657551765442,7.332098
47,32,11,32.77534627914429,4.989328
35,30,31,32.840407848358154,7.332045
21,22,17,33.54844689369202,6.717044
41,44,21,34.08676624298096,7.322465
6,37,36,30.50412440299988,7.331639
50,24,33,30.416926622390747,7.331913
10,12,48,29.504070043563843,7.332364
42,29,14,30.34073209762573,5.857057
36,4,13,29.638209104537964,5.567255
51,12,47,29.53954792022705,7.332418
28,29,6,30.30478882789612,3.640114
12,19,39,29.78321218490601,7.313004
48,13,16,30.178199768066406,6.428031
18,32,4,30.526321172714237,3.357204
35,10,38,30.453369140625,7.332025
17,27,31,30.095736980438232,7.315094
4,9,7,32.87700295448303,3.868872
29,24,7,29.57058048248291,3.874546
7,45,48,33.76863098144531,7.328581
32,46,13,29.548081159591675,5.561589
27,6,8,29.56883263587952,4.127809
35,33,5,30.34197735786438,3.450252
18,21,15,30.39302921295166,6.126059
50,29,25,30.575709342956543,7.313767
35,39,45,30.277632236480716,7.332142
43,38,14,30.60701608657837,5.855652
44,15,42,30.294299125671387,7.325059
21,34,48,30.101653575897217,7.312265
5,25,35,34.232709646224976,7.320656
24,9,11,33.5437695980072,4.975297
17,20,14,29.69109058380127,5.857001
19,32,33,30.36687803268433,7.332137
26,46,19,30.234801769256592,7.178139
31,13,45,30.140690803527832,7.323344
7,42,12,30.32039952278137,5.277417
46,35,44,30.50197911262512,7.332144
37,27,4,29.40070652961731,3.369173
4,25,17,30.179288148880005,6.717241
49,30,14,30.15999174118042,5.857061
44,20,50,30.344895601272583,7.331967
43,50,46,30.3058180809021,7.332035
5,46,32,30.303852558135983,7.331935
4,50,46,30.42098379135132,7.332029
30,7,49,30.116347789764404,7.332038
44,16,40,29.41364622116089,7.331851
45,16,27,30.328652143478397,7.331481
23,30,52,33.53093695640564,7.332101
46,29,10,33.56179642677307,4.701913
51,43,38,30.206483364105225,7.331904
50,36,47,30.301435947418213,7.331824
31,10,32,30.27568745613098,7.33216
52,34,23,29.579185962677,7.331487
26,12,31,30.47921705245972,7.332066
22,39,14,29.64393401145935,5.857054
19,31,32,30.46201229095459,7.332147
44,5,51,34.33628726005554,7.332068
45,43,21,30.5621349811554,7.302752
5,18,44,30.62341690063477,7.332374
52,6,10,29.66485571861267,4.682708
9,21,25,31.029170989990234,7.312515
41,43,33,29.70187544822693,7.314549
51,52,21,30.408701181411743,7.322463
38,38,21,30.39738392829895,7.322465
48,31,4,29.78886079788208,3.369174
52,50,10,30.36776876449585,4.685888
8,12,10,34.03276538848877,4.685063
17,23,42,29.463733673095703,7.331968
28,9,23,30.501612186431885,7.331561
51,40,32,30.32207465171814,7.331937
15,51,47,30.41980242729187,7.332318
30,40,49,29.44367241859436,7.33209
12,12,50,30.21160387992859,7.319929
34,10,5,33.57042360305786,3.452374
6,20,50,32.72139024734497,7.331968
50,25,26,33.44495797157288,7.322239
30,18,20,29.594358921051025,7.271986
21,8,7,29.33818483352661,3.878966
27,39,37,29.30158019065857,7.328854
18,40,23,30.21967458724976,7.3315
42,22,32,29.34313702583313,7.323477
48,18,26,31.248045682907104,7.331874
10,27,40,34.73833608627319,7.331736
22,21,35,34.038981914520264,7.319955
42,31,40,33.99599266052246,7.321714
22,42,48,33.37778615951538,7.332225
13,39,18,29.52764058113098,6.982029
49,23,26,29.397533416748047,7.33207
35,15,11,30.08740830421448,4.976815
38,12,44,29.52852725982666,7.327734
31,26,31,29.56015563011169,7.325002
4,14,52,34.34772276878357,7.316451
32,14,12,33.52897882461548,5.277936
26,27,34,30.232054233551025,7.331828
51,21,16,30.08692717552185,6.434828
34,29,44,31.01863718032837,7.329939
24,37,21,30.96081924438477,7.322467
32,32,36,30.256260633468628,7.331994
14,43,11,30.65435028076172,4.989329
15,30,26,32.78603434562683,7.33202
44,17,44,33.49488949775696,7.332179
22,29,48,29.596364736557007,7.331645
42,20,38,33.49346899986267,7.331939
13,7,45,30.28360605239868,7.332463
34,26,45,29.58064317703247,7.331988
4,52,38,30.404951810836792,7.331923
45,51,17,29.50077509880066,6.717235
26,7,31,29.741567134857178,7.332067
31,12,9,29.48215103149414,4.418058
37,8,39,30.323203086853027,7.331836
42,39,22,30.41396999359131,7.32293
42,21,5,29.431342363357544,3.452361
19,49,10,30.762704849243164,4.701912
20,35,18,30.07708239555359,6.982033
10,20,40,30.78140640258789,7.31631
50,24,19,29.917415380477905,7.157998
45,13,38,30.65281891822815,7.332023
41,10,28,30.535308361053467,7.319258
28,31,10,30.879292964935303,4.683608
16,11,50,31.38736128807068,7.318511
42,23,22,31.401976823806763,7.322634
13,47,6,30.646559476852417,3.628148
20,38,12,30.65270757675171,5.268268
33,52,19,30.749913454055783,7.167578
48,5,15,31.45283508300781,6.145916
47,10,51,30.697757244110107,7.332052
47,19,10,29.84326720237732,4.685781
12,15,9,31.27157759666443,4.408709
31,25,23,31.493727445602417,7.331297
30,12,35,30.7336106300354,7.311979
10,23,24,31.538333892822266,7.330313
49,42,7,30.92563247680664,3.878766
16,51,37,30.391807079315186,7.326727
52,13,11,29.825876474380493,4.989165
25,29,35,30.45346736907959,7.329144
32,45,35,30.478752613067627,7.331755
4,33,12,30.49257445335388,5.259825
18,4,44,33.30558228492737,7.332012
26,51,13,33.31160855293274,5.566519
27,27,4,29.559861421585083,3.369175
15,6,41,30.31942844390869,7.330729
5,6,30,30.10728645324707,7.332128
34,26,4,29.57943868637085,3.369172
48,39,19,30.21902728080749,7.178135
31,20,36,30.194089651107788,7.327277
30,33,23,30.32733035087585,7.327967
26,44,13,29.58658766746521,5.566521
13,46,40,30.321736335754395,7.331984
33,18,34,29.26922178268433,7.33209
24,13,19,29.488640785217285,7.178363
24,16,16,33.39517903327942,6.429369
24,9,38,30.14165616035461,7.323565
30,8,23,30.148274183273315,7.331566
41,43,24,30.384522676467896,7.33037
32,20,43,30.288824558258057,7.332267
22,19,18,30.93780899047852,6.981492
26,12,5,30.947553396224976,3.452373
7,28,27,29.519803762435917,7.33166
11,36,36,30.164965867996216,7.33157
17,42,41,30.084312200546265,7.332291
13,15,48,29.564882040023804,7.332254
7,29,4,30.425419569015503,3.369173
46,28,48,30.281212091445923,7.331582
47,50,17,31.03784465789795,6.71723
39,8,6,30.493714332580566,3.640148
22,10,19,29.73178768157959,7.178536
41,37,33,30.37942743301392,7.33219
16,19,38,30.456321716308597,7.331938
40,38,18,32.79782438278198,6.98203
11,44,33,33.70466637611389,7.332156
9,11,4,30.05577492713928,3.369247
23,48,27,30.36079788208008,7.33177
21,22,16,30.409537076950077,6.414407
35,17,4,29.58865737915039,3.35087
37,40,41,30.05228567123413,7.323711
44,28,39,33.31311893463135,7.318305
7,34,34,33.316771268844604,7.332095
6,10,12,29.98177051544189,5.271597
8,30,35,30.10063338279724,7.32083
40,39,16,30.074960947036743,6.428673
10,44,36,29.443914890289307,7.311158
14,38,32,29.595027208328247,7.327009
19,37,39,30.248125791549683,7.328515
5,22,39,30.25860095024109,7.315308
23,31,17,29.99617719650269,6.715123
26,6,39,29.87469792366028,7.329081
21,49,50,30.047363996505737,7.312952
6,21,4,33.30252552032471,3.360022
28,29,20,29.372350215911865,7.259393
30,25,51,29.374546766281128,7.319245
12,25,9,29.66634249687195,4.397423
39,48,34,30.338158130645752,7.332095
28,40,14,34.040435552597046,5.857058
44,11,4,33.21768665313721,3.369249
41,8,25,33.242671966552734,7.331084
12,40,22,30.215231895446777,7.32292
34,19,50,30.218057870864868,7.321272
14,23,46,30.657415866851807,7.332102
10,25,9,30.621904611587524,4.418544
39,38,5,30.83687114715576,3.452365
31,25,32,30.46538782119751,7.331703
11,29,6,30.424525022506717,3.640113
28,33,29,33.243916034698486,7.331706
15,50,15,33.82457995414734,6.144881
32,17,7,33.878798723220825,3.878757
17,14,17,33.16694521903992,6.718549
46,26,27,34.14566159248352,7.331905
39,25,20,29.836323261260983,7.275505
45,49,37,29.883638620376587,7.331655
27,22,36,30.61142635345459,7.332178
39,35,51,30.58373522758484,7.332031
37,16,31,33.6299901008606,7.330714
39,5,45,30.524062871932983,7.332511
7,48,23,29.840850591659542,7.331503
40,18,32,30.378134965896606,7.33214
21,24,42,30.337863206863403,7.331519
11,24,26,30.44797372817993,7.332278
17,28,45,30.45871591567993,7.310818
8,35,5,30.40951108932495,3.452365
49,40,50,32.85002946853638,7.331612
18,23,46,29.41844201087952,7.313094
44,32,27,33.576619386672974,7.311327
45,28,40,29.4980103969574,7.31431
44,26,21,34.284136056900024,7.322457
4,27,24,29.410401821136475,7.330394
13,31,42,30.21837019920349,7.331737
12,33,26,30.030266046524048,7.331996
39,24,17,30.135639905929565,6.69897
8,8,34,30.27228164672852,7.332089
6,31,46,30.27631640434265,7.331939
30,9,16,29.54610919952393,6.434123
33,50,23,30.32647657394409,7.331502
38,33,43,30.39298415184021,7.318603
22,43,37,30.33895468711853,7.330258
15,9,7,29.862037181854248,3.867466
20,45,25,30.648383617401123,7.331424
48,49,31,31.521228790283203,7.325666
35,21,47,32.8107647895813,7.332289
47,51,9,33.56631541252136,4.414322
38,45,15,29.993284702301025,6.144881
52,47,43,29.69226145744324,7.332019
23,21,41,30.363012075424194,7.332025
19,10,29,30.399466037750244,7.331995
9,36,49,29.71702218055725,7.320107
31,52,30,29.849257230758667,7.318721
36,8,38,30.41135883331299,7.322134
48,29,48,29.783079147338867,7.329538
49,33,34,30.739704370498657,7.332064
44,10,33,30.07487654685974,7.326694
43,52,44,30.893850803375244,7.322994
5,27,35,30.90904688835144,7.318053
30,30,13,26.84274005889893,5.549626
17,30,30,30.41207695007324,7.332096
42,32,27,30.604923486709595,7.331742
42,27,46,30.598689794540405,7.331772
15,15,10,29.607996225357056,4.701979
14,33,8,30.47362184524536,4.138497
7,40,30,26.71632218360901,7.332103
43,37,24,26.26941299438477,7.330371
27,32,23,27.512718439102173,7.331473
9,27,49,26.438246726989743,7.331887
43,29,31,26.27487802505493,7.331939
27,13,29,30.64518904685974,7.331956
28,38,35,30.549559116363525,7.331769
47,9,45,30.59526991844177,7.332462
5,31,33,31.23559069633484,7.332113
25,20,33,31.291624784469604,7.332577
43,38,12,30.29752540588379,5.27742
25,35,14,30.153550386428837,5.857057
24,39,45,30.674337148666385,7.332143
47,44,37,30.05708384513855,7.331654
15,41,18,33.49761343002319,6.98203
11,34,29,29.62760066986084,7.314845
51,24,21,29.779362678527832,7.32268
50,35,29,29.694583654403687,7.331728
21,28,41,30.654569387435917,7.332018
11,39,36,30.62865710258484,7.331634
26,15,46,29.56043910980225,7.318028
33,50,6,34.11108732223511,3.624626
44,34,19,32.87387704849243,7.164761
14,7,32,33.56312394142151,7.312449
35,38,33,33.04183030128479,7.321588
14,46,5,30.15464949607849,3.452362
5,10,23,30.254194021224976,7.319605
14,51,38,30.27775859832764,7.331924
6,30,4,29.66563487052917,3.369173
25,5,48,29.619277238845825,7.321128
25,14,27,30.17410707473755,7.313863
30,52,28,30.187860250473022,7.310736
16,43,33,29.69989776611328,7.332153
26,19,50,30.677757263183597,7.331831
31,38,44,31.03239583969116,7.332008
34,51,29,29.62561011314392,7.327515
7,16,16,30.38557600975037,6.435006
36,49,13,30.489588022232056,5.560182
51,33,36,30.558454036712646,7.332003
40,21,50,31.24393343925476,7.312932
34,43,52,30.56377363204956,7.332068
29,52,25,30.54854726791382,7.331426
27,17,44,30.418588161468502,7.332177
44,45,33,29.85619568824768,7.332151
33,44,49,30.576316595077515,7.332036
51,38,51,29.816532373428345,7.327147
20,23,41,29.84912061691284,7.331773
4,11,23,30.46081113815308,7.325205
22,35,40,29.85854125022888,7.329306
27,10,27,29.945308208465576,7.3315
36,52,31,30.88355135917664,7.332004
32,4,7,31.37543821334839,3.879881
31,38,50,33.56409525871277,7.325239
17,7,39,33.524025440216064,7.329732
25,10,16,29.555699825286865,6.433928
46,49,25,30.38591456413269,7.321569
29,49,8,29.48836588859558,4.142021
9,17,27,30.231818675994877,7.331552
46,26,8,29.28720211982727,4.142016
52,15,30,32.557775020599365,7.332026
22,49,26,34.04089856147766,7.332009
28,17,18,29.44648694992065,6.981404
21,49,41,30.1944682598114,7.332321
18,33,47,30.819061756134037,7.332405
20,24,8,29.224130868911743,4.142014
29,16,21,31.00225257873535,7.323075
52,33,32,29.60340142250061,7.332077
30,18,15,30.098104000091556,6.14538
29,41,43,30.930495023727417,7.332379
49,36,10,29.8949191570282,4.701916
49,51,16,30.58514404296875,6.435009
4,21,8,29.407919883728027,4.142013
6,35,48,29.4287223815918,7.331977
30,28,50,34.223207235336304,7.332106
29,5,20,29.480170249938965,7.25661
21,6,30,30.325478553771973,7.332129
25,8,40,29.67486333847046,7.322101
45,17,44,30.315874814987183,7.332173
14,29,40,33.461302518844604,7.316732
27,25,4,29.47990584373474,3.362135
9,6,50,29.522220611572266,7.331955
34,5,36,30.401507139205933,7.32324
44,46,47,30.187233209609985,7.328601
8,25,26,30.236335277557373,7.325762
27,20,52,30.13165616989136,7.327092
48,13,34,30.52689552307129,7.311671
28,48,27,30.65724301338196,7.319099
51,46,40,30.05794477462769,7.313681
36,50,50,30.398305416107178,7.332305
19,7,32,30.324894666671756,7.327935
49,14,42,33.47258377075195,7.321444
14,22,6,30.044772148132324,3.640113
51,30,20,30.036715507507324,7.257976
27,22,34,29.993240356445312,7.318169
4,52,19,29.048951148986816,7.17814
52,26,47,29.133113384246823,7.331796
41,19,16,30.089869022369385,6.434706
26,15,24,32.205519676208496,7.330436
14,39,5,29.847790718078613,3.452359
18,20,27,29.10385823249817,7.331847
28,13,43,30.549870014190677,7.319982
17,5,20,29.087920427322388,7.276323
20,34,31,29.778634071350098,7.332024
37,37,34,29.04686570167541,7.332023
46,32,12,29.795588493347168,5.277422
9,15,18,29.808060884475708,6.981131
4,42,32,33.717392921447754,7.331928
23,14,27,33.25590133666992,7.331459
40,35,21,32.39369487762451,7.322467
43,14,40,33.962971448898315,7.331894
37,50,20,30.943639993667603,7.275568
43,41,27,29.469538927078247,7.331767
33,35,22,30.174718141555783,7.32293
36,31,40,29.844921588897705,7.332275
32,29,20,32.75885534286499,7.272768
17,43,44,33.3190279006958,7.332195
11,29,23,34.07037711143494,7.331465
34,32,20,30.22654438018799,7.275565
32,50,10,30.35912251472473,4.701913
12,43,52,31.166021823883057,7.332073
49,36,29,30.169219493865967,7.331734
13,42,26,33.71220064163208,7.332011
23,4,38,33.72826194763184,7.312952
25,41,30,33.681612968444824,7.332107
46,7,49,33.47836232185364,7.311625
16,8,49,33.599679946899414,7.332033
21,13,34,29.601059436798096,7.33209
46,30,8,29.581589460372925,4.142017
38,7,52,29.65562868118286,7.332015
11,19,9,30.25638318061829,4.398821
6,22,45,29.749751567840576,7.331996
34,46,28,29.666237831115723,7.331859
45,5,14,31.23033142089844,5.856292
45,52,25,32.07229232788086,7.331424
41,41,41,29.679378271102905,7.332319
18,13,30,28.92690324783325,7.319448
32,21,52,29.03196668624878,7.329248
37,22,45,29.57064414024353,7.316507
21,43,27,29.529619693756104,7.33177
15,14,9,29.673205137252808,4.410133
26,29,7,33.56459426879883,3.87877
38,9,41,29.261397123336792,7.330649
34,10,16,29.270036935806274,6.433933
39,43,33,29.224787712097168,7.332154
31,21,46,28.746690273284912,7.326573
26,46,12,29.15413928031921,5.264041
52,15,4,29.416150093078613,3.369182
35,45,42,29.40617799758911,7.316821
32,22,31,29.363428592681885,7.320877
45,14,45,30.224213361740112,7.332484
30,30,17,26.233826398849487,6.706684
44,30,37,28.999524116516117,7.31589
28,15,7,30.248212337493896,3.875265
23,43,40,31.21585774421692,7.324982
38,44,37,29.160222053527832,7.313341
10,29,49,29.958322763442997,7.33181
34,4,41,30.0112988948822,7.332075
25,43,8,29.39397954940796,4.142018
31,19,9,33.132487297058105,4.418534
47,21,45,33.03022480010986,7.332166
44,19,8,29.42519164085388,4.137099
35,47,19,29.383787393569943,7.178142
40,46,6,30.23807907104492,3.640116
23,50,38,30.001013040542603,7.331919
35,34,28,30.02215838432312,7.331858
21,19,47,29.99147701263428,7.331863
41,5,34,29.308560848236084,7.332135
13,21,14,30.359022617340088,5.857023
42,14,16,30.13420152664185,6.434246
17,32,40,30.177490234375,7.332257
8,50,35,33.90135765075684,7.331767
41,6,33,33.06860709190369,7.332391
31,51,39,34.21906566619873,7.331827
34,20,11,30.139517068862915,4.989317
24,52,47,30.25622153282165,7.332305
48,23,30,29.38905358314514,7.313805
52,16,52,30.19772720336914,7.332076
23,6,19,30.33443117141724,7.178489
38,22,34,29.37203693389893,7.31606
